gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JAUALM020000001.1_1	2	232	231	-1	0.658	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAUALM020000001.1_2	275	1492	1218	-1	0.650	11	GGAG/GAGG	GENOMAD.110049.CP	1.543e-52	194	0	0	0	1	NA	NA	NA	PF19465;COG0133;TIGR00263	Tryptophan synthase beta chain
JAUALM020000001.1_3	1597	2523	927	1	0.700	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAUALM020000001.1_4	2715	3383	669	-1	0.649	11	GGAG/GAGG	GENOMAD.126973.CP	6.458e-34	132	0	0	0	1	NA	NA	NA	PF00697;K01817;COG1891;TIGR00259	N-(5'phosphoribosyl)anthranilate (PRA) isomerase
JAUALM020000001.1_5	3380	4153	774	-1	0.669	11	GGA/GAG/AGG	GENOMAD.147411.CP	5.687e-29	119	0	0	0	1246	Caudoviricetes	NA	NA	PF01416;TIGR00071;COG0101;K15452	tRNA pseudouridine(38-40) synthase
JAUALM020000001.1_6	4316	4723	408	-1	0.676	11	GGA/GAG/AGG	GENOMAD.167065.CP	2.835e-40	146	0	0	0	1	NA	NA	NA	PF14506;K06996;COG3324;TIGR00068	Predicted enzyme related to lactoylglutathione lyase
JAUALM020000001.1_7	4720	6675	1956	-1	0.709	11	GGA/GAG/AGG	GENOMAD.145363.CP	7.542e-52	199	0	0	0	1	NA	NA	NA	COG3170	Tfp pilus assembly protein FimV
JAUALM020000001.1_8	7360	8385	1026	-1	0.653	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAUALM020000001.1_9	8469	9542	1074	-1	0.674	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAUALM020000001.1_10	9535	10638	1104	-1	0.668	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAUALM020000001.1_11	10649	11575	927	-1	0.658	11	None	GENOMAD.091839.CV	3.465e-06	51	0	0	0	1246	Caudoviricetes	NA	NA	PF01189;K15460;COG4123;TIGR03534	tRNA1(Val) A37 N6-methylase TrmN6
