#Read position (bp)	Clipping profile
0.0	9.805886036318096
1.0	1.032223881315929
2.0	1.0146428399402727
3.0	0.9963392900149317
4.0	0.9768315591734503
5.0	0.9541929579500024
6.0	0.9438370020711911
7.0	0.9274601416116758
8.0	0.9089157555031069
9.0	0.8937430759597322
10.0	0.8744761813014787
11.0	0.8593035017581041
12.0	0.8438899860315013
13.0	0.8265497808390733
14.0	0.8089687394634169
15.0	0.790424353354848
16.0	0.7788642165598959
17.0	0.7612831751842397
18.0	0.7410529357930735
19.0	0.7321419970136314
20.0	0.7208226964019074
21.0	0.7114300852560089
22.0	0.7001107846442849
23.0	0.6928856991474399
24.0	0.6822889070854006
25.0	0.6760271663214681
26.0	0.6688020808246231
27.0	0.6548335821973893
28.0	0.6454409710514908
29.0	0.637252540821733
30.0	0.8535234333606281
31.0	0.9626222243629882
32.0	0.784644284957372
33.0	0.8188430229757718
34.0	0.6594094696787245
35.0	0.8361832281682
36.0	0.6854197774673667
37.0	0.7393670825104763
38.0	0.7314194884639468
39.0	0.6651895380762006
40.0	0.8412407880159916
41.0	0.7569481238861326
42.0	0.6675978999084823
43.0	0.7037233273927075
44.0	0.6215981889119021
45.0	0.8841096286306055
46.0	0.7665815712152594
47.0	1.0758152304802273
48.0	0.6355666875391358
49.0	0.6052213284523867
50.0	1.2470497567554548
51.0	0.5792110206637445
52.0	0.6276190934926064
53.0	0.5727084437165839
54.0	0.652906892731564
55.0	0.7461104956408651
56.0	0.6570011078464428
57.0	0.6553152545638457
58.0	0.604257983719474
59.0	0.6430326092192091
60.0	0.5902894850922402
61.0	0.6122055777660036
62.0	0.648571841433457
63.0	0.5690959009681614
64.0	0.549829006309908
65.0	0.6235248783777274
66.0	0.5274312412696883
67.0	0.5727084437165839
68.0	0.5170752853908772
69.0	0.5582582727228939
70.0	0.5336929820336208
71.0	0.5353788353162179
72.0	0.5536823852415587
73.0	0.526949568903232
74.0	0.5560907470738403
75.0	0.5344154905833052
76.0	0.539713886614325
77.0	0.5447714464621165
78.0	0.5563315832570686
79.0	0.5597032898222629
80.0	0.5719859351668996
81.0	0.5818602186792544
82.0	0.5842685805115361
83.0	0.5898078127257839
84.0	0.5977554067723134
85.0	0.6020904580704205
86.0	0.6088338712008092
87.0	0.6131689224989163
88.0	0.6141322672318289
89.0	0.6194306632628486
90.0	0.6283416020422908
91.0	0.6312316362410288
92.0	0.6389383941043303
93.0	0.6507393670825105
94.0	0.652906892731564
95.0	0.6610953229613218
96.0	0.6690429170078512
97.0	0.6784355281537497
98.0	0.6880689754828765
99.0	0.6974615866287751
100.0	0.7135976109050624
101.0	0.7054091806753047
102.0	0.7273252733490679
103.0	0.7338278502962284
104.0	0.7357545397620538
105.0	0.7502047107557439
106.0	0.7591156495351862
107.0	0.7769375270940706
108.0	0.7882568277057945
109.0	0.8063195414479072
110.0	0.8226964019074227
111.0	0.8366649005346564
112.0	0.8501517267954337
113.0	0.8631568806897548
114.0	0.8766437069505322
115.0	0.8908530417609941
116.0	0.9060257213043688
117.0	0.9211984008477434
118.0	0.9303501758104137
119.0	0.949376234285439
120.0	0.962140551996532
121.0	0.9626222243629882
122.0	0.9438370020711911
123.0	0.8768845431337604
124.0	0.5801743653966571
