#Insert size (bp)	insert size
2.0	2.0
3.0	3.0
4.0	2.0
6.0	2.0
7.0	3.0
8.0	3.0
9.0	10.0
10.0	2.0
14.0	2.0
15.0	2.0
17.0	1.0
19.0	97.0
20.0	58.0
21.0	8.0
22.0	11.0
23.0	1.0
24.0	4.0
25.0	1.0
26.0	6.0
27.0	9.0
28.0	4.0
29.0	10.0
30.0	7.0
31.0	10.0
32.0	18.0
33.0	19.0
34.0	19.0
35.0	40.0
36.0	36.0
37.0	13.0
38.0	10.0
39.0	15.0
40.0	23.0
41.0	14.0
42.0	23.0
43.0	24.0
44.0	33.0
45.0	24.0
46.0	55.0
47.0	18.0
48.0	24.0
49.0	8.0
50.0	34.0
51.0	27.0
52.0	31.0
53.0	28.0
54.0	36.0
55.0	50.0
56.0	31.0
57.0	21.0
58.0	24.0
59.0	17.0
60.0	22.0
61.0	22.0
62.0	27.0
63.0	43.0
64.0	36.0
65.0	28.0
66.0	38.0
67.0	23.0
68.0	30.0
69.0	19.0
70.0	26.0
71.0	30.0
72.0	35.0
73.0	48.0
74.0	44.0
75.0	37.0
76.0	36.0
77.0	70.0
78.0	31.0
79.0	16.0
80.0	38.0
81.0	39.0
82.0	44.0
83.0	48.0
84.0	42.0
85.0	48.0
86.0	52.0
87.0	42.0
88.0	38.0
89.0	35.0
90.0	29.0
91.0	32.0
92.0	48.0
93.0	44.0
94.0	49.0
95.0	55.0
96.0	51.0
97.0	53.0
98.0	61.0
99.0	37.0
100.0	31.0
101.0	41.0
102.0	55.0
103.0	46.0
104.0	56.0
105.0	60.0
106.0	75.0
107.0	43.0
108.0	46.0
109.0	50.0
110.0	34.0
111.0	50.0
112.0	55.0
113.0	80.0
114.0	66.0
115.0	60.0
116.0	71.0
117.0	80.0
118.0	44.0
119.0	51.0
120.0	41.0
121.0	37.0
122.0	59.0
123.0	53.0
124.0	64.0
125.0	75.0
126.0	95.0
127.0	65.0
128.0	71.0
129.0	48.0
130.0	62.0
131.0	56.0
132.0	60.0
133.0	68.0
134.0	81.0
135.0	83.0
136.0	90.0
137.0	73.0
138.0	67.0
139.0	78.0
140.0	73.0
141.0	60.0
142.0	73.0
143.0	62.0
144.0	66.0
145.0	90.0
146.0	81.0
147.0	89.0
148.0	101.0
149.0	93.0
150.0	75.0
151.0	78.0
152.0	70.0
153.0	68.0
154.0	79.0
155.0	100.0
156.0	101.0
157.0	92.0
158.0	91.0
159.0	107.0
160.0	92.0
161.0	78.0
162.0	81.0
163.0	96.0
164.0	81.0
165.0	108.0
166.0	106.0
167.0	133.0
168.0	103.0
169.0	94.0
170.0	117.0
171.0	87.0
172.0	78.0
173.0	122.0
174.0	98.0
175.0	105.0
176.0	119.0
177.0	171.0
178.0	126.0
179.0	127.0
180.0	141.0
181.0	118.0
182.0	109.0
183.0	105.0
184.0	149.0
185.0	113.0
186.0	126.0
187.0	155.0
188.0	151.0
189.0	125.0
190.0	160.0
191.0	148.0
192.0	135.0
193.0	134.0
194.0	143.0
195.0	148.0
196.0	142.0
197.0	132.0
198.0	193.0
199.0	164.0
200.0	168.0
201.0	158.0
202.0	180.0
203.0	210.0
204.0	158.0
205.0	173.0
206.0	152.0
207.0	210.0
208.0	187.0
209.0	182.0
210.0	252.0
211.0	196.0
212.0	154.0
213.0	191.0
214.0	169.0
215.0	188.0
216.0	170.0
217.0	177.0
218.0	195.0
219.0	237.0
220.0	234.0
221.0	203.0
222.0	178.0
223.0	188.0
224.0	183.0
225.0	197.0
226.0	209.0
227.0	211.0
228.0	232.0
229.0	221.0
230.0	215.0
231.0	227.0
232.0	219.0
233.0	192.0
234.0	228.0
235.0	197.0
236.0	209.0
237.0	231.0
238.0	214.0
239.0	233.0
240.0	233.0
241.0	226.0
242.0	250.0
243.0	239.0
244.0	254.0
245.0	251.0
246.0	206.0
247.0	261.0
248.0	260.0
249.0	261.0
250.0	301.0
251.0	280.0
252.0	257.0
253.0	244.0
254.0	242.0
255.0	261.0
256.0	296.0
257.0	266.0
258.0	270.0
259.0	252.0
260.0	290.0
261.0	292.0
262.0	333.0
263.0	296.0
264.0	281.0
265.0	318.0
266.0	269.0
267.0	291.0
268.0	292.0
