#Position (bp)	insert size
6876.0	2191.252861230329
20627.0	380.69933277731445
34378.0	367.0273159144893
48129.0	1531.348515656771
61880.0	383.25
75631.0	374.79402637703646
89382.0	490.02756691969637
103133.0	374.6077011056043
116884.0	376.20950495049505
130635.0	378.1894614490508
144386.0	366.017094017094
158137.0	374.7037186742118
171888.0	373.296986518636
185639.0	376.44856797095605
199390.0	1455.2706155632984
213141.0	370.3002354788069
226892.0	377.6120100683207
240643.0	964.4661921708185
254394.0	376.87854889589903
268145.0	2069.9831829368336
281896.0	1808.8042096902304
295647.0	41967.402891754595
309398.0	1440.4578577699738
323149.0	371.1389312977099
336900.0	372.9188767550702
350651.0	376.62002513615414
364402.0	380.40851513019
378153.0	381.20646583394563
391904.0	373.7390053431977
405655.0	375.12176059234883
419406.0	573.8292890591741
433157.0	380.22222222222223
446908.0	377.81042454812945
460659.0	370.55527847049046
474410.0	368.76023638666106
488161.0	375.43311312964494
501912.0	424.2588282504013
515663.0	373.6444626072742
529414.0	372.27648475120384
543165.0	373.55267489711935
556916.0	368.03826530612247
570667.0	379.76396997497915
584418.0	383.8395209580838
598169.0	381.6948651643886
611920.0	378.19237012987014
625671.0	369.22420382165603
639422.0	366.6747572815534
653173.0	373.11188164586224
666924.0	1176.2558823529412
680675.0	374.8537808641975
694426.0	374.88027880278804
708177.0	375.1765417170496
721928.0	1042.608477666363
735679.0	380.65285379202504
749430.0	377.9501133786848
763181.0	375.4726211849192
776932.0	2701.756097560976
790683.0	18912.927494908352
804434.0	392.96974789915964
818185.0	374.9485120453472
831936.0	378.8071399261387
845687.0	2047.980658436214
859438.0	376.51955555555554
873189.0	381.1613936724069
886940.0	911.015911872705
900691.0	374.66273481869814
914442.0	368.4001692047377
928193.0	372.4561558901683
941944.0	379.4295020939972
955695.0	374.25618758141553
969446.0	1983.507199256851
983197.0	377.5832930951231
996948.0	375.7588183421517
1010699.0	378.36177939173854
1024450.0	376.5627313862608
1038201.0	374.6958333333333
1051952.0	381.7332147621165
1065703.0	1906.0270990670813
1079454.0	379.0105960264901
1093205.0	374.20713305898494
1106956.0	373.1376984126984
1120707.0	2553.3172920065253
1134458.0	377.1075123706703
1148209.0	381.89412292507853
1161960.0	379.30810568741606
1175711.0	372.0907029478458
1189462.0	372.3413693346191
1203213.0	374.6086375779163
1216964.0	375.97727272727275
1230715.0	376.7451628126475
1244466.0	378.2919508867667
1258217.0	379.5955497382199
1271968.0	827.3405336721728
1285719.0	372.1500232234092
1299470.0	376.1625475285171
1313221.0	375.2811501597444
1326972.0	380.0430205949657
1340723.0	369.6734888148501
1354474.0	377.70501893939394
1368225.0	380.1160318866253
1381976.0	383.6964618249534
1395727.0	383.01954821894003
1409478.0	373.8922305764411
1423229.0	381.06512425021424
1436980.0	380.3380693689929
1450731.0	375.29485396383865
1464482.0	380.8653386454183
1478233.0	383.79244482173175
1491984.0	379.5285592497869
1505735.0	375.3361423220974
1519486.0	378.7733564013841
1533237.0	378.06423290203327
1546988.0	368.24941724941726
1560739.0	372.3354037267081
1574490.0	379.14167357083676
1588241.0	368.94407894736844
1601992.0	378.20324846356453
1615743.0	378.2346395742622
1629494.0	380.93603010348073
1643245.0	376.55725567620925
1656996.0	384.367915904936
1670747.0	377.1416856492027
1684498.0	375.73514739229023
1698249.0	380.76795580110496
1712000.0	371.75137614678897
1725751.0	376.51063829787233
1739502.0	375.3632007666507
1753253.0	367.02456140350876
1767004.0	373.8859688195991
1780755.0	380.2721402214022
1794506.0	371.4769585253456
1808257.0	376.83005280844935
1822008.0	372.98546511627904
1835759.0	372.74316179879463
1849510.0	390.27675097276267
1863261.0	1383.7148798521257
1877012.0	377.2004234297812
1890763.0	374.04907004352987
1904514.0	443.9940528913071
1918265.0	354.69827586206895
1932016.0	380.840790842872
1945767.0	373.6136622390892
1959518.0	366.6133930794125
1973269.0	385.35227912211593
1987020.0	378.85687022900765
2000771.0	377.6341350601295
2014522.0	383.5961713764813
2028273.0	375.8116760828625
2042024.0	374.86557674841055
2055775.0	378.9055894786285
2069526.0	382.950713956702
2083277.0	385.0128617363344
2097028.0	377.49688334817455
2110779.0	371.364659813999
2124530.0	375.0572354211663
2138281.0	380.25126903553297
2152032.0	376.35227272727275
2165783.0	386.08561495002175
2179534.0	378.3500227583068
2193285.0	377.0053475935829
2207036.0	374.22099181511794
2220787.0	384.31613508442774
2234538.0	370.59909502262445
2248289.0	373.8730916030534
2262040.0	381.5196177062374
2275791.0	382.71243523316065
2289542.0	379.83014465702286
2303293.0	372.78957345971565
2317044.0	374.3696682464455
2330795.0	415.97203647416416
2344546.0	379.47343676539725
2358297.0	375.95874263261294
2372048.0	378.3930530164534
2385799.0	375.9428307976026
2399550.0	370.92
2413301.0	374.876204238921
2427052.0	371.8697788697789
2440803.0	384.9075487701442
2454554.0	372.23744514870793
2468305.0	378.3835616438356
2482056.0	374.82706766917295
2495807.0	392.0575373993095
2509558.0	1697.6754554170661
2523309.0	378.5090236001851
2537060.0	368.9018901890189
2550811.0	371.7858508604206
2564562.0	374.80960775672105
2578313.0	372.8973509933775
2592064.0	377.0705252918288
2605815.0	367.5938503900872
2619566.0	371.78723404255317
2633317.0	376.8540425531915
2647068.0	371.8265348166461
2660819.0	374.8366159355416
2674570.0	378.83621899859617
2688321.0	375.14299900695136
2702072.0	369.5246511627907
2715823.0	375.7017716535433
2729574.0	376.4896907216495
2743325.0	364.27220503756075
2757076.0	374.19701492537314
2770827.0	374.2561797752809
2784578.0	376.3780053428317
2798329.0	370.8914913957935
2812080.0	377.66224256292907
2825831.0	380.623927765237
2839582.0	380.9690487027765
2853333.0	375.3022549869905
2867084.0	370.46586538461537
2880835.0	1328.8607305936073
2894586.0	379.96741963509993
2908337.0	378.5107033639144
2922088.0	376.0062801932367
2935839.0	372.6300398759415
2949590.0	378.7770673486786
2963341.0	378.14511552492905
2977092.0	372.9319301388267
2990843.0	374.5593220338983
3004594.0	377.6539315859618
3018345.0	376.90277777777777
3032096.0	1070.7911486822477
3045847.0	819.9442060085837
3059598.0	379.4484444444444
3073349.0	381.10025817555936
3087100.0	373.8325561678677
3100851.0	378.93890274314214
3114602.0	377.0991769547325
3128353.0	372.7060291060291
3142104.0	372.9898904802022
3155855.0	373.2975501113586
3169606.0	373.42158092848183
3183357.0	381.24
3197108.0	375.22217502124045
3210859.0	381.9846758349705
3224610.0	378.6168113654301
3238361.0	376.86459739091316
3252112.0	376.1626016260163
3265863.0	863.6737251512533
3279614.0	379.0925092099877
3293365.0	373.9432387312187
3307116.0	371.85778375953345
3320867.0	380.9551102204409
3334618.0	380.99541704857927
3348369.0	392.09320388349516
3362120.0	382.3796718322698
3375871.0	809.5267080745342
3389622.0	368.58494533221193
3403373.0	388.98797250859104
3417124.0	379.10888610763453
3430875.0	370.4765957446809
3444626.0	381.4078082721299
3458377.0	376.68626644736844
3472128.0	378.48729184925503
3485879.0	372.1060541004723
3499630.0	375.709691438505
3513381.0	377.20315161839864
3527132.0	373.77082486793984
3540883.0	368.01473063973066
3554634.0	380.83577945259816
3568385.0	377.9837398373984
3582136.0	372.22867160109075
3595887.0	377.1136
3609638.0	375.50157728706625
3623389.0	376.99399038461536
3637140.0	378.1960867715866
3650891.0	362.6386250565355
3664642.0	370.62442684451855
3678393.0	376.9047429254683
3692144.0	370.25477448191793
3705895.0	375.4461315979754
3719646.0	373.98755656108597
3733397.0	374.110333470564
3747148.0	386.13540031397173
3760899.0	2001.6544715447155
3774650.0	377.1666002391391
3788401.0	381.8051689860835
3802152.0	375.8254950495049
3815903.0	372.1060732113145
3829654.0	491.7733598409543
3843405.0	376.7842911877395
3857156.0	375.6725062567036
3870907.0	377.1827302042279
3884658.0	5815.002863506204
3898409.0	370.94850299401196
3912160.0	370.45659928656363
3925911.0	373.5031263026261
3939662.0	378.460561754521
3953413.0	374.6792071197411
3967164.0	375.8183556405354
3980915.0	362.59429030960996
3994666.0	373.32485549132946
4008417.0	376.5291349981904
4022168.0	376.3605644262904
4035919.0	369.8679854662899
4049670.0	364.8115577889447
4063421.0	374.17502021018595
4077172.0	379.55449189985274
4090923.0	779.0264900662252
4104674.0	379.31275862068964
4118425.0	380.45600858369096
4132176.0	367.5928093645485
4145927.0	380.6778900112233
4159678.0	377.4698259903739
4173429.0	376.36584425597533
4187180.0	378.50848069289066
4200931.0	377.3030651340996
4214682.0	376.91248626876603
4228433.0	375.18443579766534
4242184.0	373.9243058197033
4255935.0	373.59123222748815
4269686.0	381.04812082894273
4283437.0	373.6524263790958
4297188.0	373.8950917946797
4310939.0	588.6303871439006
4324690.0	330.7481481481482
4338441.0	370.7752808988764
4352192.0	372.36966640806827
4365943.0	377.8695327102804
4379694.0	369.44929681717247
4393445.0	374.45670754366404
4407196.0	373.78730512249444
4420947.0	379.08324941255455
4434698.0	375.52898286547577
4448449.0	370.201950867052
4462200.0	367.70694645441387
4475951.0	373.87580128205127
4489702.0	371.7586083213773
4503453.0	378.3283179012346
4517204.0	372.66753246753245
4530955.0	379.5992509363296
4544706.0	375.2411296162201
4558457.0	381.01788908765656
4572208.0	374.68706229266496
4585959.0	373.2553511077732
4599710.0	369.39182344428366
4613461.0	372.9412207987943
4627212.0	372.78061638280616
4640963.0	364.7969396195203
4654714.0	368.69538334707335
4668465.0	670.2624140565317
4682216.0	371.0260801868431
4695967.0	370.7849127182045
4709718.0	377.0467680608365
4723469.0	374.2346637102735
4737220.0	382.87004548408055
4750971.0	375.64385107183153
4764722.0	373.16047297297297
4778473.0	382.30084097859327
4792224.0	370.6552795031056
4805975.0	379.6381195335277
4819726.0	377.35526315789474
4833477.0	376.71491228070175
4847228.0	371.85560504825537
4860979.0	373.81890706023137
4874730.0	381.49055283414975
4888481.0	378.3379310344828
4902232.0	369.40341134470447
4915983.0	366.87935986869104
4929734.0	377.54895254382217
4943485.0	377.8558631921824
4957236.0	371.9156298600311
4970987.0	374.7826930539387
4984738.0	375.6300872093023
4998489.0	369.42413793103447
5012240.0	379.38638073739656
5025991.0	372.9727239218577
5039742.0	379.1292246520875
5053493.0	374.18558625840177
5067244.0	376.75094625283873
5076613.5	375.87752675386446
5083489.0	0.0
5094746.0	378.9394435351882
5108497.0	381.08496732026146
5122248.0	348.556080283353
5135999.0	0.0
5149750.0	0.0
5163501.0	0.0
5177252.0	0.0
5191003.0	0.0
5204754.0	19.0
5218505.0	0.0
5232256.0	276.875
5246007.0	0.0
5255740.0	0.0
5262615.5	356.6287878787879
5273509.0	111.0
5287260.0	0.0
5301011.0	0.0
5314762.0	0.0
5328513.0	0.0
5342264.0	300.9032258064516
5356015.0	0.0
5369766.0	0.0
5383517.0	63.0
5397268.0	0.0
5411019.0	0.0
5421994.0	0.0
5428869.5	293.0095238095238
5438521.0	322.04247572815535
5452272.0	370.168389814283
5464002.0	359.07042583060365
5470877.5	596.5976800976802
5479774.0	393.67753001715266
5493417.0	390.54654226906916
