seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JBHJCA010000001.1	478	3	1	0	11	0.3124	0.8645	0.3075	0.0000	0.6925	0.0000	0.0816	0.2971	0.0293	0.0356	0.0021	0.0000	0.0146	0.0000	0.0105	0.4079	0.0377	0.0251	0.8003	0.5654	0.0000	0.0000	0.0000	0.0000	0.0063	105.5211	-173.7860	-542.3460
JBHJCA010000002.1	273	1	1	1	11	0.3713	0.8374	0.3187	0.0000	0.6813	0.0000	0.0366	0.1905	0.0293	0.0659	0.0037	0.0000	0.0220	0.0073	0.0183	0.2564	0.0696	0.0476	0.7541	0.5831	0.0000	0.0000	0.0000	0.0000	0.0037	9.2260	-68.7756	-217.4615
JBHJCA010000003.1	194	5	1	0	11	0.2642	0.8493	0.2732	0.0000	0.7268	0.0000	0.0258	0.2835	0.0309	0.0361	0.0103	0.0000	0.0052	0.0000	0.0155	0.3402	0.0464	0.0206	0.7816	0.6207	0.0000	0.0000	0.0000	0.0000	0.0000	23.9736	-46.6128	-195.7843
JBHJCA010000004.1	200	5	3	1	11	0.2864	0.8842	0.3100	0.0000	0.6900	0.0000	0.0300	0.3000	0.0300	0.0400	0.0150	0.0050	0.0100	0.0050	0.0000	0.3600	0.0600	0.0150	0.7934	0.5937	0.0000	0.0000	0.0000	0.0000	0.0000	25.3734	-48.2906	-220.9583
JBHJCA010000005.1	198	0	0	0	11	0.3452	0.8427	0.2576	0.0000	0.7424	0.0000	0.0556	0.2828	0.0051	0.0859	0.0101	0.0000	0.0000	0.0000	0.0000	0.3434	0.0960	0.0000	0.7555	0.6551	0.0000	0.0000	0.0000	0.0003	0.0000	15.8657	-17.7559	-239.7704
JBHJCA010000006.1	194	2	1	1	11	0.2850	0.8594	0.3196	0.0000	0.6804	0.0000	0.0825	0.2268	0.0155	0.0567	0.0000	0.0000	0.0103	0.0052	0.0309	0.3247	0.0567	0.0464	0.7572	0.5105	0.0000	0.0000	0.0000	0.0000	0.0052	22.8287	-60.8042	-179.6239
JBHJCA010000007.1	155	0	0	0	11	0.1818	0.8769	0.2839	0.0000	0.7161	0.0000	0.0194	0.3161	0.0258	0.0774	0.0000	0.0000	0.0065	0.0065	0.0129	0.3613	0.0774	0.0258	0.7744	0.6267	0.0000	0.0000	0.0000	0.0000	0.0000	11.0311	-31.1179	-187.2402
JBHJCA010000008.1	175	29	0	1	11	0.2586	0.8152	0.2629	0.0000	0.7371	0.0000	0.1371	0.2114	0.0914	0.0057	0.0000	0.0000	0.0114	0.0000	0.0229	0.4400	0.0057	0.0343	0.9502	0.0000	0.0000	0.0000	0.0040	0.0000	0.0057	73.5473	-117.7378	-159.6329
JBHJCA010000009.1	149	1	0	0	11	0.3108	0.8193	0.2752	0.0000	0.7248	0.0000	0.0403	0.3154	0.0134	0.0268	0.0067	0.0000	0.0134	0.0000	0.0201	0.3691	0.0336	0.0336	0.7773	0.6148	0.0000	0.0000	0.0000	0.0000	0.0000	18.0156	-40.0384	-158.4794
JBHJCA010000010.1	142	2	0	1	11	0.3050	0.8583	0.2535	0.0000	0.7465	0.0000	0.0775	0.2817	0.0423	0.0493	0.0070	0.0000	0.0211	0.0000	0.0070	0.4014	0.0563	0.0282	0.7868	0.5862	0.0000	0.0000	0.0000	0.0000	0.0000	28.8402	-53.1321	-163.4532
JBHJCA010000011.1	142	3	0	0	11	0.2624	0.8628	0.2746	0.0000	0.7254	0.0000	0.0493	0.2324	0.0423	0.0211	0.0141	0.0070	0.0282	0.0000	0.0211	0.3239	0.0423	0.0493	0.8249	0.5206	0.0000	0.0000	0.0000	0.0000	0.0000	18.3551	-54.2159	-123.0269
JBHJCA010000012.1	115	0	2	3	11	0.3246	0.8514	0.2522	0.0000	0.7478	0.0000	0.0261	0.2696	0.0435	0.0522	0.0087	0.0000	0.0261	0.0000	0.0261	0.3391	0.0609	0.0522	0.8005	0.5614	0.0000	0.0000	0.0000	0.0000	0.0000	10.0275	-38.8038	-114.7879
JBHJCA010000013.1	106	0	0	0	11	0.3524	0.8756	0.3302	0.0000	0.6698	0.0000	0.0377	0.3679	0.0094	0.0660	0.0000	0.0000	0.0189	0.0000	0.0000	0.4151	0.0660	0.0189	0.7983	0.6008	0.0000	0.0000	0.0000	0.0000	0.0000	16.4010	-25.3439	-143.2164
JBHJCA010000014.1	119	1	0	0	11	0.2373	0.8878	0.3445	0.0000	0.6555	0.0000	0.0672	0.3277	0.0420	0.0588	0.0000	0.0084	0.0168	0.0000	0.0000	0.4370	0.0672	0.0168	0.7576	0.6500	0.0000	0.0000	0.0000	0.0000	0.0000	19.5663	-33.5150	-158.5858
JBHJCA010000015.1	97	1	0	0	11	0.1875	0.8747	0.2990	0.0000	0.7010	0.0000	0.0515	0.4021	0.0103	0.0515	0.0000	0.0000	0.0000	0.0000	0.0000	0.4639	0.0515	0.0000	0.7732	0.6341	0.0000	0.0000	0.0000	0.0001	0.0000	17.2056	-19.6107	-140.2107
JBHJCA010000016.1	111	1	0	0	11	0.2273	0.8927	0.3333	0.0000	0.6667	0.0000	0.0450	0.3153	0.0180	0.0360	0.0000	0.0000	0.0090	0.0000	0.0090	0.3784	0.0360	0.0180	0.7783	0.5959	0.0000	0.0000	0.0000	0.0000	0.0000	16.8732	-28.3427	-122.7705
JBHJCA010000017.1	101	0	2	0	11	0.3000	0.8875	0.2475	0.0000	0.7525	0.0000	0.0693	0.2178	0.0297	0.0495	0.0396	0.0000	0.0000	0.0000	0.0099	0.3168	0.0891	0.0099	0.7757	0.6242	0.0000	0.0000	0.0000	0.0021	0.0000	8.4483	-19.1077	-101.1443
JBHJCA010000018.1	89	1	0	0	11	0.3977	0.8578	0.2697	0.0000	0.7303	0.0000	0.0449	0.2135	0.0449	0.0787	0.0000	0.0000	0.0000	0.0000	0.0112	0.3034	0.0787	0.0112	0.7499	0.6347	0.0000	0.0000	0.0000	0.0019	0.0000	8.9804	-18.7043	-87.8165
JBHJCA010000019.1	93	1	5	0	11	0.2174	0.8531	0.3871	0.0000	0.6129	0.0000	0.1290	0.3118	0.0430	0.0215	0.0645	0.0000	0.0000	0.0000	0.0000	0.4839	0.0860	0.0000	0.8358	0.5490	0.0000	0.0000	0.0000	0.0000	0.0000	25.6285	-30.6820	-127.6609
