seq_name	chromosome_score	plasmid_score	virus_score
JBHJCA010000001.1	1.0000	0.0000	0.0000
JBHJCA010000002.1	0.9999	0.0001	0.0000
JBHJCA010000003.1	0.9996	0.0004	0.0000
JBHJCA010000004.1	0.9999	0.0001	0.0000
JBHJCA010000005.1	0.9994	0.0006	0.0000
JBHJCA010000006.1	1.0000	0.0000	0.0000
JBHJCA010000007.1	0.9996	0.0004	0.0000
JBHJCA010000008.1	1.0000	0.0000	0.0000
JBHJCA010000009.1	0.9999	0.0001	0.0000
JBHJCA010000010.1	1.0000	0.0000	0.0000
JBHJCA010000011.1	1.0000	0.0000	0.0000
JBHJCA010000012.1	1.0000	0.0000	0.0000
JBHJCA010000013.1	0.9995	0.0005	0.0000
JBHJCA010000014.1	1.0000	0.0000	0.0000
JBHJCA010000015.1	0.9999	0.0001	0.0000
JBHJCA010000016.1	0.9999	0.0001	0.0000
JBHJCA010000017.1	0.9999	0.0001	0.0000
JBHJCA010000018.1	0.9999	0.0001	0.0000
JBHJCA010000019.1	1.0000	0.0000	0.0000
JBHJCA010000020.1	1.0000	0.0000	0.0000
JBHJCA010000021.1	0.9998	0.0002	0.0000
JBHJCA010000022.1	0.9999	0.0001	0.0000
JBHJCA010000023.1	0.6512	0.3488	0.0000
JBHJCA010000024.1	0.9998	0.0002	0.0000
JBHJCA010000025.1	1.0000	0.0000	0.0000
JBHJCA010000026.1	0.9999	0.0001	0.0000
JBHJCA010000027.1	1.0000	0.0000	0.0000
JBHJCA010000028.1	1.0000	0.0000	0.0000
JBHJCA010000029.1	0.9907	0.0092	0.0000
JBHJCA010000030.1	0.9989	0.0011	0.0000
JBHJCA010000031.1	0.1149	0.8851	0.0000
JBHJCA010000032.1	0.9400	0.0600	0.0000
JBHJCA010000033.1	1.0000	0.0000	0.0000
JBHJCA010000034.1	0.0112	0.9888	0.0000
JBHJCA010000035.1	0.9691	0.0309	0.0000
JBHJCA010000036.1	0.9889	0.0111	0.0000
JBHJCA010000037.1	0.0003	0.9997	0.0000
JBHJCA010000038.1	1.0000	0.0000	0.0000
JBHJCA010000039.1	1.0000	0.0000	0.0000
JBHJCA010000040.1	0.9935	0.0065	0.0000
JBHJCA010000041.1	1.0000	0.0000	0.0000
JBHJCA010000042.1	0.0003	0.9997	0.0000
JBHJCA010000043.1	0.0000	1.0000	0.0000
JBHJCA010000044.1	0.0038	0.9962	0.0000
JBHJCA010000045.1	0.0001	0.9999	0.0000
JBHJCA010000046.1	0.9480	0.0494	0.0027
JBHJCA010000047.1	0.0005	0.9995	0.0000
