seq_name	chromosome_score	plasmid_score	virus_score
JBHJCL010000001.1	0.9689	0.0285	0.0026
JBHJCL010000002.1	0.9660	0.0311	0.0029
JBHJCL010000003.1	0.9269	0.0685	0.0046
JBHJCL010000004.1	0.9691	0.0285	0.0024
JBHJCL010000005.1	0.9230	0.0722	0.0048
JBHJCL010000006.1	0.9546	0.0421	0.0033
JBHJCL010000007.1	0.9747	0.0229	0.0024
JBHJCL010000008.1	0.9462	0.0501	0.0037
JBHJCL010000009.1	0.9611	0.0359	0.0030
JBHJCL010000010.1	0.9716	0.0263	0.0022
JBHJCL010000011.1	0.9213	0.0741	0.0046
JBHJCL010000012.1	0.9299	0.0654	0.0047
JBHJCL010000013.1	0.9707	0.0270	0.0024
JBHJCL010000014.1	0.9714	0.0260	0.0025
JBHJCL010000015.1	0.9493	0.0471	0.0036
JBHJCL010000016.1	0.9430	0.0518	0.0051
JBHJCL010000017.1	0.9680	0.0297	0.0023
JBHJCL010000018.1	0.9866	0.0120	0.0014
JBHJCL010000019.1	0.9558	0.0411	0.0031
JBHJCL010000020.1	0.9366	0.0586	0.0048
JBHJCL010000021.1	0.9008	0.0929	0.0063
JBHJCL010000022.1	0.9518	0.0446	0.0036
JBHJCL010000023.1	0.8761	0.1159	0.0081
JBHJCL010000024.1	0.9571	0.0399	0.0030
JBHJCL010000025.1	0.9959	0.0037	0.0005
JBHJCL010000026.1	0.0024	0.9971	0.0004
JBHJCL010000027.1	0.9589	0.0374	0.0037
JBHJCL010000028.1	0.9866	0.0119	0.0014
JBHJCL010000029.1	0.8462	0.1460	0.0078
JBHJCL010000030.1	0.9282	0.0675	0.0043
JBHJCL010000031.1	0.0001	0.9998	0.0001
JBHJCL010000032.1	0.9749	0.0228	0.0023
JBHJCL010000033.1	0.0000	0.9999	0.0000
JBHJCL010000034.1	0.9227	0.0736	0.0037
JBHJCL010000035.1	0.9745	0.0238	0.0018
JBHJCL010000036.1	0.9397	0.0565	0.0038
JBHJCL010000037.1	0.0000	1.0000	0.0000
JBHJCL010000038.1	0.9758	0.0222	0.0021
JBHJCL010000039.1	0.8599	0.1257	0.0144
JBHJCL010000040.1	0.9775	0.0208	0.0017
JBHJCL010000041.1	0.5988	0.3964	0.0048
JBHJCL010000042.1	0.9541	0.0421	0.0038
JBHJCL010000043.1	0.0004	0.0029	0.9967
JBHJCL010000044.1	0.0000	1.0000	0.0000
JBHJCL010000045.1	0.0000	1.0000	0.0000
JBHJCL010000046.1	0.9811	0.0172	0.0017
JBHJCL010000047.1	0.0000	1.0000	0.0000
JBHJCL010000048.1	0.0000	1.0000	0.0000
JBHJCL010000049.1	0.0000	1.0000	0.0000
JBHJCL010000050.1	0.0000	1.0000	0.0000
JBHJCL010000051.1	0.0171	0.9784	0.0045
JBHJCL010000052.1	0.9029	0.0380	0.0591
JBHJCL010000053.1	0.0000	0.9999	0.0001
JBHJCL010000054.1	0.0000	1.0000	0.0000
JBHJCL010000055.1	0.0000	1.0000	0.0000
JBHJCL010000056.1	0.0000	1.0000	0.0000
JBHJCL010000057.1	0.2814	0.6960	0.0227
JBHJCL010000058.1	0.0001	0.0006	0.9993
JBHJCL010000059.1	0.0219	0.8499	0.1282
JBHJCL010000060.1	0.0000	1.0000	0.0000
JBHJCL010000061.1	0.0121	0.9877	0.0002
JBHJCL010000062.1	0.0000	1.0000	0.0000
JBHJCL010000063.1	0.9984	0.0013	0.0003
JBHJCL010000064.1	0.0000	1.0000	0.0000
JBHJCL010000065.1	0.8667	0.1261	0.0071
JBHJCL010000066.1	0.3070	0.6421	0.0509
JBHJCL010000067.1	0.0490	0.9264	0.0246
JBHJCL010000068.1	0.4729	0.4015	0.1256
JBHJCL010000069.1	0.4419	0.3963	0.1619
JBHJCL010000070.1	0.0111	0.9707	0.0182
JBHJCL010000071.1	0.8495	0.1101	0.0404
JBHJCL010000072.1	0.4819	0.4451	0.0731
JBHJCL010000073.1	0.8685	0.1131	0.0183
JBHJCL010000074.1	0.5987	0.3243	0.0771
JBHJCL010000075.1	0.0000	1.0000	0.0000
JBHJCL010000076.1	0.2175	0.4129	0.3696
JBHJCL010000077.1	0.2318	0.6516	0.1166
JBHJCL010000078.1	0.0001	0.9998	0.0001
JBHJCL010000079.1	0.1092	0.8855	0.0054
JBHJCL010000080.1	0.3810	0.4360	0.1830
JBHJCL010000081.1	0.7609	0.1585	0.0806
JBHJCL010000082.1	0.6653	0.1185	0.2162
JBHJCL010000083.1	0.2195	0.7504	0.0300
JBHJCL010000084.1	0.0364	0.9575	0.0061
JBHJCL010000085.1	0.3005	0.5259	0.1736
JBHJCL010000086.1	0.8388	0.0967	0.0645
JBHJCL010000087.1	0.9784	0.0093	0.0123
JBHJCL010000088.1	0.1940	0.3436	0.4624
JBHJCL010000089.1	0.0080	0.0045	0.9875
JBHJCL010000090.1	0.2009	0.3551	0.4439
JBHJCL010000091.1	0.3757	0.4481	0.1762
JBHJCL010000092.1	0.3182	0.5344	0.1474
JBHJCL010000093.1	0.6499	0.2268	0.1233
JBHJCL010000094.1	0.4647	0.2728	0.2625
JBHJCL010000095.1	0.4149	0.4553	0.1298
JBHJCL010000096.1	0.7864	0.0734	0.1402
JBHJCL010000097.1	0.0003	0.9996	0.0001
JBHJCL010000098.1	0.5164	0.0876	0.3960
JBHJCL010000099.1	0.8993	0.0474	0.0534
JBHJCL010000100.1	0.2823	0.3874	0.3303
JBHJCL010000101.1	0.7123	0.1529	0.1347
JBHJCL010000102.1	0.5269	0.2470	0.2261
JBHJCL010000103.1	0.8777	0.0403	0.0820
JBHJCL010000104.1	0.7616	0.0385	0.2000
JBHJCL010000105.1	0.6637	0.1243	0.2120
JBHJCL010000106.1	0.6128	0.0462	0.3410
JBHJCL010000107.1	0.7853	0.0884	0.1263
JBHJCL010000108.1	0.1634	0.0678	0.7688
JBHJCL010000109.1	0.5181	0.1497	0.3323
JBHJCL010000110.1	0.7499	0.0850	0.1650
JBHJCL010000111.1	0.6574	0.0929	0.2496
