seq_name	chromosome_score	plasmid_score	virus_score
JAJIUS010000096.1	0.4107	0.3163	0.2730
JAJIUS010000097.1	0.5186	0.4482	0.0331
JAJIUS010000098.1	0.3477	0.6167	0.0356
JAJIUS010000099.1	0.0641	0.6641	0.2718
JAJIUS010000100.1	0.8665	0.0958	0.0377
JAJIUS010000101.1	0.4808	0.4745	0.0447
JAJIUS010000102.1	0.3339	0.3683	0.2978
JAJIUS010000103.1	0.4177	0.5442	0.0381
JAJIUS010000104.1	0.3852	0.5905	0.0243
JAJIUS010000105.1	0.4107	0.5755	0.0138
JAJIUS010000009.1	0.4653	0.5274	0.0073
JAJIUS010000106.1	0.3466	0.3742	0.2792
JAJIUS010000107.1	0.2167	0.5658	0.2175
JAJIUS010000108.1	0.5943	0.3594	0.0463
JAJIUS010000109.1	0.1801	0.6486	0.1713
JAJIUS010000110.1	0.3530	0.6417	0.0053
JAJIUS010000111.1	0.1629	0.5454	0.2918
JAJIUS010000112.1	0.4389	0.5600	0.0012
JAJIUS010000113.1	0.2968	0.5216	0.1817
JAJIUS010000114.1	0.6839	0.3114	0.0047
JAJIUS010000115.1	0.1112	0.8305	0.0584
JAJIUS010000116.1	0.3230	0.6606	0.0164
JAJIUS010000117.1	0.3447	0.5946	0.0607
JAJIUS010000118.1	0.4946	0.4887	0.0167
JAJIUS010000119.1	0.5265	0.4529	0.0206
JAJIUS010000120.1	0.4512	0.3811	0.1678
JAJIUS010000121.1	0.2506	0.4348	0.3145
JAJIUS010000122.1	0.4595	0.5271	0.0134
JAJIUS010000123.1	0.4541	0.5136	0.0324
JAJIUS010000124.1	0.5461	0.4464	0.0076
JAJIUS010000010.1	0.2065	0.6462	0.1473
JAJIUS010000011.1	0.4236	0.5615	0.0149
JAJIUS010000012.1	0.6864	0.2901	0.0234
JAJIUS010000013.1	0.4633	0.5150	0.0217
JAJIUS010000014.1	0.6408	0.3209	0.0383
JAJIUS010000015.1	0.3629	0.5745	0.0626
JAJIUS010000016.1	0.3633	0.5860	0.0507
JAJIUS010000017.1	0.6196	0.3265	0.0539
JAJIUS010000001.1	0.0081	0.8104	0.1815
JAJIUS010000018.1	0.1024	0.8667	0.0309
JAJIUS010000019.1	0.1953	0.4451	0.3596
JAJIUS010000020.1	0.3765	0.5345	0.0890
JAJIUS010000021.1	0.5170	0.4599	0.0231
JAJIUS010000022.1	0.4147	0.5229	0.0624
JAJIUS010000023.1	0.4311	0.4960	0.0729
JAJIUS010000024.1	0.3279	0.1431	0.5290
JAJIUS010000025.1	0.3918	0.6050	0.0032
JAJIUS010000026.1	0.5191	0.4640	0.0169
JAJIUS010000027.1	0.4364	0.4268	0.1369
JAJIUS010000002.1	0.1071	0.7088	0.1841
JAJIUS010000028.1	0.1449	0.8025	0.0526
JAJIUS010000029.1	0.0097	0.8532	0.1370
JAJIUS010000030.1	0.2967	0.4306	0.2727
JAJIUS010000031.1	0.4125	0.3740	0.2135
JAJIUS010000032.1	0.3462	0.2998	0.3540
JAJIUS010000033.1	0.6336	0.3571	0.0092
JAJIUS010000034.1	0.5107	0.4754	0.0139
JAJIUS010000035.1	0.0101	0.8344	0.1555
JAJIUS010000036.1	0.3141	0.6816	0.0043
JAJIUS010000037.1	0.5752	0.3960	0.0288
JAJIUS010000003.1	0.3764	0.5013	0.1223
JAJIUS010000038.1	0.3402	0.6484	0.0113
JAJIUS010000039.1	0.3711	0.5501	0.0788
JAJIUS010000040.1	0.4196	0.5581	0.0223
JAJIUS010000041.1	0.5363	0.4544	0.0093
JAJIUS010000042.1	0.5189	0.4668	0.0143
JAJIUS010000043.1	0.4874	0.5079	0.0047
JAJIUS010000044.1	0.0018	0.7667	0.2315
JAJIUS010000045.1	0.3264	0.6182	0.0554
JAJIUS010000046.1	0.2921	0.6619	0.0459
JAJIUS010000047.1	0.2434	0.7471	0.0095
JAJIUS010000004.1	0.4432	0.5408	0.0160
JAJIUS010000048.1	0.5379	0.4450	0.0170
JAJIUS010000049.1	0.0604	0.6381	0.3014
JAJIUS010000050.1	0.3819	0.5918	0.0262
JAJIUS010000051.1	0.5456	0.4420	0.0124
JAJIUS010000052.1	0.0582	0.7593	0.1825
JAJIUS010000053.1	0.2104	0.5787	0.2109
JAJIUS010000054.1	0.3881	0.6039	0.0081
JAJIUS010000055.1	0.4030	0.5737	0.0233
JAJIUS010000056.1	0.5607	0.4273	0.0121
JAJIUS010000057.1	0.4602	0.5232	0.0166
JAJIUS010000058.1	0.5050	0.4860	0.0090
JAJIUS010000059.1	0.0590	0.9125	0.0285
JAJIUS010000060.1	0.3888	0.4760	0.1352
JAJIUS010000061.1	0.4375	0.5335	0.0290
JAJIUS010000062.1	0.2968	0.6175	0.0857
JAJIUS010000063.1	0.0687	0.8988	0.0325
JAJIUS010000064.1	0.5018	0.4589	0.0393
JAJIUS010000065.1	0.2240	0.1326	0.6434
JAJIUS010000066.1	0.5067	0.3753	0.1180
JAJIUS010000005.1	0.5781	0.3244	0.0975
JAJIUS010000067.1	0.2818	0.3797	0.3385
JAJIUS010000068.1	0.2152	0.6032	0.1815
JAJIUS010000069.1	0.4281	0.5605	0.0115
JAJIUS010000070.1	0.3883	0.5071	0.1046
JAJIUS010000071.1	0.2250	0.5745	0.2006
JAJIUS010000072.1	0.7914	0.1424	0.0663
JAJIUS010000073.1	0.3425	0.6276	0.0300
JAJIUS010000074.1	0.0799	0.7912	0.1289
JAJIUS010000075.1	0.4377	0.5074	0.0549
JAJIUS010000006.1	0.1588	0.7728	0.0684
JAJIUS010000076.1	0.0240	0.7386	0.2374
JAJIUS010000077.1	0.5195	0.4610	0.0196
JAJIUS010000078.1	0.5502	0.4386	0.0112
JAJIUS010000079.1	0.7068	0.1023	0.1909
JAJIUS010000080.1	0.5380	0.3939	0.0681
JAJIUS010000081.1	0.4444	0.2493	0.3063
JAJIUS010000082.1	0.5161	0.4630	0.0209
JAJIUS010000083.1	0.2620	0.4744	0.2636
JAJIUS010000084.1	0.4114	0.5849	0.0037
JAJIUS010000085.1	0.4101	0.5650	0.0249
JAJIUS010000007.1	0.4610	0.5288	0.0103
JAJIUS010000086.1	0.2312	0.7117	0.0571
JAJIUS010000087.1	0.3981	0.5734	0.0285
JAJIUS010000088.1	0.2189	0.4256	0.3555
JAJIUS010000089.1	0.4862	0.4792	0.0346
JAJIUS010000090.1	0.4888	0.5071	0.0041
JAJIUS010000091.1	0.6284	0.3664	0.0052
JAJIUS010000092.1	0.4901	0.5023	0.0075
JAJIUS010000093.1	0.5640	0.4342	0.0019
JAJIUS010000094.1	0.2998	0.3506	0.3495
JAJIUS010000095.1	0.4481	0.5107	0.0412
JAJIUS010000008.1	0.8214	0.1777	0.0009
