#Read position (bp)	Clipping profile
0.0	6.336096071836379
1.0	1.4049185548832115
2.0	1.3666234260546697
3.0	1.300364308629221
4.0	1.2181035755066532
5.0	1.1293179117114738
6.0	1.1060922656268206
7.0	1.0749823283127617
8.0	1.0392117262325518
9.0	1.0027031855643675
10.0	0.9653790285621072
11.0	0.9448332647179909
12.0	0.921335746521979
13.0	0.8924396249718419
14.0	0.8643202808827299
15.0	0.8377156528426171
16.0	0.8221024258760108
17.0	0.8039258332880214
18.0	0.78291400296729
19.0	0.766912387270171
20.0	0.7495902498893092
21.0	0.7340547006688054
22.0	0.7192182511632242
23.0	0.7017407582901575
24.0	0.6869431476576275
25.0	0.6728446367400204
26.0	0.6625523353814365
27.0	0.6535028779604931
28.0	0.6390936560584758
29.0	0.6253058561252787
30.0	0.8381428804461809
31.0	0.7528138763525638
32.0	0.7638829551721728
33.0	0.6983229374616466
34.0	0.7069451672790262
35.0	0.715450880477252
36.0	0.6456185867310874
37.0	0.6615036858090526
38.0	0.6075564911408531
39.0	0.6236357845840745
40.0	0.6116734116842866
41.0	0.6089546905706984
42.0	0.643171737728858
43.0	0.5656105082454927
44.0	0.6075953300139043
45.0	0.5672805797866969
46.0	0.636879840294554
47.0	0.5414527292076093
48.0	0.5922539751586569
49.0	0.5516673528200905
50.0	0.5365201923300994
51.0	0.5532597466151922
52.0	0.5355103816307666
53.0	0.5162463005973419
54.0	0.5270823461786432
55.0	0.5129061575149335
56.0	0.5255676301296441
57.0	0.5490651483256561
58.0	0.4828448697732587
59.0	0.541996473430327
60.0	0.5077794262721672
61.0	0.46121161748370715
62.0	0.5815344461965091
63.0	0.46427988845475665
64.0	0.4602018067843743
65.0	0.4328592401562876
66.0	0.49282646014743237
67.0	0.46035716227657936
68.0	0.4756208393857244
69.0	0.43852971562177145
70.0	0.4428019916574101
71.0	0.446530523470331
72.0	0.4249361100538307
73.0	0.4358886722542859
74.0	0.41744020755493755
75.0	0.4497929888066368
76.0	0.4280043810248802
77.0	0.4074586171807639
78.0	0.3983314820137179
79.0	0.4083907501339941
80.0	0.40625461211617486
81.0	0.38582536489121233
82.0	0.3960399885036936
83.0	0.3960399885036936
84.0	0.39666141047251374
85.0	0.4099831439290958
86.0	0.4020211749535875
87.0	0.4052836402898934
88.0	0.41048804927876215
89.0	0.4161973636172973
90.0	0.41965402331885937
91.0	0.426334309483676
92.0	0.42074151176429464
93.0	0.421984355701935
94.0	0.4270334091985987
95.0	0.43017935791575074
96.0	0.4334806621251078
97.0	0.4367042885883623
98.0	0.4404716592743345
99.0	0.4461421347398184
100.0	0.45107467161732834
101.0	0.45658979159060714
102.0	0.460900906499297
103.0	0.4652508602810381
104.0	0.4679695813946262
105.0	0.471969985318906
106.0	0.4779900106418512
107.0	0.48206809231223346
108.0	0.4896805114302803
109.0	0.4973706082944297
110.0	0.5038178612209389
111.0	0.5127896408957798
112.0	0.5158967507398806
113.0	0.522848909016056
114.0	0.5285193844815399
115.0	0.5332577269937936
116.0	0.5426178953991471
117.0	0.548599081849041
118.0	0.554580268298935
119.0	0.5616877820673155
120.0	0.5711644670918229
121.0	0.5801750856397151
122.0	0.5900013205216837
123.0	0.5959048292254753
124.0	0.6042940258045473
125.0	0.6141590995595672
126.0	0.6241795288067922
127.0	0.6339669248157096
128.0	0.6426279935061404
129.0	0.651988161911494
130.0	0.6613483303168476
131.0	0.6735048975818917
132.0	0.6875257307533964
133.0	0.7013523695596449
134.0	0.7154120416042008
135.0	0.7276074477422962
136.0	0.7439586132968766
137.0	0.7611642340585845
138.0	0.7764667500407808
139.0	0.7930509488336686
140.0	0.8095186310074026
141.0	0.8262581852924956
142.0	0.8419879288782557
143.0	0.8556203733192478
144.0	0.8688255901566759
145.0	0.8850990779651537
146.0	0.897877067199018
147.0	0.8789236971500035
148.0	0.8142569735196564
149.0	0.6149747158936436
150.0	0.30247714332320935
