#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	7.167944950182782E-5
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	7.167944950182782E-5
35.0	0.0
36.0	7.167944950182782E-5
37.0	7.167944950182782E-5
38.0	7.167944950182783E-4
39.0	2.867177980073113E-4
40.0	6.451150455164503E-4
41.0	5.017561465127947E-4
42.0	7.167944950182783E-4
43.0	7.167944950182783E-4
44.0	0.0012185506415310732
45.0	0.0030822163285785967
46.0	0.004014049172102358
47.0	0.005590997061142571
48.0	0.007669701096695578
49.0	0.010035122930255895
50.0	0.011970468066805249
51.0	0.015626119991398464
52.0	0.01842161852196975
53.0	0.023797577234606838
54.0	0.026593075765178123
55.0	0.03842018493297972
56.0	0.042004157408071105
57.0	0.04759515446921368
58.0	0.05361622822736721
59.0	0.06365135115762312
60.0	0.06393806895563042
61.0	0.06845387427424558
62.0	0.06938570711776934
63.0	0.06902730987026019
64.0	0.06357967170812129
65.0	0.05798867464697871
66.0	0.043724464196114976
67.0	0.03842018493297972
68.0	0.03161063723030607
69.0	0.028886818149236614
70.0	0.022292308795068456
71.0	0.017131388430936853
72.0	0.0164862733854204
73.0	0.011181994122285141
74.0	0.006737868253171816
75.0	0.0058777148591498815
76.0	0.002150383485054835
77.0	0.0028671779800731128
78.0	0.00164862733854204
79.0	7.167944950182783E-4
80.0	3.5839724750913915E-4
81.0	1.4335889900365565E-4
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	2.1503834850548347E-4
