seq_name	chromosome_score	plasmid_score	virus_score
JAJIWC010000009.1	0.4278	0.5599	0.0123
JAJIWC010000010.1	0.4914	0.4758	0.0328
JAJIWC010000011.1	0.4169	0.5557	0.0274
JAJIWC010000012.1	0.4348	0.4937	0.0715
JAJIWC010000013.1	0.2509	0.2467	0.5024
JAJIWC010000014.1	0.4391	0.5350	0.0259
JAJIWC010000015.1	0.3959	0.1284	0.4756
JAJIWC010000016.1	0.5658	0.2659	0.1682
JAJIWC010000017.1	0.4316	0.5492	0.0192
JAJIWC010000018.1	0.1932	0.5398	0.2670
JAJIWC010000001.1	0.4194	0.4915	0.0891
JAJIWC010000019.1	0.5512	0.4420	0.0068
JAJIWC010000020.1	0.1469	0.7984	0.0547
JAJIWC010000021.1	0.2967	0.4306	0.2727
JAJIWC010000022.1	0.4125	0.3740	0.2135
JAJIWC010000023.1	0.4533	0.4129	0.1337
JAJIWC010000024.1	0.0104	0.8328	0.1568
JAJIWC010000025.1	0.5781	0.3959	0.0260
JAJIWC010000026.1	0.3309	0.6478	0.0214
JAJIWC010000027.1	0.5101	0.4646	0.0253
JAJIWC010000028.1	0.0697	0.8570	0.0733
JAJIWC010000002.1	0.4342	0.5088	0.0570
JAJIWC010000029.1	0.5149	0.4751	0.0100
JAJIWC010000030.1	0.4029	0.5933	0.0038
JAJIWC010000031.1	0.5132	0.4616	0.0252
JAJIWC010000032.1	0.7181	0.2461	0.0357
JAJIWC010000033.1	0.3899	0.6027	0.0074
JAJIWC010000034.1	0.0604	0.6381	0.3014
JAJIWC010000035.1	0.5122	0.3600	0.1278
JAJIWC010000036.1	0.4225	0.5543	0.0232
JAJIWC010000037.1	0.4512	0.5304	0.0184
JAJIWC010000038.1	0.5043	0.4860	0.0097
JAJIWC010000003.1	0.4654	0.5272	0.0074
JAJIWC010000039.1	0.3862	0.4836	0.1302
JAJIWC010000040.1	0.5649	0.1428	0.2923
JAJIWC010000041.1	0.5120	0.4470	0.0410
JAJIWC010000042.1	0.0004	0.9643	0.0353
JAJIWC010000043.1	0.4275	0.5406	0.0319
JAJIWC010000044.1	0.3404	0.3619	0.2976
JAJIWC010000045.1	0.0061	0.9831	0.0108
JAJIWC010000046.1	0.2600	0.4365	0.3035
JAJIWC010000047.1	0.5065	0.4714	0.0221
JAJIWC010000048.1	0.3883	0.5071	0.1046
JAJIWC010000004.1	0.4655	0.4702	0.0643
JAJIWC010000049.1	0.2250	0.5745	0.2006
JAJIWC010000050.1	0.0125	0.8438	0.1437
JAJIWC010000051.1	0.5737	0.4102	0.0161
JAJIWC010000052.1	0.4576	0.1483	0.3941
JAJIWC010000053.1	0.4244	0.5679	0.0077
JAJIWC010000054.1	0.6379	0.1980	0.1641
JAJIWC010000055.1	0.4374	0.5077	0.0549
JAJIWC010000056.1	0.5122	0.4744	0.0135
JAJIWC010000057.1	0.3594	0.6135	0.0271
JAJIWC010000058.1	0.0193	0.8764	0.1043
JAJIWC010000059.1	0.4383	0.3477	0.2140
JAJIWC010000060.1	0.4729	0.5105	0.0166
JAJIWC010000061.1	0.4916	0.4993	0.0091
JAJIWC010000062.1	0.0415	0.8182	0.1402
JAJIWC010000063.1	0.0766	0.5671	0.3563
JAJIWC010000064.1	0.3999	0.5574	0.0427
JAJIWC010000065.1	0.0035	0.8124	0.1841
JAJIWC010000066.1	0.4893	0.5066	0.0041
JAJIWC010000067.1	0.6284	0.3664	0.0052
JAJIWC010000005.1	0.0737	0.8725	0.0538
JAJIWC010000068.1	0.5509	0.3369	0.1122
JAJIWC010000069.1	0.4560	0.2727	0.2713
JAJIWC010000070.1	0.4517	0.5145	0.0338
JAJIWC010000071.1	0.1187	0.8023	0.0789
JAJIWC010000072.1	0.3747	0.3200	0.3053
JAJIWC010000073.1	0.5630	0.4296	0.0074
JAJIWC010000074.1	0.5326	0.4516	0.0158
JAJIWC010000075.1	0.4510	0.5252	0.0238
JAJIWC010000076.1	0.3470	0.6496	0.0035
JAJIWC010000077.1	0.5128	0.4640	0.0231
JAJIWC010000006.1	0.4986	0.3969	0.1045
JAJIWC010000078.1	0.4728	0.4940	0.0331
JAJIWC010000079.1	0.6939	0.0842	0.2219
JAJIWC010000080.1	0.1969	0.7341	0.0689
JAJIWC010000081.1	0.6391	0.3052	0.0557
JAJIWC010000082.1	0.2382	0.5726	0.1891
JAJIWC010000083.1	0.3530	0.6417	0.0053
JAJIWC010000084.1	0.0235	0.5348	0.4417
JAJIWC010000085.1	0.5325	0.4540	0.0134
JAJIWC010000086.1	0.7818	0.2168	0.0014
JAJIWC010000087.1	0.2548	0.4311	0.3140
JAJIWC010000007.1	0.4832	0.5041	0.0127
JAJIWC010000088.1	0.1218	0.8402	0.0380
JAJIWC010000089.1	0.4732	0.5105	0.0164
JAJIWC010000090.1	0.5246	0.2982	0.1772
JAJIWC010000091.1	0.5515	0.4429	0.0056
JAJIWC010000092.1	0.4848	0.5054	0.0097
JAJIWC010000093.1	0.4622	0.2116	0.3261
JAJIWC010000008.1	0.4529	0.5098	0.0374
