seq_name	chromosome_score	plasmid_score	virus_score
JTEL01000001.1	0.9643	0.0329	0.0027
JTEL01000010.1	0.9357	0.0604	0.0039
JTEL01000100.1	0.9586	0.0383	0.0031
JTEL01000101.1	0.5743	0.4103	0.0154
JTEL01000102.1	0.0029	0.9967	0.0004
JTEL01000103.1	0.9661	0.0312	0.0027
JTEL01000104.1	0.9579	0.0385	0.0036
JTEL01000105.1	0.0774	0.9197	0.0029
JTEL01000106.1	0.0074	0.9921	0.0006
JTEL01000107.1	0.7823	0.2122	0.0054
JTEL01000108.1	0.9646	0.0332	0.0022
JTEL01000109.1	0.9635	0.0338	0.0027
JTEL01000011.1	0.9155	0.0799	0.0046
JTEL01000110.1	0.9574	0.0403	0.0024
JTEL01000111.1	0.9502	0.0466	0.0032
JTEL01000112.1	0.9589	0.0381	0.0030
JTEL01000113.1	0.0028	0.9968	0.0004
JTEL01000114.1	0.9792	0.0191	0.0017
JTEL01000115.1	0.0002	0.9993	0.0005
JTEL01000116.1	0.7312	0.2564	0.0124
JTEL01000117.1	0.0063	0.9932	0.0005
JTEL01000118.1	0.9749	0.0233	0.0018
JTEL01000119.1	0.9974	0.0023	0.0003
JTEL01000012.1	0.2176	0.7774	0.0050
JTEL01000120.1	0.9973	0.0023	0.0004
JTEL01000121.1	0.2599	0.7279	0.0122
JTEL01000122.1	0.9929	0.0063	0.0008
JTEL01000123.1	0.8288	0.1655	0.0058
JTEL01000124.1	0.8875	0.1012	0.0114
JTEL01000125.1	0.9397	0.0569	0.0034
JTEL01000126.1	0.6609	0.3285	0.0106
JTEL01000127.1	0.0120	0.9864	0.0016
JTEL01000128.1	0.9743	0.0232	0.0025
JTEL01000129.1	0.7471	0.2447	0.0082
JTEL01000013.1	0.9106	0.0846	0.0048
JTEL01000130.1	0.8614	0.1328	0.0058
JTEL01000131.1	0.4510	0.5384	0.0106
JTEL01000132.1	0.1670	0.8258	0.0072
JTEL01000133.1	0.7351	0.2514	0.0135
JTEL01000134.1	0.9908	0.0084	0.0008
JTEL01000135.1	0.8539	0.1396	0.0065
JTEL01000136.1	0.7873	0.2022	0.0106
JTEL01000137.1	0.6758	0.3152	0.0091
JTEL01000138.1	0.5755	0.4197	0.0048
JTEL01000139.1	0.9151	0.0684	0.0165
JTEL01000014.1	0.9868	0.0121	0.0011
JTEL01000140.1	0.6786	0.3164	0.0049
JTEL01000141.1	0.8869	0.1056	0.0075
JTEL01000142.1	0.8371	0.1462	0.0168
JTEL01000143.1	0.9940	0.0054	0.0006
JTEL01000144.1	0.0000	1.0000	0.0000
JTEL01000145.1	0.8948	0.0989	0.0063
JTEL01000146.1	0.6955	0.2910	0.0135
JTEL01000147.1	0.7654	0.2300	0.0046
JTEL01000148.1	0.9885	0.0105	0.0010
JTEL01000149.1	0.9441	0.0520	0.0038
JTEL01000015.1	0.8904	0.1040	0.0056
JTEL01000150.1	0.9836	0.0150	0.0015
JTEL01000151.1	0.9187	0.0784	0.0029
JTEL01000152.1	0.0002	0.9997	0.0002
JTEL01000153.1	0.9871	0.0115	0.0014
JTEL01000154.1	0.3314	0.6541	0.0145
JTEL01000155.1	0.7070	0.2813	0.0118
JTEL01000156.1	0.9998	0.0002	0.0000
JTEL01000157.1	0.8637	0.1287	0.0076
JTEL01000158.1	0.8922	0.1023	0.0055
JTEL01000159.1	0.9942	0.0051	0.0007
JTEL01000016.1	0.9756	0.0224	0.0020
JTEL01000160.1	0.9451	0.0508	0.0040
JTEL01000161.1	0.9817	0.0170	0.0013
JTEL01000162.1	0.0021	0.9974	0.0005
JTEL01000163.1	0.8448	0.1494	0.0058
JTEL01000164.1	0.0599	0.9329	0.0072
JTEL01000165.1	0.9974	0.0023	0.0004
JTEL01000166.1	0.9726	0.0253	0.0021
JTEL01000167.1	0.9901	0.0088	0.0011
JTEL01000168.1	0.1815	0.8125	0.0060
JTEL01000169.1	0.9881	0.0109	0.0010
JTEL01000017.1	0.9912	0.0078	0.0010
JTEL01000170.1	0.9985	0.0013	0.0002
JTEL01000171.1	0.9303	0.0662	0.0035
