gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	taxid	taxname	annotation_accessions	annotation_description
JBJGKY010000033.1|provirus_1_14881_1	1	381	381	-1	0.512	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_2	535	777	243	1	0.572	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_3	761	946	186	1	0.575	11	AGGAG	GENOMAD.173850.VV	3.118e-21	87	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_4	943	1083	141	1	0.574	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_5	1073	1792	720	1	0.578	11	3Base/5BMM	GENOMAD.225571.VP	2.583e-142	446	0	0	0	1	NA	NA	NA	PF23343	Replication-associated protein ORF2/G2P
JBJGKY010000033.1|provirus_1_14881_6	2120	2416	297	1	0.623	11	GGA/GAG/AGG	GENOMAD.156834.VV	9.202e-51	174	0	0	1	1	NA	NA	NA	PF02303	Helix-destabilising protein
JBJGKY010000033.1|provirus_1_14881_7	2420	2623	204	1	0.632	11	GGA/GAG/AGG	GENOMAD.209539.VP	8.779e-29	109	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_8	2635	2865	231	1	0.636	11	AGGAG	GENOMAD.220643.VP	3.063e-28	108	0	0	1	2773	Inoviridae	NA	NA	PF05356	Inovirus Coat protein B
JBJGKY010000033.1|provirus_1_14881_9	3003	4466	1464	1	0.592	11	GGA/GAG/AGG	GENOMAD.083062.VV	1.652e-87	300	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_10	4466	4795	330	1	0.564	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_11	4795	5988	1194	1	0.619	11	GGAG/GAGG	GENOMAD.080742.VV	1.038e-93	314	0	0	1	18256	Scuticavirus SMA6	NA	NA	K10954	zona occludens toxin
JBJGKY010000033.1|provirus_1_14881_12	5990	6637	648	1	0.651	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_13	7528	7770	243	1	0.572	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_14	7754	7939	186	1	0.575	11	AGGAG	GENOMAD.173850.VV	3.118e-21	87	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_15	7936	8076	141	1	0.574	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_16	8066	8785	720	1	0.578	11	3Base/5BMM	GENOMAD.225571.VP	2.583e-142	446	0	0	0	1	NA	NA	NA	PF23343	Replication-associated protein ORF2/G2P
JBJGKY010000033.1|provirus_1_14881_17	9113	9409	297	1	0.623	11	GGA/GAG/AGG	GENOMAD.156834.VV	9.202e-51	174	0	0	1	1	NA	NA	NA	PF02303	Helix-destabilising protein
JBJGKY010000033.1|provirus_1_14881_18	9413	9616	204	1	0.632	11	GGA/GAG/AGG	GENOMAD.209539.VP	8.779e-29	109	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_19	9628	9858	231	1	0.636	11	AGGAG	GENOMAD.220643.VP	3.063e-28	108	0	0	1	2773	Inoviridae	NA	NA	PF05356	Inovirus Coat protein B
JBJGKY010000033.1|provirus_1_14881_20	9996	11459	1464	1	0.592	11	GGA/GAG/AGG	GENOMAD.083062.VV	1.652e-87	300	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_21	11459	11788	330	1	0.564	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_22	12977	13630	654	1	0.656	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_23	14036	14881	846	-1	0.671	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
