gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JBHJBQ010000001.1_1	391	3591	3201	-1	0.650	11	GGA/GAG/AGG	GENOMAD.138336.CP	3.595e-14	80	0	0	0	1	NA	NA	NA	PF00171;COG1012;TIGR02288;K06447	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase
JBHJBQ010000001.1_2	3794	4333	540	1	0.630	11	GGA/GAG/AGG	GENOMAD.132183.CP	3.396e-32	125	0	0	0	1	NA	NA	NA	PF10003;COG5488	Integral membrane protein (DUF2244)
JBHJBQ010000001.1_3	4350	5309	960	1	0.651	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBQ010000001.1_4	5348	6952	1605	1	0.617	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBQ010000001.1_5	6933	7106	174	1	0.655	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBQ010000001.1_6	7103	7699	597	1	0.650	11	GGAG/GAGG	GENOMAD.134250.CP	1.991e-47	170	0	0	0	1	NA	NA	NA	PF04442;COG3175	Cytochrome c oxidase assembly protein Cox11
JBHJBQ010000001.1_7	7738	8613	876	1	0.613	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBQ010000001.1_8	8707	8925	219	-1	0.603	11	None	GENOMAD.152014.CP	3.874e-24	96	0	0	0	1	NA	NA	NA	PF11137	NA
JBHJBQ010000001.1_9	8986	9708	723	1	0.675	11	None	GENOMAD.158628.CP	1.154e-16	82	0	0	0	1	NA	NA	NA	PF02104;COG3346;K14998	Cytochrome oxidase assembly protein ShyY1
JBHJBQ010000001.1_10	9736	10311	576	1	0.689	11	GGA/GAG/AGG	GENOMAD.145419.CP	2.09e-95	308	0	0	0	1	NA	NA	NA	PF08534;COG1999;TIGR00385	Cytochrome oxidase Cu insertion factor, SCO1/SenC/PrrC family
JBHJBQ010000001.1_11	10322	11485	1164	1	0.673	11	GGA/GAG/AGG	GENOMAD.123310.CP	4.587e-66	233	0	0	0	1	NA	NA	NA	PF02628;K02259;COG1612	Heme A synthase
JBHJBQ010000001.1_12	11488	12384	897	1	0.637	11	GGAG/GAGG	GENOMAD.105978.CP	4.096e-25	109	0	0	0	1	NA	NA	NA	PF01040;K02257;COG0382;TIGR01473	4-hydroxybenzoate polyprenyltransferase
JBHJBQ010000001.1_13	12620	14200	1581	-1	0.671	11	None	GENOMAD.142879.CP	7.669e-09	61	0	0	0	1	NA	NA	NA	PF03190;PF10345;COG3118;TIGR02738;K03672	Negative regulator of GroEL, contains thioredoxin-like and TPR-like domains
JBHJBQ010000001.1_14	14371	15372	1002	-1	0.647	11	GGA/GAG/AGG	GENOMAD.158122.CP	2.026e-139	443	0	0	0	1	NA	NA	NA	COG0798	Arsenite efflux pump ArsB, ACR3 family
JBHJBQ010000001.1_15	15527	17275	1749	-1	0.654	11	GGA/GAG/AGG	GENOMAD.129043.CV	9.666e-17	87	0	0	0	1	NA	NA	NA	PF08278	DNA primase DnaG DnaB-binding
JBHJBQ010000001.1_16	17357	18319	963	-1	0.650	11	AGGA/GGAG/GAGG	GENOMAD.132982.CP	2.127e-14	77	0	0	0	1	NA	NA	NA	PF03631;COG1295;K07058;TIGR00766	Uncharacterized membrane protein, BrkB/YihY/UPF0761 family (not an RNase)
JBHJBQ010000001.1_17	18885	19331	447	-1	0.649	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBQ010000001.1_18	19595	19810	216	-1	0.616	11	GGAG/GAGG	GENOMAD.137902.VC	1.021e-07	49	0	0	0	1	NA	NA	NA	PF01165;COG0828;TIGR00030	Ribosomal protein S21
JBHJBQ010000001.1_19	20089	21150	1062	1	0.701	11	GGA/GAG/AGG	GENOMAD.089091.CV	1.094e-06	53	0	0	0	1246	Caudoviricetes	NA	NA	PF00814;TIGR03725;COG1214;K14742	tRNA threonylcarbamoyl adenosine modification protein YeaZ
JBHJBQ010000001.1_20	21235	21591	357	1	0.613	11	None	GENOMAD.124431.CP	1.753e-21	91	0	0	0	1	NA	NA	NA	PF02152;COG1539;TIGR00526;K01633	Dihydroneopterin aldolase
JBHJBQ010000001.1_21	21820	23991	2172	1	0.662	11	GGA/GAG/AGG	GENOMAD.121860.CP	1.85e-10	67	0	0	0	1	NA	NA	NA	PF00933;K01207;COG1472	Periplasmic beta-glucosidase and related glycosidases
JBHJBQ010000001.1_22	24161	25339	1179	-1	0.650	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBQ010000001.1_23	25522	25956	435	1	0.568	11	AGGAG	GENOMAD.018404.CC	1.205e-53	185	0	0	0	1	NA	NA	NA	PF05360;COG4682	Uncharacterized membrane protein YiaA
JBHJBQ010000001.1_24	26011	26343	333	-1	0.595	11	GGAG/GAGG	GENOMAD.215480.PC	9.004e-49	169	0	0	0	1	NA	NA	NA	NA	NA
JBHJBQ010000001.1_25	26518	27015	498	-1	0.685	11	GGAG/GAGG	GENOMAD.154126.CP	1.754e-59	203	0	0	0	1	NA	NA	NA	PF11821;COG4803	Alternative complex III, ActD subunit
JBHJBQ010000001.1_26	27216	28532	1317	-1	0.658	11	GGAG/GAGG	GENOMAD.153517.CP	0.0004656	45	0	0	0	1	NA	NA	NA	K14052;COG0833	Amino acid permease
JBHJBQ010000001.1_27	28529	29305	777	-1	0.667	11	GGAG/GAGG	GENOMAD.169591.CP	2.18e-45	167	0	0	0	1	NA	NA	NA	COG3786	L,D-peptidoglycan transpeptidase YkuD, ErfK/YbiS/YcfS/YnhG family
JBHJBQ010000001.1_28	29565	30662	1098	-1	0.645	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBQ010000001.1_29	30659	32071	1413	-1	0.653	11	GGA/GAG/AGG	GENOMAD.178675.CP	1.363e-116	384	0	0	0	1	NA	NA	NA	PF12913;PF12671;K20742;TIGR02219	SH3 domain (SH3b1 type); Putative amidase domain
