JAJIUR010000012.1_tRNA1_Val	155971	156045
JAJIUR010000021.1_tRNA1_Glu	70006	70081
JAJIUR010000021.1_tRNA2_Ala	70129	70204
JAJIUR010000021.1_tRNA3_Glu	70954	71029
JAJIUR010000021.1_tRNA4_Ala	71077	71152
JAJIUR010000030.1_tRNA1_Pro	15535	15611
JAJIUR010000031.1_tRNA1_Leu	65485	65571
JAJIUR010000035.1_tRNA1_Ser	38949	39041
JAJIUR010000066.1_tRNA1_Leu	127419	127498
JAJIUR010000070.1_tRNA1_Ser	19375	19465
JAJIUR010000070.1_tRNA2_Asp	27154	27230
JAJIUR010000070.1_tRNA3_Asp	27325	27401
JAJIUR010000070.1_tRNA4_Val	27430	27504
JAJIUR010000070.1_tRNA5_Leu	34243	34327
JAJIUR010000070.1_tRNA6_Lys	36238	36313
JAJIUR010000070.1_tRNA7_His	36407	36483
JAJIUR010000070.1_tRNA8_Arg	36516	36592
JAJIUR010000070.1_tRNA9_Pro	36635	36711
