gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JSZH01000105.1_1	69	1133	1065	1	0.564	11	None	GENOMAD.123137.PC	1.001e-45	172	0	1	0	1	NA	MOBH	NA	PF07514;PF07515;TIGR03760;K12070;COG3294	Putative helicase; Putative conjugal transfer nickase/helicase TraI C-term
JSZH01000105.1_2	1139	1678	540	-1	0.459	11	None	GENOMAD.086806.PP	4.184e-19	87	0	0	0	1	NA	NA	NA	PF13827	NA
JSZH01000105.1_3	1718	2299	582	-1	0.483	11	AGxAG	GENOMAD.086806.PP	3.845e-27	111	0	0	0	1	NA	NA	NA	PF13827	NA
JSZH01000105.1_4	2286	2804	519	-1	0.501	11	GGAG/GAGG	GENOMAD.086806.PP	1.27e-31	123	0	0	0	1	NA	NA	NA	PF13827	NA
JSZH01000105.1_5	2989	3648	660	1	0.567	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000105.1_6	3527	4873	1347	-1	0.603	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000105.1_7	4870	5460	591	-1	0.504	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000105.1_8	5526	6056	531	-1	0.505	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000105.1_9	6422	6943	522	-1	0.489	11	None	GENOMAD.086806.PP	5.009e-34	130	0	0	0	1	NA	NA	NA	PF13827	NA
JSZH01000105.1_10	6983	8119	1137	-1	0.564	11	GGA/GAG/AGG	GENOMAD.022765.PP	8.562e-216	666	0	1	0	1	NA	T_virB6	NA	K03201;COG3704	Type IV secretory pathway, VirB6 components
JSZH01000105.1_11	8151	8924	774	-1	0.553	11	GGA/GAG/AGG	GENOMAD.043515.PP	1.754e-138	436	0	1	0	1	NA	B_traI	NA	PF13605;TIGR02791;COG5314;K03200	P-type DNA transfer protein VirB5
JSZH01000105.1_12	9445	9870	426	1	0.585	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000105.1_13	9820	11367	1548	-1	0.578	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000105.1_14	11776	12096	321	1	0.623	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000105.1_15	12558	14222	1665	1	0.551	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000105.1_16	14173	14259	87	1	0.644	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000107.1_1	2	280	279	1	0.588	11	None	GENOMAD.177338.PC	6.886e-05	42	0	0	0	1	NA	NA	NA	PF13683	Integrase core domain
JSZH01000107.1_2	485	1819	1335	-1	0.642	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000107.1_3	1812	2489	678	-1	0.633	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000107.1_4	2515	2958	444	-1	0.613	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000107.1_5	3167	4084	918	-1	0.673	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000107.1_6	4556	6688	2133	1	0.617	11	GGA/GAG/AGG	GENOMAD.145672.CV	0.0004447	46	0	0	0	1	NA	NA	NA	PF18390	Glycogen debranching enzyme C-terminal domain
JSZH01000107.1_7	7313	7705	393	-1	0.611	11	None	GENOMAD.116980.PP	1.551e-52	181	0	0	0	1	NA	NA	NA	COG2916;K11685	DNA-binding protein H-NS
JSZH01000107.1_8	7796	8188	393	-1	0.672	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000107.1_9	8299	8982	684	-1	0.614	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000107.1_10	10181	10525	345	1	0.638	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000107.1_11	10589	10870	282	1	0.550	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000107.1_12	10878	11246	369	1	0.588	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000107.1_13	11319	12914	1596	-1	0.681	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000107.1_14	13180	13506	327	1	0.587	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000107.1_15	14111	14764	654	-1	0.601	11	AGGAG	GENOMAD.082990.PP	1.356e-78	261	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000110.1_1	136	777	642	1	0.623	11	None	GENOMAD.083643.PP	4.06e-64	219	0	1	0	1	NA	T_virB5	NA	PF13605;TIGR02780;COG5314;K20266	P-type conjugative transfer protein TrbJ
JSZH01000110.1_2	795	1070	276	1	0.652	11	GGAGG	GENOMAD.029569.PP	2.422e-45	158	0	0	0	1	NA	NA	NA	PF19499;TIGR04359;COG3895	entry exclusion lipoprotein TrbK
JSZH01000110.1_3	1067	2716	1650	1	0.653	11	AGGAG	GENOMAD.108501.PC	2.418e-10	66	0	1	0	1	NA	NA	NA	PF08808;COG5654;TIGR02783	Uncharacterized conserved protein, contains RES domain
JSZH01000110.1_4	2783	3013	231	1	0.636	11	GGAG/GAGG	GENOMAD.056550.PP	8.973e-33	121	0	0	0	1	NA	NA	NA	PF12703	Toxin of toxin-antitoxin type 1 system
JSZH01000110.1_5	3232	3570	339	-1	0.649	11	GGA/GAG/AGG	GENOMAD.195024.PC	0.0006682	40	0	0	0	1	NA	NA	NA	PF09720;TIGR02574	putative addiction module component, TIGR02574 family
JSZH01000110.1_6	3876	4076	201	1	0.562	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000110.1_7	4135	6915	2781	1	0.580	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000110.1_8	6912	8966	2055	1	0.614	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000110.1_9	8959	10170	1212	1	0.640	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000110.1_10	10209	12836	2628	1	0.585	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000110.1_11	12818	13720	903	1	0.627	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000121.1_1	2	820	819	-1	0.689	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
