JBHJBT010000001.1_tRNA1_Lys	113720	113795
JBHJBT010000002.1_tRNA1_Ser	19477	19567
JBHJBT010000002.1_tRNA2_Asp	27256	27332
JBHJBT010000002.1_tRNA3_Asp	27427	27503
JBHJBT010000002.1_tRNA4_Val	27532	27606
JBHJBT010000002.1_tRNA5_Leu	34345	34429
JBHJBT010000002.1_tRNA6_Lys	36325	36400
JBHJBT010000002.1_tRNA7_His	36494	36570
JBHJBT010000002.1_tRNA8_Arg	36603	36679
JBHJBT010000002.1_tRNA9_Pro	36722	36798
JBHJBT010000002.1_tRNA10_Trp	130203	130278
JBHJBT010000002.1_tRNA11_Thr	131622	131697
JBHJBT010000002.1_tRNA12_Gly	131731	131804
JBHJBT010000002.1_tRNA13_Tyr	131834	131919
JBHJBT010000002.1_tRNA14_Gln	135745	135821
JBHJBT010000006.1_tRNA1_Leu	127940	128019
JBHJBT010000010.1_tRNA1_Gln	100651	100725
JBHJBT010000010.1_tRNA2_Met	100778	100854
JBHJBT010000013.1_tRNA1_Ser	1397	1486
JBHJBT010000016.1_tRNA1_Ser	38950	39042
JBHJBT010000017.1_tRNA1_Gly	1514	1589
JBHJBT010000017.1_tRNA2_Leu	45797	45883
JBHJBT010000019.1_tRNA1_Gly	76452	76525
