gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JAJIVP010000098.1_1	1	558	558	1	0.703	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000099.1_1	391	726	336	-1	0.670	11	GGA/GAG/AGG	GENOMAD.145856.CV	7e-44	155	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000099.1_2	888	1238	351	-1	0.724	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000099.1_3	1235	1798	564	-1	0.661	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000099.1_4	1922	2227	306	1	0.621	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000099.1_5	2224	3681	1458	1	0.654	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000099.1_6	4247	4666	420	-1	0.707	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000099.1_7	4853	5407	555	1	0.638	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000099.1_8	5472	6557	1086	1	0.665	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000099.1_9	6865	8598	1734	1	0.675	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000099.1_10	8857	10266	1410	1	0.684	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000099.1_11	10609	12306	1698	1	0.683	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000099.1_12	12505	12978	474	-1	0.662	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000099.1_13	12983	13468	486	-1	0.593	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000099.1_14	13977	15197	1221	1	0.635	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000099.1_15	15420	15749	330	-1	0.712	11	GGA/GAG/AGG	GENOMAD.041684.CC	3.497e-42	150	0	0	0	1	NA	NA	NA	PF09842;COG3308	Predicted membrane protein (DUF2069)
JAJIVP010000099.1_16	15761	16357	597	-1	0.695	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000099.1_17	16469	17746	1278	1	0.658	11	None	GENOMAD.133044.CP	5.805e-30	127	0	0	0	1	NA	NA	NA	PF03631;TIGR00765;COG1295;K07058	YihY family inner membrane protein
