#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	0.0
35.0	0.0
36.0	0.0
37.0	0.0
38.0	0.0
39.0	9.652509652509653E-4
40.0	0.0019305019305019305
41.0	9.652509652509653E-4
42.0	0.0
43.0	9.652509652509653E-4
44.0	0.003861003861003861
45.0	0.002895752895752896
46.0	0.002895752895752896
47.0	0.002895752895752896
48.0	0.009652509652509652
49.0	0.002895752895752896
50.0	0.006756756756756757
51.0	0.003861003861003861
52.0	0.004826254826254826
53.0	0.010617760617760617
54.0	0.002895752895752896
55.0	0.016409266409266408
56.0	0.012548262548262547
57.0	0.014478764478764478
58.0	0.025096525096525095
59.0	0.03667953667953668
60.0	0.04343629343629344
61.0	0.055984555984555984
62.0	0.06274131274131274
63.0	0.05019305019305019
64.0	0.0859073359073359
65.0	0.07915057915057916
66.0	0.04633204633204633
67.0	0.02895752895752896
68.0	0.041505791505791506
69.0	0.05308880308880309
70.0	0.06756756756756757
71.0	0.06660231660231661
72.0	0.049227799227799234
73.0	0.033783783783783786
74.0	0.03474903474903475
75.0	0.021235521235521238
76.0	0.009652509652509652
77.0	9.652509652509653E-4
78.0	9.652509652509653E-4
79.0	9.652509652509653E-4
80.0	9.652509652509653E-4
81.0	9.652509652509653E-4
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	9.652509652509653E-4
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
