#Coverage	Number of genomic locations
0.0	432414.0
1.0	4442.0
2.0	3868.0
3.0	2933.0
4.0	1795.0
5.0	1967.0
6.0	2112.0
7.0	1627.0
8.0	1540.0
9.0	1933.0
10.0	1399.0
11.0	1578.0
12.0	1688.0
13.0	1191.0
14.0	1292.0
15.0	1934.0
16.0	1820.0
17.0	1865.0
18.0	2019.0
19.0	2069.0
20.0	2238.0
21.0	2607.0
22.0	3082.0
23.0	3643.0
24.0	4550.0
25.0	5105.0
26.0	6260.0
27.0	8121.0
28.0	9952.0
29.0	12929.0
30.0	16237.0
31.0	19787.0
32.0	24517.0
33.0	30221.0
34.0	36918.0
35.0	43673.0
36.0	51994.0
37.0	60167.0
38.0	68009.0
39.0	77377.0
40.0	88558.0
41.0	100115.0
42.0	109544.0
43.0	121153.0
44.0	129826.0
45.0	136833.0
46.0	145514.0
47.0	152616.0
48.0	159079.0
49.0	163686.0
50.0	168274.0
51.0	169803.0
52.0	170359.0
53.0	171563.0
54.0	170021.0
55.0	167330.0
56.0	161668.0
57.0	157357.0
58.0	154489.0
59.0	146558.0
60.0	140863.0
61.0	131506.0
62.0	121819.0
63.0	115071.0
64.0	106775.0
65.0	98718.0
66.0	90341.0
67.0	82190.0
68.0	74149.0
69.0	65971.0
70.0	59038.0
71.0	52826.0
72.0	46999.0
73.0	41432.0
74.0	36261.0
75.0	31200.0
76.0	28556.0
77.0	24588.0
78.0	21107.0
79.0	18767.0
80.0	15863.0
81.0	13205.0
82.0	11498.0
83.0	9981.0
84.0	8454.0
85.0	6881.0
86.0	5801.0
87.0	4934.0
88.0	4182.0
89.0	3393.0
90.0	2973.0
91.0	2457.0
92.0	2097.0
93.0	1796.0
94.0	1422.0
95.0	1377.0
96.0	1244.0
97.0	1070.0
98.0	1012.0
99.0	1075.0
100.0	940.0
101.0	884.0
102.0	857.0
103.0	727.0
104.0	759.0
105.0	865.0
106.0	698.0
107.0	734.0
108.0	749.0
109.0	702.0
110.0	725.0
111.0	721.0
112.0	837.0
113.0	758.0
114.0	701.0
115.0	829.0
116.0	752.0
117.0	786.0
118.0	738.0
119.0	769.0
120.0	777.0
121.0	860.0
122.0	874.0
123.0	930.0
124.0	869.0
125.0	810.0
126.0	839.0
127.0	848.0
128.0	799.0
129.0	752.0
130.0	856.0
131.0	910.0
132.0	824.0
133.0	827.0
134.0	823.0
135.0	766.0
136.0	778.0
137.0	794.0
138.0	716.0
139.0	658.0
140.0	653.0
141.0	697.0
142.0	633.0
143.0	587.0
144.0	555.0
145.0	573.0
146.0	537.0
147.0	505.0
148.0	570.0
149.0	496.0
150.0	534.0
151.0	496.0
152.0	417.0
153.0	458.0
154.0	356.0
155.0	353.0
156.0	380.0
157.0	408.0
158.0	315.0
159.0	334.0
160.0	321.0
161.0	279.0
162.0	361.0
163.0	288.0
164.0	366.0
165.0	251.0
166.0	324.0
167.0	288.0
168.0	335.0
169.0	320.0
170.0	261.0
171.0	259.0
172.0	308.0
173.0	323.0
174.0	346.0
175.0	276.0
176.0	332.0
177.0	294.0
178.0	274.0
179.0	261.0
180.0	232.0
181.0	273.0
182.0	297.0
183.0	314.0
184.0	314.0
185.0	287.0
186.0	276.0
187.0	288.0
188.0	258.0
189.0	307.0
190.0	307.0
191.0	352.0
192.0	353.0
193.0	305.0
194.0	379.0
195.0	327.0
196.0	360.0
197.0	351.0
198.0	337.0
199.0	322.0
200.0	395.0
201.0	382.0
202.0	412.0
203.0	392.0
204.0	407.0
205.0	433.0
206.0	369.0
207.0	358.0
208.0	413.0
209.0	404.0
210.0	386.0
211.0	365.0
212.0	397.0
213.0	358.0
214.0	379.0
215.0	387.0
216.0	418.0
217.0	439.0
218.0	404.0
219.0	348.0
220.0	448.0
221.0	375.0
222.0	396.0
223.0	419.0
224.0	412.0
225.0	459.0
226.0	512.0
227.0	503.0
228.0	447.0
229.0	419.0
230.0	481.0
231.0	439.0
232.0	445.0
233.0	438.0
234.0	519.0
235.0	497.0
236.0	465.0
237.0	530.0
238.0	508.0
239.0	508.0
240.0	453.0
241.0	492.0
242.0	408.0
243.0	471.0
244.0	434.0
245.0	483.0
246.0	514.0
247.0	528.0
248.0	552.0
249.0	492.0
250.0	501.0
251.0	521.0
252.0	446.0
253.0	493.0
254.0	506.0
255.0	550.0
256.0	616.0
257.0	507.0
258.0	602.0
259.0	553.0
260.0	555.0
261.0	521.0
262.0	524.0
263.0	512.0
264.0	511.0
265.0	490.0
266.0	467.0
267.0	493.0
268.0	443.0
269.0	472.0
270.0	463.0
271.0	446.0
272.0	444.0
273.0	512.0
274.0	478.0
275.0	442.0
