#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	3.4618486964408735E-6
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	3.4618486964408735E-6
26.0	0.0
27.0	3.4618486964408735E-6
28.0	0.0
29.0	6.923697392881747E-6
30.0	0.0
31.0	6.923697392881747E-6
32.0	0.0
33.0	2.0771092178645242E-5
34.0	5.19277304466131E-5
35.0	6.577512523237659E-5
36.0	7.616067132169922E-5
37.0	1.2462655307187145E-4
38.0	1.4539764525051666E-4
39.0	1.9040167830424804E-4
40.0	3.8772705400137784E-4
41.0	5.781287323056259E-4
42.0	7.027552853774972E-4
43.0	8.516147793244549E-4
44.0	0.001045478306325144
45.0	0.0013466591429154996
46.0	0.0017101532560417913
47.0	0.0017966994734528133
48.0	0.0022086594683292777
49.0	0.0027071656806167627
50.0	0.00317105340593984
51.0	0.004271921291408038
52.0	0.004275383140104479
53.0	0.006172476225754077
54.0	0.007771850323509761
55.0	0.009589320889141219
56.0	0.012725755808116652
57.0	0.016623797440309073
58.0	0.021394224944004597
59.0	0.02938417173539013
60.0	0.037876086587759594
61.0	0.04749656411516878
62.0	0.05933608665699657
63.0	0.07057324752564365
64.0	0.07851819028397546
65.0	0.08519263457071345
66.0	0.08608232968569875
67.0	0.0847045139045153
68.0	0.07698805316014858
69.0	0.06695215378916648
70.0	0.05525456704389278
71.0	0.04170142939732677
72.0	0.030661593904376814
73.0	0.020310666302018606
74.0	0.01293000488120666
75.0	0.007429127302562115
76.0	0.0040607485209251445
77.0	0.0022225068631150408
78.0	0.0012531892281115963
79.0	5.885142783949485E-4
80.0	3.1502823137611946E-4
81.0	8.308436871458098E-5
82.0	1.0385546089322621E-5
83.0	1.3847394785763494E-5
84.0	0.0
85.0	0.0
86.0	3.4618486964408735E-6
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	2.7694789571526988E-5
