JBBIGJ010000029.1_11 # 11445 # 11765 # -1 # ID=29_11;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.617	GENOMAD.115269.CP	7.689E-25	100	0
JBBIGJ010000029.1_43 # 45404 # 45832 # -1 # ID=29_43;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.641	GENOMAD.166316.CP	9.413E-22	93	0
JBBIGJ010000032.1_10 # 8149 # 9486 # 1 # ID=32_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.673	GENOMAD.166652.PC	2.372E-39	156	0
JBBIGJ010000033.1_11 # 15811 # 16899 # 1 # ID=33_11;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.660	GENOMAD.126777.CP	7.470E-26	113	0
JBBIGJ010000034.1_11 # 10204 # 11103 # 1 # ID=34_11;partial=00;start_type=GTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.682	GENOMAD.132513.CP	1.783E-07	55	0
JBBIGJ010000035.1_11 # 14903 # 16372 # -1 # ID=35_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.664	GENOMAD.197616.CP	9.529E-85	292	0
JBBIGJ010000036.1_15 # 8288 # 8626 # -1 # ID=36_15;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.640	GENOMAD.212325.VP	8.980E-58	195	2773
JBBIGJ010000002.1_32 # 46610 # 47530 # 1 # ID=2_32;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.648	GENOMAD.123560.CP	1.021E-19	93	0
JBBIGJ010000002.1_128 # 183719 # 184483 # -1 # ID=2_128;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.668	GENOMAD.118667.CP	4.940E-30	122	0
JBBIGJ010000006.1_127 # 139119 # 139889 # -1 # ID=6_127;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.680	GENOMAD.181911.PC	2.342E-43	161	0
JBBIGJ010000007.1_28 # 43447 # 44367 # -1 # ID=7_28;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.647	GENOMAD.206339.PC	6.101E-05	47	0
JBBIGJ010000007.1_92 # 123496 # 123897 # 1 # ID=7_92;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.647	GENOMAD.145565.CP	2.110E-17	80	0
JBBIGJ010000008.1_32 # 43743 # 44741 # -1 # ID=8_32;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.700	GENOMAD.137465.CP	2.688E-89	298	0
JBBIGJ010000022.1_10 # 7324 # 7656 # 1 # ID=22_10;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.592	GENOMAD.112646.PP	7.500E-27	106	0
JBBIGJ010000022.1_42 # 47189 # 50122 # -1 # ID=22_42;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.679	GENOMAD.177318.PC	1.396E-10	68	0
