JAJIWH010000012.1_tRNA1_Glu	70005	70080
JAJIWH010000012.1_tRNA2_Ala	70128	70203
JAJIWH010000012.1_tRNA3_Glu	70953	71028
JAJIWH010000012.1_tRNA4_Ala	71076	71151
JAJIWH010000017.1_tRNA1_Leu	65569	65655
JAJIWH010000019.1_tRNA1_Leu	318941	319020
JAJIWH010000022.1_tRNA1_Ser	38949	39041
JAJIWH010000033.1_tRNA1_Met	86721	86796
JAJIWH010000036.1_tRNA1_Ser	19477	19567
JAJIWH010000036.1_tRNA2_Asp	27249	27325
JAJIWH010000036.1_tRNA3_Asp	27420	27496
JAJIWH010000036.1_tRNA4_Val	27525	27599
JAJIWH010000036.1_tRNA5_Leu	34338	34422
JAJIWH010000036.1_tRNA6_Lys	36333	36408
JAJIWH010000036.1_tRNA7_His	36502	36578
JAJIWH010000036.1_tRNA8_Arg	36611	36687
JAJIWH010000036.1_tRNA9_Pro	36730	36806
JAJIWH010000061.1_tRNA1_Phe	52779	52854
JAJIWH010000061.1_tRNA2_Pro	81450	81526
JAJIWH010000061.1_tRNA3_Val	116773	116847
JAJIWH010000061.1_tRNA4_Asn	119697	119773
JAJIWH010000061.1_tRNA5_Met	148425	148501
JAJIWH010000061.1_tRNA6_Leu	163628	163712
JAJIWH010000067.1_tRNA1_Val	65444	65518
