#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	0.0
35.0	0.0
36.0	0.0
37.0	0.0
38.0	0.0
39.0	7.8003120124805E-4
40.0	7.8003120124805E-4
41.0	7.8003120124805E-4
42.0	0.00234009360374415
43.0	0.00234009360374415
44.0	0.00234009360374415
45.0	0.0062402496099844
46.0	0.0015600624024961
47.0	7.8003120124805E-4
48.0	0.0039001560062402497
49.0	0.0093603744149766
50.0	0.0070202808112324495
51.0	0.0093603744149766
52.0	0.00546021840873635
53.0	0.0078003120124804995
54.0	0.0124804992199688
55.0	0.015600624024960999
56.0	0.014820592823712949
57.0	0.0171606864274571
58.0	0.033541341653666144
59.0	0.03666146645865835
60.0	0.041341653666146644
61.0	0.06318252730109204
62.0	0.05694227769110764
63.0	0.051482059282371304
64.0	0.07410296411856473
65.0	0.0733229329173167
66.0	0.0436817472698908
67.0	0.039781591263650544
68.0	0.0374414976599064
69.0	0.05070202808112324
70.0	0.07410296411856473
71.0	0.06162246489859595
72.0	0.048361934477379104
73.0	0.031201248049921998
74.0	0.031981279251170044
75.0	0.01638065522620905
76.0	0.0078003120124804995
77.0	0.0015600624024961
78.0	0.0031201248049922
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	7.8003120124805E-4
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
