JAJIWB010000041.1_22 # 17907 # 19388 # -1 # ID=36_22;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.504	PF00589.RP35	6.536E-13	61
JAJIWB010000089.1_4 # 8895 # 9986 # -1 # ID=88_4;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.680	TIGR02225	5.438E-118	371
JAJIWB010000017.1_1 # 592 # 1839 # -1 # ID=9_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.502	PF00589.RP35	5.580E-14	64
JAJIWB010000011.1_98 # 109319 # 110599 # 1 # ID=3_98;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.605	PRK09692	1.351E-52	183
JAJIWB010000028.1_165 # 148682 # 149953 # -1 # ID=21_165;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.674	PF00589.RP35	8.509E-12	57
JAJIWB010000011.1_59 # 64990 # 66216 # 1 # ID=3_59;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.673	PRK09692	6.354E-75	248
JAJIWB010000045.1_2 # 734 # 1681 # 1 # ID=40_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.650	TIGR02249	8.339E-153	469
JAJIWB010000028.1_155 # 140053 # 141288 # -1 # ID=21_155;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.606	PF00589.RP35	1.171E-09	50
JAJIWB010000073.1_7 # 3277 # 4479 # -1 # ID=70_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.629	PRK09692	3.646E-45	160
JAJIWB010000073.1_135 # 150081 # 151295 # 1 # ID=70_135;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.614	PRK09692	1.296E-73	244
