gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JBJGKY010000059.1_1	2	91	90	-1	0.656	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000059.1_2	103	912	810	1	0.573	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000059.1_3	1630	2058	429	-1	0.608	11	GGA/GAG/AGG	GENOMAD.101014.VV	9.116e-31	119	0	0	1	1	NA	NA	NA	PF12375	Phage protein
JBJGKY010000059.1_4	2051	2539	489	-1	0.607	11	GGA/GAG/AGG	GENOMAD.223687.VP	1.015e-06	50	0	0	1	2773	Inoviridae	NA	NA	PF12472	Phage related protein
JBJGKY010000059.1_5	2667	2882	216	1	0.611	11	GGAG/GAGG	GENOMAD.096365.VV	3.199e-18	79	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBJGKY010000059.1_6	2879	3052	174	1	0.546	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000059.1_7	3045	3221	177	1	0.565	11	AGxAGG/AGGxGG	GENOMAD.185254.VV	3.756e-18	78	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000059.1_8	3175	4254	1080	1	0.578	11	None	GENOMAD.222675.VP	1.814e-232	713	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBJGKY010000059.1_9	4251	4547	297	1	0.566	11	GGA/GAG/AGG	GENOMAD.222243.VP	5.055e-49	169	0	0	1	2773	Inoviridae	NA	NA	PF02303	Helix-destabilising protein
JBJGKY010000059.1_10	4551	4802	252	1	0.639	11	GGA/GAG/AGG	GENOMAD.148914.VV	4.547e-20	85	0	0	1	1	NA	NA	NA	PF17091	Inovirus G7P protein
JBJGKY010000059.1_11	4830	4958	129	1	0.581	11	AGGAG	GENOMAD.112093.VV	2.595e-14	66	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000059.1_12	5163	6074	912	1	0.601	11	None	GENOMAD.097192.VV	1.819e-32	131	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBJGKY010000059.1_13	6085	6186	102	1	0.461	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000059.1_14	6149	6529	381	1	0.559	11	None	GENOMAD.214060.VP	1.274e-44	158	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBJGKY010000059.1_15	6531	7853	1323	1	0.613	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000059.1_16	7883	8275	393	1	0.583	11	GGAGG	GENOMAD.141606.VV	9.358e-50	173	0	0	0	16538	Coriovirus Cf1c	NA	NA	PF13511	NA
JBJGKY010000059.1_17	8314	8850	537	-1	0.615	11	None	GENOMAD.212325.VP	1.623e-66	224	0	0	1	2773	Inoviridae	NA	NA	PF12375;PF12472	Phage protein; Phage related protein
JBJGKY010000033.1|provirus_1_14881_1	1	381	381	-1	0.512	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_2	535	777	243	1	0.572	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_3	761	946	186	1	0.575	11	AGGAG	GENOMAD.173850.VV	3.118e-21	87	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_4	943	1083	141	1	0.574	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_5	1073	1792	720	1	0.578	11	3Base/5BMM	GENOMAD.225571.VP	2.583e-142	446	0	0	0	1	NA	NA	NA	PF23343	Replication-associated protein ORF2/G2P
JBJGKY010000033.1|provirus_1_14881_6	2120	2416	297	1	0.623	11	GGA/GAG/AGG	GENOMAD.156834.VV	9.202e-51	174	0	0	1	1	NA	NA	NA	PF02303	Helix-destabilising protein
JBJGKY010000033.1|provirus_1_14881_7	2420	2623	204	1	0.632	11	GGA/GAG/AGG	GENOMAD.209539.VP	8.779e-29	109	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_8	2635	2865	231	1	0.636	11	AGGAG	GENOMAD.220643.VP	3.063e-28	108	0	0	1	2773	Inoviridae	NA	NA	PF05356	Inovirus Coat protein B
JBJGKY010000033.1|provirus_1_14881_9	3003	4466	1464	1	0.592	11	GGA/GAG/AGG	GENOMAD.083062.VV	1.652e-87	300	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_10	4466	4795	330	1	0.564	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_11	4795	5988	1194	1	0.619	11	GGAG/GAGG	GENOMAD.080742.VV	1.038e-93	314	0	0	1	18256	Scuticavirus SMA6	NA	NA	K10954	zona occludens toxin
JBJGKY010000033.1|provirus_1_14881_12	5990	6637	648	1	0.651	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_13	7528	7770	243	1	0.572	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_14	7754	7939	186	1	0.575	11	AGGAG	GENOMAD.173850.VV	3.118e-21	87	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_15	7936	8076	141	1	0.574	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_16	8066	8785	720	1	0.578	11	3Base/5BMM	GENOMAD.225571.VP	2.583e-142	446	0	0	0	1	NA	NA	NA	PF23343	Replication-associated protein ORF2/G2P
JBJGKY010000033.1|provirus_1_14881_17	9113	9409	297	1	0.623	11	GGA/GAG/AGG	GENOMAD.156834.VV	9.202e-51	174	0	0	1	1	NA	NA	NA	PF02303	Helix-destabilising protein
JBJGKY010000033.1|provirus_1_14881_18	9413	9616	204	1	0.632	11	GGA/GAG/AGG	GENOMAD.209539.VP	8.779e-29	109	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBJGKY010000033.1|provirus_1_14881_19	9628	9858	231	1	0.636	11	AGGAG	GENOMAD.220643.VP	3.063e-28	108	0	0	1	2773	Inoviridae	NA	NA	PF05356	Inovirus Coat protein B
