seq_name	chromosome_score	plasmid_score	virus_score
JAJIVU010000010.1	0.2591	0.5505	0.1904
JAJIVU010000011.1	0.9316	0.0639	0.0045
JAJIVU010000012.1	0.2008	0.7713	0.0279
JAJIVU010000013.1	0.0002	0.9996	0.0002
JAJIVU010000014.1	0.9713	0.0265	0.0022
JAJIVU010000015.1	0.9351	0.0584	0.0065
JAJIVU010000016.1	0.0000	1.0000	0.0000
JAJIVU010000017.1	0.9382	0.0582	0.0036
JAJIVU010000018.1	0.9500	0.0462	0.0039
JAJIVU010000019.1	0.9735	0.0242	0.0023
JAJIVU010000001.1	0.9819	0.0164	0.0018
JAJIVU010000020.1	0.8701	0.0510	0.0789
JAJIVU010000021.1	0.9539	0.0428	0.0033
JAJIVU010000022.1	0.9759	0.0222	0.0019
JAJIVU010000023.1	0.0003	0.9995	0.0002
JAJIVU010000024.1	0.0095	0.9529	0.0377
JAJIVU010000025.1	0.9216	0.0741	0.0043
JAJIVU010000026.1	0.0034	0.9947	0.0019
JAJIVU010000027.1	0.1970	0.7943	0.0087
JAJIVU010000028.1	0.0000	0.9999	0.0000
JAJIVU010000029.1	0.0000	1.0000	0.0000
JAJIVU010000002.1	0.2323	0.7587	0.0090
JAJIVU010000030.1	0.9431	0.0520	0.0049
JAJIVU010000031.1	0.9834	0.0152	0.0014
JAJIVU010000032.1	0.9973	0.0024	0.0003
JAJIVU010000033.1	0.9753	0.0228	0.0019
JAJIVU010000034.1	0.8386	0.1500	0.0114
JAJIVU010000035.1	0.9270	0.0678	0.0052
JAJIVU010000036.1	0.9658	0.0317	0.0025
JAJIVU010000037.1	0.9625	0.0342	0.0033
JAJIVU010000038.1	0.0302	0.9277	0.0421
JAJIVU010000039.1	0.9815	0.0167	0.0018
JAJIVU010000003.1	0.9054	0.0887	0.0060
JAJIVU010000040.1	0.2988	0.4519	0.2493
JAJIVU010000041.1	0.9607	0.0364	0.0029
JAJIVU010000042.1	0.0000	0.9999	0.0001
JAJIVU010000043.1	0.0000	1.0000	0.0000
JAJIVU010000044.1	0.1324	0.8464	0.0213
JAJIVU010000045.1	0.8693	0.1188	0.0119
JAJIVU010000046.1	0.7974	0.1254	0.0771
JAJIVU010000047.1	0.8595	0.0556	0.0849
JAJIVU010000048.1	0.9387	0.0572	0.0042
JAJIVU010000049.1	0.9983	0.0013	0.0004
JAJIVU010000004.1	0.9564	0.0406	0.0030
JAJIVU010000050.1	0.4223	0.5719	0.0058
JAJIVU010000051.1	0.0010	0.9988	0.0002
JAJIVU010000052.1	0.9674	0.0302	0.0024
JAJIVU010000053.1	0.9727	0.0252	0.0021
JAJIVU010000054.1	0.9422	0.0528	0.0050
JAJIVU010000055.1	0.9625	0.0344	0.0031
JAJIVU010000056.1	0.6683	0.2546	0.0770
JAJIVU010000057.1	0.9670	0.0306	0.0024
JAJIVU010000058.1	0.9061	0.0872	0.0067
JAJIVU010000059.1	0.9646	0.0328	0.0026
JAJIVU010000005.1	0.9275	0.0685	0.0041
JAJIVU010000060.1	0.9632	0.0340	0.0028
JAJIVU010000061.1	0.8331	0.0609	0.1060
JAJIVU010000062.1	0.2651	0.7204	0.0145
JAJIVU010000063.1	0.1801	0.8090	0.0109
JAJIVU010000064.1	0.8969	0.0950	0.0082
JAJIVU010000065.1	0.0000	0.9999	0.0001
JAJIVU010000066.1	0.9440	0.0512	0.0048
JAJIVU010000067.1	0.9807	0.0171	0.0021
JAJIVU010000068.1	0.0201	0.9787	0.0012
JAJIVU010000069.1	0.9986	0.0013	0.0002
JAJIVU010000006.1	0.9409	0.0545	0.0045
JAJIVU010000070.1	0.9649	0.0321	0.0029
JAJIVU010000071.1	0.7929	0.1288	0.0782
JAJIVU010000072.1	0.9318	0.0636	0.0045
JAJIVU010000073.1	0.9316	0.0646	0.0038
JAJIVU010000007.1	0.9728	0.0248	0.0024
JAJIVU010000008.1	0.9121	0.0829	0.0050
JAJIVU010000009.1	0.8350	0.1577	0.0073
