seq_name	chromosome_score	plasmid_score	virus_score
JAJIVQ010000010.1	0.1665	0.4203	0.4132
JAJIVQ010000011.1	0.4338	0.4922	0.0740
JAJIVQ010000012.1	0.5369	0.4511	0.0119
JAJIVQ010000013.1	0.4310	0.5438	0.0252
JAJIVQ010000014.1	0.4767	0.5144	0.0089
JAJIVQ010000015.1	0.4125	0.3740	0.2135
JAJIVQ010000016.1	0.5249	0.4594	0.0157
JAJIVQ010000017.1	0.4187	0.4190	0.1623
JAJIVQ010000018.1	0.0101	0.8344	0.1555
JAJIVQ010000001.1	0.5222	0.4486	0.0291
JAJIVQ010000019.1	0.4717	0.5204	0.0079
JAJIVQ010000020.1	0.4598	0.5230	0.0172
JAJIVQ010000021.1	0.5286	0.4454	0.0259
JAJIVQ010000022.1	0.4359	0.5384	0.0256
JAJIVQ010000023.1	0.5341	0.4566	0.0093
JAJIVQ010000024.1	0.4231	0.2109	0.3660
JAJIVQ010000025.1	0.0222	0.7965	0.1813
JAJIVQ010000026.1	0.4488	0.5416	0.0095
JAJIVQ010000027.1	0.3509	0.6295	0.0196
JAJIVQ010000028.1	0.3920	0.6050	0.0030
JAJIVQ010000002.1	0.3951	0.5670	0.0379
JAJIVQ010000029.1	0.1126	0.7981	0.0893
JAJIVQ010000030.1	0.2518	0.7395	0.0087
JAJIVQ010000031.1	0.2230	0.6055	0.1715
JAJIVQ010000032.1	0.4196	0.4541	0.1263
JAJIVQ010000033.1	0.4822	0.4958	0.0220
JAJIVQ010000034.1	0.6988	0.1733	0.1279
JAJIVQ010000035.1	0.4317	0.1804	0.3879
JAJIVQ010000036.1	0.3860	0.6065	0.0075
JAJIVQ010000037.1	0.5604	0.4277	0.0120
JAJIVQ010000038.1	0.3943	0.5719	0.0339
JAJIVQ010000003.1	0.4131	0.4154	0.1715
JAJIVQ010000039.1	0.4431	0.4921	0.0648
JAJIVQ010000040.1	0.5627	0.2202	0.2171
JAJIVQ010000041.1	0.5456	0.4098	0.0446
JAJIVQ010000042.1	0.2954	0.3729	0.3317
JAJIVQ010000043.1	0.4107	0.5794	0.0099
JAJIVQ010000044.1	0.2262	0.5738	0.1999
JAJIVQ010000045.1	0.1117	0.8518	0.0365
JAJIVQ010000046.1	0.2405	0.5994	0.1601
JAJIVQ010000047.1	0.5037	0.2362	0.2602
JAJIVQ010000048.1	0.0921	0.7318	0.1761
JAJIVQ010000004.1	0.3310	0.5734	0.0956
JAJIVQ010000049.1	0.6017	0.3879	0.0104
JAJIVQ010000050.1	0.6379	0.1980	0.1641
JAJIVQ010000051.1	0.3891	0.6061	0.0048
JAJIVQ010000052.1	0.7052	0.1025	0.1924
JAJIVQ010000053.1	0.0771	0.5670	0.3559
JAJIVQ010000054.1	0.4952	0.4727	0.0322
JAJIVQ010000055.1	0.6284	0.3664	0.0052
JAJIVQ010000056.1	0.5518	0.3367	0.1115
JAJIVQ010000057.1	0.3381	0.6500	0.0119
JAJIVQ010000058.1	0.4522	0.5180	0.0298
JAJIVQ010000005.1	0.4201	0.3408	0.2391
JAJIVQ010000059.1	0.4107	0.3163	0.2730
JAJIVQ010000060.1	0.5023	0.4876	0.0101
JAJIVQ010000061.1	0.3477	0.6167	0.0356
JAJIVQ010000062.1	0.5486	0.4181	0.0333
JAJIVQ010000063.1	0.5702	0.3511	0.0787
JAJIVQ010000064.1	0.6340	0.2121	0.1539
JAJIVQ010000065.1	0.4496	0.5348	0.0156
JAJIVQ010000066.1	0.1844	0.5554	0.2602
JAJIVQ010000067.1	0.2605	0.7117	0.0278
JAJIVQ010000068.1	0.4358	0.5469	0.0173
JAJIVQ010000006.1	0.4650	0.5276	0.0074
JAJIVQ010000069.1	0.3520	0.5596	0.0884
JAJIVQ010000070.1	0.0796	0.6766	0.2438
JAJIVQ010000071.1	0.3573	0.6372	0.0055
JAJIVQ010000072.1	0.7593	0.2175	0.0232
JAJIVQ010000073.1	0.5168	0.4648	0.0184
JAJIVQ010000074.1	0.4033	0.5528	0.0439
JAJIVQ010000075.1	0.7949	0.2034	0.0017
JAJIVQ010000076.1	0.5246	0.2982	0.1772
JAJIVQ010000077.1	0.4103	0.5727	0.0170
JAJIVQ010000078.1	0.4816	0.5086	0.0098
JAJIVQ010000007.1	0.4227	0.5624	0.0149
JAJIVQ010000079.1	0.6370	0.3436	0.0194
JAJIVQ010000008.1	0.4550	0.5078	0.0372
JAJIVQ010000009.1	0.4280	0.5597	0.0123
