JAJIUE010000096.1_tRNA1_Leu	22857	22941
JAJIUE010000117.1_tRNA1_Ser	5161	5251
JAJIUE010000117.1_tRNA2_Asp	12940	13016
JAJIUE010000117.1_tRNA3_Asp	13111	13187
JAJIUE010000117.1_tRNA4_Val	13216	13290
JAJIUE010000117.1_tRNA5_Leu	20029	20113
JAJIUE010000117.1_tRNA6_Lys	22024	22099
JAJIUE010000117.1_tRNA7_His	22193	22269
JAJIUE010000117.1_tRNA8_Arg	22302	22378
JAJIUE010000117.1_tRNA9_Pro	22421	22497
JAJIUE010000122.1_tRNA1_Val	65444	65518
JAJIUE010000136.1_tRNA1_Glu	70005	70080
JAJIUE010000136.1_tRNA2_Ala	70128	70203
JAJIUE010000136.1_tRNA3_Glu	70953	71028
JAJIUE010000136.1_tRNA4_Ala	71076	71151
JAJIUE010000143.1_tRNA1_Thr	96703	96778
JAJIUE010000038.1_tRNA1_Pro	15535	15611
JAJIUE010000045.1_tRNA1_Ser	38949	39041
JAJIUE010000062.1_tRNA1_Leu	34175	34254
JAJIUE010000068.1_tRNA1_Leu	29763	29849
JAJIUE010000085.1_tRNA1_Met	75132	75207
