seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAJIUH010000094.1	156	0	0	0	11	0.1806	0.8806	0.2885	0.0000	0.7115	0.0000	0.0192	0.3141	0.0256	0.0769	0.0000	0.0000	0.0064	0.0064	0.0128	0.3590	0.0769	0.0256	0.7744	0.6267	0.0000	0.0000	0.0000	0.0000	0.0000	11.0311	-31.1179	-187.2402
JAJIUH010000095.1	67	0	0	0	11	0.4697	0.8349	0.2239	0.0000	0.7761	0.0000	0.0000	0.1343	0.0149	0.1343	0.0000	0.0000	0.0000	0.0000	0.0448	0.1493	0.1343	0.0448	0.5303	0.7704	0.0000	0.0075	0.0003	0.9612	0.0149	-12.2717	-0.3417	-47.2683
JAJIUH010000096.1	14	1	0	0	11	0.3077	0.9160	0.2857	0.0000	0.7143	0.0000	0.2857	0.2857	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5714	0.0000	0.0000	0.9516	0.2147	0.0000	0.0021	0.2117	0.0077	0.0000	9.7104	-9.7104	-18.5157
JAJIUH010000097.1	63	2	0	0	11	0.2419	0.8561	0.3175	0.0000	0.6825	0.0000	0.1111	0.2222	0.0794	0.0159	0.0000	0.0000	0.0159	0.0000	0.0000	0.4127	0.0159	0.0159	0.9195	0.2641	0.0000	0.0000	0.0231	0.0000	0.0000	25.2037	-36.7295	-60.4303
JAJIUH010000098.1	49	1	0	0	11	0.2083	0.8836	0.2449	0.0000	0.7551	0.0000	0.0204	0.4286	0.0408	0.0408	0.0000	0.0204	0.0204	0.0000	0.0000	0.4898	0.0612	0.0204	0.7525	0.6544	0.0000	0.0000	0.0000	0.0207	0.0000	4.5196	-12.1965	-74.1860
JAJIUH010000099.1	33	1	0	0	11	0.2812	0.8536	0.2121	0.0000	0.7879	0.0000	0.0303	0.2121	0.0606	0.0000	0.0000	0.0000	0.0000	0.0000	0.0303	0.3030	0.0000	0.0303	0.9176	0.2191	0.0000	0.0021	0.4079	0.0031	0.0000	8.8289	-15.7951	-20.6213
JAJIUH010000100.1	2	0	0	0	11	0.0000	0.9299	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.5394	0.8421	0.0000	0.4116	0.3406	0.5752	0.0000	-0.6063	0.6063	-2.9809
JAJIUH010000101.1	42	0	0	1	11	0.3902	0.8515	0.2857	0.0000	0.7143	0.0000	0.0476	0.1905	0.0238	0.0238	0.0000	0.0000	0.0000	0.0000	0.0714	0.2619	0.0238	0.0714	0.7461	0.5105	0.0000	0.0075	0.2074	0.0280	0.0000	1.5569	-13.2875	-26.8254
JAJIUH010000102.1	1	0	0	0	11	0.0000	0.9679	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIUH010000103.1	10	0	0	0	11	0.5556	0.8350	0.4000	0.0000	0.6000	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000	0.0000	0.8670	0.4983	0.0000	0.3341	0.4200	0.4093	0.0000	0.7338	-0.7338	-2.9169
JAJIUH010000010.1	98	24	1	0	11	0.2371	0.8332	0.2245	0.0000	0.7755	0.0000	0.2041	0.2347	0.0918	0.0000	0.0204	0.0000	0.0102	0.0000	0.0204	0.5306	0.0204	0.0306	0.9721	0.0000	0.0000	0.0000	0.0019	0.0000	0.0102	52.5415	-72.9499	-111.8428
JAJIUH010000104.1	5	0	0	0	11	0.2500	0.9567	0.2000	0.0000	0.8000	0.0000	0.0000	0.0000	0.0000	0.2000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2000	0.0000	0.4342	0.9008	0.0000	0.4324	0.3250	0.6128	0.0000	-0.9178	0.9178	-2.8000
JAJIUH010000105.1	62	3	5	0	11	0.1311	0.9137	0.1613	0.0000	0.8387	0.0000	0.1290	0.3226	0.0484	0.0645	0.0323	0.0000	0.0000	0.0000	0.0000	0.5000	0.0968	0.0000	0.8519	0.5237	0.0000	0.0000	0.0000	0.0000	0.0000	20.9841	-25.5867	-91.0281
JAJIUH010000106.1	80	0	0	8	11	0.2405	0.8360	0.1750	0.0000	0.8250	0.0000	0.0125	0.1000	0.0125	0.0375	0.0000	0.0000	0.0000	0.1750	0.2000	0.1250	0.0375	0.3750	0.0000	0.2672	0.9501	1.0000	1.0000	0.8344	0.0000	-61.3467	-45.8096	5.8397
JAJIUH010000107.1	3	0	0	0	11	0.5000	0.7205	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.6667	0.0000	0.0000	1.0000	0.0000	0.5000	0.1521	0.8479	0.0000	-3.4366	3.4366	-3.4366
JAJIUH010000108.1	45	0	1	0	11	0.2045	0.9028	0.3778	0.0000	0.6222	0.0000	0.0667	0.2889	0.0000	0.1111	0.0000	0.0000	0.0222	0.0000	0.0222	0.3556	0.1111	0.0444	0.7551	0.6429	0.0000	0.0000	0.0003	0.1276	0.0000	0.7043	-7.8299	-56.3890
JAJIUH010000109.1	9	0	0	0	11	0.1250	0.9527	0.4444	0.0000	0.5556	0.0000	0.0000	0.2222	0.0000	0.1111	0.0000	0.0000	0.0000	0.0000	0.0000	0.2222	0.1111	0.0000	0.6510	0.7589	0.0000	0.2149	0.1466	0.6144	0.0000	-0.9682	0.8983	-9.1841
JAJIUH010000110.1	8	0	0	0	11	0.1429	0.8698	0.3750	0.0000	0.6250	0.0000	0.1250	0.5000	0.1250	0.1250	0.0000	0.0000	0.0000	0.0000	0.0000	0.7500	0.1250	0.0000	0.8087	0.5882	0.0000	0.0146	0.1070	0.1103	0.0000	3.7647	-5.2266	-17.9612
JAJIUH010000111.1	16	3	0	0	11	0.3333	0.8325	0.2500	0.0000	0.7500	0.0000	0.0625	0.1875	0.1250	0.0625	0.0625	0.0000	0.0000	0.0000	0.0000	0.3750	0.1250	0.0000	0.8218	0.5641	0.0000	0.0146	0.0774	0.1497	0.0000	2.7297	-5.3956	-18.2241
JAJIUH010000112.1	124	0	0	0	11	0.3821	0.8354	0.2177	0.0000	0.7823	0.0000	0.0484	0.2177	0.0000	0.1210	0.0081	0.0000	0.0000	0.0000	0.0000	0.2661	0.1290	0.0000	0.6559	0.7548	0.0000	0.0000	0.0000	0.3508	0.0000	1.2313	-1.2313	-135.7325
JAJIUH010000113.1	51	0	1	0	11	0.1400	0.8292	0.1961	0.0000	0.8039	0.0000	0.0196	0.2745	0.0000	0.0588	0.0196	0.0000	0.0000	0.0000	0.0392	0.2941	0.0784	0.0392	0.7552	0.6073	0.0000	0.0001	0.0013	0.0922	0.0000	0.8614	-7.9808	-49.8018
JAJIUH010000114.1	117	1	0	0	11	0.2759	0.8670	0.3077	0.0000	0.6923	0.0000	0.0598	0.3419	0.0342	0.0171	0.0000	0.0000	0.0000	0.0000	0.0085	0.4359	0.0171	0.0085	0.8017	0.5955	0.0000	0.0000	0.0000	0.0000	0.0000	26.4513	-37.8748	-139.8417
JAJIUH010000115.1	15	0	3	0	11	0.4286	0.8597	0.2667	0.0000	0.7333	0.0000	0.0000	0.0000	0.0000	0.0667	0.4000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4667	0.0000	0.0000	1.0000	0.0000	0.4473	0.0027	0.9967	0.0000	-11.4351	11.4351	-12.9374
JAJIUH010000116.1	78	1	0	0	11	0.2727	0.8338	0.3718	0.0000	0.6282	0.0000	0.0128	0.1538	0.0128	0.1410	0.0256	0.0000	0.0128	0.0000	0.0000	0.1795	0.1667	0.0128	0.6054	0.7702	0.0000	0.0000	0.0000	0.7964	0.0000	-4.6895	-0.8886	-72.9697
JAJIUH010000117.1	44	3	1	0	11	0.4651	0.8727	0.3636	0.0000	0.6364	0.0000	0.0455	0.3864	0.0227	0.0682	0.0227	0.0227	0.0000	0.0000	0.0000	0.4545	0.1136	0.0000	0.8318	0.5550	0.0000	0.0000	0.0001	0.0149	0.0000	6.4369	-9.9464	-65.2958
JAJIUH010000118.1	28	0	0	0	11	0.4815	0.8730	0.2500	0.0000	0.7500	0.0000	0.0357	0.3571	0.0357	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4286	0.0000	0.0000	0.7974	0.6028	0.0000	0.0006	0.0164	0.0368	0.0000	6.1335	-7.5417	-33.0152
JAJIUH010000119.1	30	0	0	0	11	0.3448	0.8422	0.4333	0.0000	0.5667	0.0000	0.0333	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3667	0.0000	0.0000	0.7963	0.6050	0.0000	0.0011	0.0150	0.0674	0.0000	5.2556	-5.2556	-31.1419
JAJIUH010000120.1	45	0	0	1	11	0.3409	0.8856	0.1778	0.0000	0.8222	0.0000	0.0444	0.2889	0.0222	0.1111	0.0222	0.0000	0.0222	0.0000	0.0222	0.3556	0.1333	0.0444	0.6537	0.6584	0.0000	0.0001	0.0002	0.2398	0.0000	-1.2833	-7.9165	-58.1475
JAJIUH010000121.1	1	0	0	0	11	0.0000	0.9924	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.4987	0.8668	0.0000	0.4199	0.3341	0.5906	0.0000	-0.7327	0.7327	-2.9177
