seq_name	chromosome_score	plasmid_score	virus_score
JBBIGK010000001.1	1.0000	0.0000	0.0000
JBBIGK010000002.1	0.9995	0.0005	0.0000
JBBIGK010000003.1	1.0000	0.0000	0.0000
JBBIGK010000004.1	0.9998	0.0002	0.0000
JBBIGK010000005.1	0.9996	0.0004	0.0000
JBBIGK010000006.1	0.9999	0.0001	0.0000
JBBIGK010000007.1	1.0000	0.0000	0.0000
JBBIGK010000008.1	0.9997	0.0003	0.0000
JBBIGK010000009.1	0.9998	0.0002	0.0000
JBBIGK010000010.1	1.0000	0.0000	0.0000
JBBIGK010000011.1	1.0000	0.0000	0.0000
JBBIGK010000012.1	0.9999	0.0001	0.0000
JBBIGK010000013.1	1.0000	0.0000	0.0000
JBBIGK010000014.1	0.9905	0.0095	0.0000
JBBIGK010000015.1	0.9999	0.0001	0.0000
JBBIGK010000016.1	0.9998	0.0002	0.0000
JBBIGK010000017.1	1.0000	0.0000	0.0000
JBBIGK010000018.1	1.0000	0.0000	0.0000
JBBIGK010000019.1	1.0000	0.0000	0.0000
JBBIGK010000020.1	0.9996	0.0004	0.0000
JBBIGK010000021.1	1.0000	0.0000	0.0000
JBBIGK010000022.1	0.5918	0.4082	0.0000
JBBIGK010000023.1	0.9468	0.0532	0.0000
JBBIGK010000024.1	0.9996	0.0004	0.0000
JBBIGK010000025.1	1.0000	0.0000	0.0000
JBBIGK010000026.1	0.9996	0.0004	0.0000
JBBIGK010000027.1	0.9999	0.0001	0.0000
JBBIGK010000028.1	0.9999	0.0001	0.0000
JBBIGK010000029.1	0.0109	0.9891	0.0000
JBBIGK010000030.1	1.0000	0.0000	0.0000
JBBIGK010000031.1	1.0000	0.0000	0.0000
JBBIGK010000032.1	0.9628	0.0372	0.0000
JBBIGK010000033.1	0.8175	0.1825	0.0000
JBBIGK010000034.1	1.0000	0.0000	0.0000
JBBIGK010000035.1	0.0002	0.9998	0.0000
JBBIGK010000036.1	0.9909	0.0091	0.0000
JBBIGK010000037.1	0.0020	0.9447	0.0533
JBBIGK010000038.1	0.9999	0.0001	0.0000
JBBIGK010000039.1	0.0002	0.9998	0.0000
JBBIGK010000040.1	0.0002	0.9998	0.0000
JBBIGK010000041.1	0.5130	0.4841	0.0028
JBBIGK010000042.1	1.0000	0.0000	0.0000
JBBIGK010000043.1	0.0006	0.9994	0.0000
JBBIGK010000044.1	0.9940	0.0060	0.0000
JBBIGK010000045.1	0.9133	0.0825	0.0043
JBBIGK010000046.1	0.0003	0.9997	0.0000
JBBIGK010000047.1	0.2626	0.7374	0.0000
JBBIGK010000048.1	0.9977	0.0023	0.0000
JBBIGK010000049.1	0.0012	0.9988	0.0000
JBBIGK010000050.1	0.0000	0.0000	1.0000
JBBIGK010000051.1	0.9620	0.0379	0.0000
JBBIGK010000052.1	0.0065	0.9935	0.0000
JBBIGK010000053.1	0.5078	0.4899	0.0023
JBBIGK010000054.1	0.8277	0.1267	0.0456
JBBIGK010000055.1	0.2811	0.7159	0.0030
JBBIGK010000056.1	0.9819	0.0167	0.0014
JBBIGK010000057.1	0.8103	0.1458	0.0439
JBBIGK010000058.1	0.8987	0.0514	0.0499
JBBIGK010000059.1	0.0321	0.9679	0.0000
JBBIGK010000060.1	0.5434	0.2006	0.2560
JBBIGK010000061.1	0.2663	0.0479	0.6858
JBBIGK010000062.1	0.5115	0.2147	0.2738
JBBIGK010000063.1	0.8919	0.0659	0.0421
JBBIGK010000064.1	0.6562	0.0556	0.2882
JBBIGK010000065.1	0.6340	0.1384	0.2275
JBBIGK010000066.1	0.7435	0.0495	0.2070
JBBIGK010000067.1	0.6831	0.1672	0.1497
JBBIGK010000068.1	0.0098	0.9900	0.0001
JBBIGK010000069.1	0.6700	0.0287	0.3013
JBBIGK010000070.1	0.0006	0.9991	0.0003
JBBIGK010000071.1	0.8233	0.1243	0.0523
JBBIGK010000072.1	0.7985	0.0740	0.1275
JBBIGK010000073.1	0.4545	0.5431	0.0024
JBBIGK010000074.1	0.5820	0.4168	0.0012
JBBIGK010000075.1	0.7664	0.0675	0.1662
JBBIGK010000076.1	0.6370	0.0273	0.3357
JBBIGK010000077.1	0.8130	0.0663	0.1207
JBBIGK010000078.1	0.7427	0.2562	0.0011
JBBIGK010000079.1	0.6364	0.0281	0.3354
JBBIGK010000080.1	0.6828	0.0272	0.2900
JBBIGK010000081.1	0.7137	0.0361	0.2502
JBBIGK010000082.1	0.0479	0.9515	0.0006
JBBIGK010000083.1	0.6902	0.0584	0.2514
JBBIGK010000084.1	0.9013	0.0598	0.0389
