seq_name	chromosome_score	plasmid_score	virus_score
JAJIUJ010000096.1	0.9872	0.0116	0.0012
JAJIUJ010000097.1	0.9239	0.0718	0.0043
JAJIUJ010000098.1	0.9743	0.0236	0.0021
JAJIUJ010000099.1	0.9335	0.0401	0.0265
JAJIUJ010000100.1	0.0006	0.0042	0.9952
JAJIUJ010000101.1	0.8111	0.1814	0.0075
JAJIUJ010000102.1	0.0507	0.9430	0.0063
JAJIUJ010000103.1	0.9700	0.0276	0.0024
JAJIUJ010000104.1	0.9967	0.0029	0.0005
JAJIUJ010000105.1	0.9444	0.0519	0.0037
JAJIUJ010000010.1	0.8600	0.1329	0.0072
JAJIUJ010000106.1	0.0000	0.9999	0.0001
JAJIUJ010000107.1	0.0000	1.0000	0.0000
JAJIUJ010000108.1	0.9791	0.0189	0.0020
JAJIUJ010000109.1	0.8231	0.1722	0.0046
JAJIUJ010000110.1	0.9889	0.0101	0.0011
JAJIUJ010000111.1	0.9638	0.0335	0.0027
JAJIUJ010000112.1	0.0000	1.0000	0.0000
JAJIUJ010000113.1	0.9308	0.0635	0.0058
JAJIUJ010000114.1	0.2220	0.7492	0.0288
JAJIUJ010000115.1	0.9433	0.0531	0.0037
JAJIUJ010000116.1	0.6684	0.2728	0.0588
JAJIUJ010000117.1	0.3772	0.4942	0.1286
JAJIUJ010000118.1	0.1150	0.8787	0.0063
JAJIUJ010000119.1	0.9271	0.0681	0.0048
JAJIUJ010000120.1	0.9687	0.0287	0.0026
JAJIUJ010000121.1	0.8990	0.0956	0.0054
JAJIUJ010000011.1	0.9188	0.0760	0.0052
JAJIUJ010000012.1	0.8610	0.1315	0.0075
JAJIUJ010000013.1	0.0103	0.9870	0.0027
JAJIUJ010000014.1	0.9921	0.0070	0.0009
JAJIUJ010000015.1	0.9142	0.0809	0.0049
JAJIUJ010000016.1	0.9919	0.0074	0.0007
JAJIUJ010000017.1	0.9264	0.0685	0.0051
JAJIUJ010000001.1	0.0000	1.0000	0.0000
JAJIUJ010000018.1	0.9738	0.0240	0.0023
JAJIUJ010000019.1	0.0341	0.9510	0.0148
JAJIUJ010000020.1	0.9708	0.0268	0.0023
JAJIUJ010000021.1	0.9853	0.0133	0.0014
JAJIUJ010000022.1	0.0000	0.9999	0.0001
JAJIUJ010000023.1	0.9451	0.0507	0.0042
JAJIUJ010000024.1	0.9992	0.0007	0.0001
JAJIUJ010000025.1	0.9886	0.0102	0.0012
JAJIUJ010000026.1	0.9763	0.0218	0.0019
JAJIUJ010000027.1	0.0003	0.9996	0.0001
JAJIUJ010000002.1	0.4033	0.2850	0.3117
JAJIUJ010000028.1	0.5081	0.3422	0.1497
JAJIUJ010000029.1	0.0000	0.9999	0.0001
JAJIUJ010000030.1	0.0002	0.9996	0.0002
JAJIUJ010000031.1	0.9920	0.0071	0.0009
JAJIUJ010000032.1	0.9709	0.0248	0.0043
JAJIUJ010000033.1	0.0000	1.0000	0.0000
JAJIUJ010000034.1	0.8773	0.1155	0.0072
JAJIUJ010000035.1	0.9653	0.0323	0.0024
JAJIUJ010000036.1	0.8773	0.1144	0.0083
JAJIUJ010000037.1	0.9753	0.0227	0.0020
JAJIUJ010000003.1	0.9487	0.0461	0.0052
JAJIUJ010000038.1	0.9213	0.0738	0.0049
JAJIUJ010000039.1	0.0000	1.0000	0.0000
JAJIUJ010000040.1	0.9383	0.0575	0.0042
JAJIUJ010000041.1	0.9854	0.0132	0.0014
JAJIUJ010000042.1	0.0000	0.9974	0.0026
JAJIUJ010000043.1	0.9733	0.0247	0.0020
JAJIUJ010000044.1	0.9697	0.0283	0.0020
JAJIUJ010000045.1	0.9077	0.0868	0.0054
JAJIUJ010000046.1	0.9760	0.0222	0.0018
JAJIUJ010000004.1	0.9970	0.0026	0.0004
JAJIUJ010000047.1	0.9841	0.0140	0.0019
JAJIUJ010000048.1	0.9789	0.0194	0.0017
JAJIUJ010000049.1	0.9613	0.0355	0.0033
JAJIUJ010000050.1	0.0102	0.9791	0.0107
JAJIUJ010000051.1	0.9894	0.0091	0.0015
JAJIUJ010000052.1	0.0010	0.9987	0.0002
JAJIUJ010000053.1	0.9800	0.0180	0.0020
JAJIUJ010000054.1	0.8951	0.1000	0.0049
JAJIUJ010000055.1	0.9917	0.0073	0.0009
JAJIUJ010000005.1	0.8671	0.1267	0.0062
JAJIUJ010000056.1	0.9453	0.0420	0.0128
JAJIUJ010000057.1	0.9819	0.0163	0.0018
JAJIUJ010000058.1	0.2928	0.4579	0.2493
JAJIUJ010000059.1	0.4249	0.4845	0.0906
JAJIUJ010000060.1	0.0000	0.9999	0.0001
JAJIUJ010000061.1	0.5424	0.2327	0.2249
JAJIUJ010000062.1	0.2223	0.2922	0.4855
JAJIUJ010000063.1	0.3165	0.0244	0.6590
JAJIUJ010000064.1	0.0000	0.9999	0.0000
JAJIUJ010000065.1	0.0390	0.9597	0.0013
JAJIUJ010000006.1	0.0000	1.0000	0.0000
JAJIUJ010000066.1	0.0090	0.9729	0.0181
JAJIUJ010000067.1	0.9763	0.0217	0.0020
JAJIUJ010000068.1	0.9372	0.0576	0.0052
JAJIUJ010000069.1	0.9888	0.0101	0.0011
JAJIUJ010000070.1	0.9513	0.0446	0.0041
JAJIUJ010000071.1	0.0266	0.9721	0.0013
JAJIUJ010000072.1	0.9574	0.0396	0.0030
JAJIUJ010000073.1	0.0136	0.9274	0.0590
JAJIUJ010000074.1	0.9985	0.0012	0.0003
JAJIUJ010000075.1	0.9514	0.0452	0.0034
JAJIUJ010000007.1	0.9919	0.0070	0.0011
JAJIUJ010000076.1	0.9654	0.0319	0.0027
JAJIUJ010000077.1	0.0001	0.9999	0.0001
JAJIUJ010000078.1	0.3336	0.6604	0.0061
JAJIUJ010000079.1	0.9618	0.0352	0.0030
JAJIUJ010000080.1	0.0008	0.9990	0.0002
JAJIUJ010000081.1	0.9734	0.0249	0.0018
JAJIUJ010000082.1	0.9384	0.0564	0.0052
JAJIUJ010000083.1	0.9563	0.0414	0.0024
JAJIUJ010000084.1	0.4835	0.5066	0.0099
JAJIUJ010000085.1	0.9389	0.0575	0.0037
JAJIUJ010000008.1	0.9992	0.0007	0.0001
JAJIUJ010000086.1	0.0020	0.1784	0.8196
JAJIUJ010000087.1	0.0034	0.2496	0.7471
JAJIUJ010000088.1	0.9556	0.0402	0.0042
JAJIUJ010000089.1	0.0000	0.9999	0.0001
JAJIUJ010000090.1	0.8905	0.1042	0.0053
JAJIUJ010000091.1	0.0004	0.9995	0.0002
JAJIUJ010000092.1	0.9066	0.0898	0.0036
JAJIUJ010000093.1	0.0524	0.4201	0.5275
JAJIUJ010000094.1	0.0295	0.9694	0.0011
JAJIUJ010000095.1	0.2542	0.4171	0.3286
JAJIUJ010000009.1	0.0000	0.9997	0.0003
