JAJIWC010000012.1_tRNA1_Glu	70006	70081
JAJIWC010000012.1_tRNA2_Ala	70129	70204
JAJIWC010000029.1_tRNA1_Ser	38949	39041
JAJIWC010000036.1_tRNA1_Leu	128073	128152
JAJIWC010000041.1_tRNA1_Ser	19477	19567
JAJIWC010000041.1_tRNA2_Asp	27256	27332
JAJIWC010000041.1_tRNA3_Asp	27427	27503
JAJIWC010000041.1_tRNA4_Val	27532	27606
JAJIWC010000041.1_tRNA5_Leu	34345	34429
JAJIWC010000041.1_tRNA6_Lys	36325	36400
JAJIWC010000041.1_tRNA7_His	36494	36570
JAJIWC010000041.1_tRNA8_Arg	36603	36679
JAJIWC010000041.1_tRNA9_Pro	36722	36798
JAJIWC010000051.1_tRNA1_Phe	52881	52956
JAJIWC010000051.1_tRNA2_Pro	81552	81628
JAJIWC010000051.1_tRNA3_Val	116863	116937
JAJIWC010000051.1_tRNA4_Asn	119787	119863
JAJIWC010000051.1_tRNA5_Met	148515	148591
JAJIWC010000051.1_tRNA6_Leu	163718	163802
JAJIWC010000056.1_tRNA1_Leu	65571	65657
JAJIWC010000064.1_tRNA1_Met	118041	118116
JAJIWC010000007.1_tRNA1_Val	155984	156058
