seq_name	chromosome_score	plasmid_score	virus_score
JTEI01000001.1	0.2278	0.5591	0.2131
JTEI01000010.1	0.5020	0.4862	0.0118
JTEI01000100.1	0.4038	0.5843	0.0119
JTEI01000101.1	0.6089	0.3376	0.0534
JTEI01000102.1	0.4488	0.5283	0.0229
JTEI01000103.1	0.5057	0.4856	0.0087
JTEI01000104.1	0.3379	0.6594	0.0027
JTEI01000105.1	0.4690	0.5085	0.0225
JTEI01000106.1	0.0996	0.8780	0.0225
JTEI01000107.1	0.3720	0.6266	0.0014
JTEI01000108.1	0.6307	0.3671	0.0022
JTEI01000109.1	0.4216	0.5716	0.0068
JTEI01000011.1	0.4696	0.5263	0.0041
JTEI01000110.1	0.6824	0.3140	0.0037
JTEI01000111.1	0.5806	0.3995	0.0199
JTEI01000112.1	0.5377	0.4232	0.0391
JTEI01000113.1	0.4421	0.5371	0.0208
JTEI01000114.1	0.4957	0.4891	0.0152
JTEI01000115.1	0.7019	0.2855	0.0126
JTEI01000116.1	0.4508	0.5469	0.0023
JTEI01000117.1	0.5933	0.3974	0.0093
JTEI01000118.1	0.3583	0.5948	0.0469
JTEI01000119.1	0.0257	0.5875	0.3868
JTEI01000012.1	0.4582	0.5332	0.0085
JTEI01000120.1	0.1455	0.7000	0.1545
JTEI01000121.1	0.4716	0.2477	0.2807
JTEI01000122.1	0.5944	0.3901	0.0156
JTEI01000123.1	0.2504	0.7301	0.0195
JTEI01000124.1	0.4599	0.5374	0.0026
JTEI01000125.1	0.3629	0.4611	0.1760
JTEI01000126.1	0.5438	0.4518	0.0044
JTEI01000127.1	0.4546	0.5390	0.0064
JTEI01000128.1	0.2652	0.7280	0.0067
JTEI01000129.1	0.4685	0.5220	0.0095
JTEI01000013.1	0.5842	0.4096	0.0062
JTEI01000130.1	0.4165	0.5789	0.0046
JTEI01000131.1	0.7100	0.2893	0.0007
JTEI01000132.1	0.2430	0.7550	0.0020
JTEI01000133.1	0.1813	0.7831	0.0356
JTEI01000134.1	0.2840	0.6607	0.0553
JTEI01000135.1	0.2287	0.4273	0.3440
JTEI01000136.1	0.5304	0.4619	0.0077
JTEI01000137.1	0.4784	0.5089	0.0127
JTEI01000138.1	0.6547	0.3318	0.0134
JTEI01000139.1	0.4127	0.5292	0.0581
JTEI01000014.1	0.3184	0.6695	0.0121
JTEI01000140.1	0.4653	0.3699	0.1647
JTEI01000141.1	0.3256	0.6724	0.0019
JTEI01000142.1	0.4178	0.5708	0.0115
JTEI01000143.1	0.3266	0.6267	0.0467
JTEI01000144.1	0.4377	0.5103	0.0520
JTEI01000145.1	0.7133	0.2806	0.0060
JTEI01000146.1	0.4258	0.5502	0.0240
JTEI01000147.1	0.1927	0.5658	0.2415
JTEI01000148.1	0.2876	0.7048	0.0076
JTEI01000149.1	0.4894	0.5076	0.0031
JTEI01000015.1	0.5766	0.4186	0.0048
JTEI01000150.1	0.4266	0.5470	0.0264
JTEI01000151.1	0.4376	0.5121	0.0503
JTEI01000152.1	0.7019	0.2941	0.0040
JTEI01000153.1	0.4739	0.5224	0.0037
JTEI01000154.1	0.4647	0.5184	0.0168
JTEI01000155.1	0.3527	0.6042	0.0431
JTEI01000156.1	0.5562	0.4433	0.0006
JTEI01000157.1	0.2570	0.7393	0.0037
JTEI01000158.1	0.3464	0.6383	0.0154
JTEI01000159.1	0.2984	0.6013	0.1003
JTEI01000016.1	0.5842	0.4097	0.0062
JTEI01000160.1	0.7654	0.2222	0.0124
JTEI01000161.1	0.5735	0.4200	0.0065
JTEI01000162.1	0.5152	0.3999	0.0849
JTEI01000163.1	0.7347	0.2612	0.0041
JTEI01000164.1	0.6674	0.3214	0.0112
JTEI01000165.1	0.6784	0.3160	0.0056
JTEI01000166.1	0.1268	0.8247	0.0485
JTEI01000167.1	0.7018	0.2611	0.0371
JTEI01000168.1	0.0109	0.8134	0.1757
JTEI01000169.1	0.2777	0.7206	0.0017
JTEI01000017.1	0.4660	0.5296	0.0043
JTEI01000170.1	0.6774	0.2975	0.0251
JTEI01000171.1	0.3242	0.6343	0.0416
JTEI01000172.1	0.4992	0.4856	0.0152
JTEI01000173.1	0.6234	0.3719	0.0047
JTEI01000174.1	0.4828	0.5040	0.0132
JTEI01000175.1	0.4376	0.5605	0.0019
JTEI01000176.1	0.6342	0.3462	0.0196
JTEI01000177.1	0.6993	0.2821	0.0186
JTEI01000178.1	0.3674	0.5198	0.1129
JTEI01000179.1	0.2862	0.7062	0.0077
JTEI01000018.1	0.4575	0.5364	0.0061
JTEI01000180.1	0.3623	0.6358	0.0019
JTEI01000181.1	0.2769	0.7182	0.0049
JTEI01000182.1	0.5103	0.4762	0.0135
JTEI01000183.1	0.5226	0.4323	0.0450
JTEI01000184.1	0.5524	0.3309	0.1168
JTEI01000185.1	0.4356	0.5557	0.0087
JTEI01000186.1	0.4174	0.5734	0.0092
JTEI01000187.1	0.4349	0.5503	0.0149
JTEI01000188.1	0.6517	0.3468	0.0015
JTEI01000189.1	0.4655	0.5230	0.0115
JTEI01000019.1	0.4689	0.5093	0.0218
JTEI01000190.1	0.2913	0.7031	0.0056
JTEI01000191.1	0.6044	0.3926	0.0030
JTEI01000192.1	0.1393	0.8593	0.0014
JTEI01000193.1	0.6338	0.3623	0.0039
