#Position (bp)	Coverage	Std
210.0	0.0	0.0
629.0	0.0	0.0
1048.0	62.24821002386635	111.52110580770257
1467.0	4.41527446300716	16.34108399871267
1886.0	9.58233890214797	20.73885818128579
2305.0	0.0	0.0
2724.0	0.0	0.0
3143.0	0.0	0.0
3562.0	0.0	0.0
3981.0	128.94749403341288	220.91083958318129
4400.0	295.48210023866346	138.75044131173235
4819.0	301.4439140811456	236.08868322824938
5238.0	631.1479713603819	241.22601034470927
5657.0	372.4200477326969	219.68657430709686
6076.0	499.07398568019096	302.56395603910494
6495.0	86.28400954653938	19.462036970854122
6914.0	84.18854415274463	11.966640185405806
7333.0	80.82577565632458	13.457792234899042
7752.0	272.54653937947495	180.36370044757015
8171.0	502.48926014319807	220.49377761421547
8590.0	72.31264916467781	50.33389706070277
9009.0	6.751789976133652	8.291094224332165
9428.0	0.0	0.0
9847.0	0.0	0.0
10266.0	0.0	0.0
10685.0	0.0	0.0
11104.0	0.0	0.0
11523.0	0.0	0.0
11942.0	0.0	0.0
12361.0	0.0	0.0
12780.0	0.0	0.0
13199.0	0.0	0.0
13618.0	0.0	0.0
14037.0	0.0	0.0
14456.0	0.0	0.0
14875.0	0.0	0.0
15294.0	0.0	0.0
15713.0	0.0	0.0
16132.0	0.0	0.0
16551.0	0.0	0.0
16970.0	0.649164677804296	3.222830253809334
17389.0	0.11217183770883055	1.3262540784737507
17808.0	0.0	0.0
18227.0	0.0	0.0
18646.0	0.0	0.0
19065.0	0.0	0.0
19484.0	0.0	0.0
19903.0	0.7255369928400954	3.4071383719246753
20322.0	0.5441527446300716	2.5553537789435063
20741.0	0.0	0.0
21160.0	0.0	0.0
21579.0	0.0	0.0
21998.0	0.0	0.0
22417.0	0.0	0.0
22836.0	0.0	0.0
23255.0	0.0	0.0
23674.0	0.18138424821002386	0.8517845929811688
24093.0	0.0	0.0
24512.0	0.45346062052505964	2.129461482452922
24931.0	0.0	0.0
25350.0	0.3627684964200477	1.7035691859623376
25769.0	0.0	0.0
26188.0	0.0	0.0
26607.0	0.0	0.0
27026.0	0.0	0.0
27445.0	0.0	0.0
27864.0	0.0	0.0
28283.0	0.0	0.0
28702.0	0.0	0.0
29121.0	0.0	0.0
29540.0	0.0	0.0
29959.0	0.0	0.0
30378.0	0.0	0.0
30797.0	0.6014319809069213	2.686481671421388
31216.0	0.0	0.0
31635.0	0.0	0.0
32054.0	0.0	0.0
32473.0	0.0	0.0
32892.0	0.0	0.0
33311.0	0.0	0.0
33730.0	0.0	0.0
34149.0	0.0	0.0
34568.0	0.0	0.0
34987.0	0.0	0.0
35406.0	0.0	0.0
35825.0	0.0	0.0
36244.0	0.0	0.0
36663.0	0.0	0.0
37082.0	0.0	0.0
37501.0	0.0	0.0
37920.0	0.028639618138424822	0.23933080929301528
38339.0	0.06682577565632458	0.365583849906761
38758.0	0.0	0.0
39177.0	0.0	0.0
39596.0	0.0	0.0
40015.0	0.0	0.0
40434.0	0.0	0.0
40853.0	0.0	0.0
41272.0	0.5441527446300716	2.5553537789435063
41691.0	0.3627684964200477	1.7035691859623376
42110.0	0.0	0.0
42529.0	0.0	0.0
