#Read position (bp)	Clipping profile
0.0	4.348600190555016
1.0	0.9555018750741849
2.0	0.945717484545475
3.0	0.9303190994511117
4.0	0.906740322275368
5.0	0.8769059511550393
6.0	0.8688859589183917
7.0	0.8602243673028125
8.0	0.8499587772399037
9.0	0.8342395924560745
10.0	0.810179615746132
11.0	0.8013576242858197
12.0	0.7922148331360415
13.0	0.7819492430731326
14.0	0.7670320575129683
15.0	0.7469820769213495
16.0	0.7396036840636339
17.0	0.722601300521941
18.0	0.7065613160486461
19.0	0.7015889208619246
20.0	0.6961353261410043
21.0	0.6863509356122943
22.0	0.6797745419782434
23.0	0.6720753494310618
24.0	0.6674237539338062
25.0	0.6603661607655564
26.0	0.6549125660446361
27.0	0.648656972100051
28.0	0.6407973797081364
29.0	0.6387121817266082
30.0	0.6306921894899606
31.0	0.6239553960111767
32.0	0.6149730047061315
33.0	0.6048678144879556
34.0	0.6011786180590977
35.0	0.6143314053271997
36.0	0.5905922283067231
37.0	0.6002162189907
38.0	0.5729482453860985
39.0	0.5767978416596893
40.0	0.7070425155828449
41.0	0.5609182570311272
42.0	0.8355227912139381
43.0	0.5949230241145126
44.0	0.5946022244250467
45.0	0.6056698137116203
46.0	0.5309234860660655
47.0	1.3795990645481055
48.0	0.6056698137116203
49.0	0.5707026475598372
50.0	0.9089859201016293
51.0	0.5187330978663612
52.0	0.5493694682103547
53.0	0.574391843988695
54.0	0.6961353261410043
55.0	0.5469634705393605
56.0	0.5123171040770432
57.0	0.7670320575129683
58.0	0.4978811180510777
59.0	0.6093590101404781
60.0	0.6042262151090239
61.0	0.4964375194484812
62.0	0.49579592006954937
63.0	0.5221014946057532
64.0	0.5277154891714064
65.0	0.7934980318939052
66.0	0.5031743129272651
67.0	0.6489777717895169
68.0	0.5342918828054574
69.0	0.5153647011269693
70.0	0.48921952643549843
71.0	0.5331690838923268
72.0	0.49322952255382213
73.0	0.5570686607575365
74.0	0.49563552022481644
75.0	0.4965979192932141
76.0	0.5581914596706671
77.0	0.49675831913794705
78.0	0.493710722088021
79.0	0.5147231017480375
80.0	0.6120858075009383
81.0	0.5893090295488593
82.0	0.5350938820291221
83.0	0.5249886918109463
84.0	0.5046179115298617
85.0	0.5094299068718502
86.0	0.5315650854449973
87.0	0.5111943051639126
88.0	0.5107131056297137
89.0	0.5057407104429923
90.0	0.5123171040770432
91.0	0.516647899884833
92.0	0.5160063005059011
93.0	0.5160063005059011
94.0	0.513119103300708
95.0	0.5136003028349069
96.0	0.5147231017480375
97.0	0.5211390955373555
98.0	0.5200162966242249
99.0	0.5224222942952191
100.0	0.5307630862213326
101.0	0.5196954969347589
102.0	0.5314046856002643
103.0	0.538943478302713
104.0	0.5403870769053095
105.0	0.5399058773711107
106.0	0.5460010714709628
107.0	0.5516150660366161
108.0	0.5578706599812012
109.0	0.564767853304718
110.0	0.5686174495783087
111.0	0.5750334433676267
112.0	0.5790434394859506
113.0	0.5885070303251946
114.0	0.5968478222513081
115.0	0.6013390179038306
116.0	0.6016598175932966
117.0	0.6055094138668874
118.0	0.606953012469484
119.0	0.613208606414069
120.0	0.6220305978743812
121.0	0.626200993837438
122.0	0.6314941887136254
123.0	0.6379101825029434
124.0	0.6492985714789827
125.0	0.6480153727211192
126.0	0.6603661607655564
127.0	0.6648573564180791
128.0	0.6699901514495333
129.0	0.680897340891374
130.0	0.6829825388729024
131.0	0.6849073370096979
132.0	0.6951729270726066
133.0	0.7044761180671177
134.0	0.7181101048694185
135.0	0.7230825000561399
136.0	0.732706490740117
137.0	0.7396036840636339
138.0	0.748746475213412
139.0	0.7610972632578492
140.0	0.7662300582893036
141.0	0.7774580474206101
142.0	0.7833928416757292
143.0	0.7914128339123768
144.0	0.7955832298754335
145.0	0.8153124107775864
146.0	0.8170768090696489
147.0	0.7968664286332972
148.0	0.729498493845458
149.0	0.5577102601364682
150.0	0.2691509394618906
