JBHJBU010000002.1_tRNA1_Met	252604	252679
JBHJBU010000005.1_tRNA1_Leu	127940	128019
JBHJBU010000007.1_tRNA1_Ala	87703	87778
JBHJBU010000007.1_tRNA2_Pro	174430	174506
JBHJBU010000010.1_tRNA1_Gln	100642	100716
JBHJBU010000010.1_tRNA2_Met	100769	100845
JBHJBU010000014.1_tRNA1_Phe	51062	51137
JBHJBU010000014.1_tRNA2_Pro	79733	79809
JBHJBU010000014.1_tRNA3_Val	115044	115118
JBHJBU010000014.1_tRNA4_Asn	117968	118044
JBHJBU010000014.1_tRNA5_Met	146696	146772
JBHJBU010000014.1_tRNA6_Leu	161899	161983
JBHJBU010000015.1_tRNA1_Leu	65714	65800
JBHJBU010000017.1_tRNA1_Arg	90727	90803
JBHJBU010000017.1_tRNA2_Arg	90905	90981
JBHJBU010000018.1_tRNA1_Gly	1514	1589
JBHJBU010000018.1_tRNA2_Leu	45802	45888
JBHJBU010000022.1_tRNA1_Arg	29725	29801
