#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	1.0944511327569225E-4
35.0	0.0
36.0	0.0
37.0	1.0944511327569225E-4
38.0	6.019481230163074E-4
39.0	6.566706796541534E-4
40.0	6.019481230163074E-4
41.0	4.37780453102769E-4
42.0	4.37780453102769E-4
43.0	0.0010944511327569224
44.0	0.001860566925686768
45.0	0.0030097406150815373
46.0	0.005691145890335997
47.0	0.006676151909817226
48.0	0.007770603042574148
49.0	0.009083944401882456
50.0	0.011874794790412608
51.0	0.01789427602057568
52.0	0.018386779030316297
53.0	0.023202364014446752
54.0	0.028455729451679984
55.0	0.03578855204115136
56.0	0.041479697931487355
57.0	0.048046404728028895
58.0	0.05647367845025719
59.0	0.05931925139542519
60.0	0.06583123563532889
61.0	0.0635876108131772
62.0	0.06167232133085257
63.0	0.06626901608843165
64.0	0.060249534858268575
65.0	0.059155083725511655
66.0	0.04613111524570428
67.0	0.036171609937616284
68.0	0.032505198642880595
69.0	0.030097406150815367
70.0	0.023421254240998137
71.0	0.01904344970997045
72.0	0.01734705045419722
73.0	0.014556200065667067
74.0	0.00946700229834738
75.0	0.006128926343438767
76.0	0.003556966181459997
77.0	0.0026266827186166137
78.0	0.00197001203896246
79.0	5.472255663784612E-4
80.0	4.925030097406151E-4
81.0	5.472255663784612E-5
82.0	5.472255663784612E-5
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
