#Insert size (bp)	insert size
3.0	1.0
4.0	1.0
8.0	2.0
10.0	2.0
11.0	1.0
13.0	1.0
15.0	1.0
16.0	2.0
18.0	1.0
19.0	473.0
20.0	218.0
21.0	117.0
22.0	53.0
23.0	51.0
24.0	36.0
25.0	50.0
26.0	65.0
27.0	43.0
28.0	63.0
29.0	58.0
30.0	68.0
31.0	66.0
32.0	59.0
33.0	69.0
34.0	58.0
35.0	63.0
36.0	79.0
37.0	70.0
38.0	77.0
39.0	68.0
40.0	68.0
41.0	86.0
42.0	90.0
43.0	81.0
44.0	83.0
45.0	76.0
46.0	73.0
47.0	69.0
48.0	71.0
49.0	65.0
50.0	74.0
51.0	94.0
52.0	69.0
53.0	84.0
54.0	70.0
55.0	77.0
56.0	91.0
57.0	78.0
58.0	80.0
59.0	63.0
60.0	48.0
61.0	81.0
62.0	80.0
63.0	83.0
64.0	86.0
65.0	89.0
66.0	88.0
67.0	71.0
68.0	92.0
69.0	96.0
70.0	83.0
71.0	90.0
72.0	91.0
73.0	107.0
74.0	86.0
75.0	86.0
76.0	76.0
77.0	106.0
78.0	113.0
79.0	100.0
80.0	122.0
81.0	117.0
82.0	109.0
83.0	89.0
84.0	103.0
85.0	96.0
86.0	101.0
87.0	107.0
88.0	126.0
89.0	118.0
90.0	116.0
91.0	114.0
92.0	115.0
93.0	97.0
94.0	124.0
95.0	127.0
96.0	119.0
97.0	134.0
98.0	136.0
99.0	107.0
100.0	129.0
101.0	129.0
102.0	131.0
103.0	140.0
104.0	152.0
105.0	138.0
106.0	121.0
107.0	151.0
108.0	139.0
109.0	145.0
110.0	165.0
111.0	164.0
112.0	168.0
113.0	168.0
114.0	163.0
115.0	129.0
116.0	121.0
117.0	164.0
118.0	162.0
119.0	154.0
120.0	174.0
121.0	154.0
122.0	180.0
123.0	177.0
124.0	169.0
125.0	187.0
126.0	189.0
127.0	175.0
128.0	198.0
129.0	197.0
130.0	218.0
131.0	253.0
132.0	232.0
133.0	214.0
134.0	209.0
135.0	227.0
136.0	214.0
137.0	253.0
138.0	215.0
139.0	274.0
140.0	268.0
141.0	253.0
142.0	251.0
143.0	262.0
144.0	250.0
145.0	246.0
146.0	246.0
147.0	325.0
148.0	268.0
149.0	300.0
150.0	306.0
151.0	312.0
152.0	314.0
153.0	323.0
154.0	294.0
155.0	320.0
156.0	343.0
157.0	367.0
158.0	376.0
159.0	323.0
160.0	369.0
161.0	414.0
162.0	425.0
163.0	402.0
164.0	416.0
165.0	420.0
166.0	453.0
167.0	428.0
168.0	446.0
169.0	465.0
170.0	434.0
171.0	454.0
172.0	432.0
173.0	501.0
174.0	460.0
175.0	484.0
176.0	547.0
177.0	531.0
178.0	533.0
179.0	616.0
180.0	513.0
181.0	542.0
182.0	560.0
183.0	617.0
184.0	563.0
185.0	565.0
186.0	568.0
187.0	631.0
188.0	633.0
189.0	641.0
190.0	679.0
191.0	667.0
192.0	661.0
193.0	698.0
194.0	735.0
195.0	738.0
196.0	693.0
197.0	764.0
198.0	785.0
199.0	812.0
200.0	840.0
201.0	869.0
202.0	853.0
203.0	831.0
204.0	888.0
205.0	1029.0
206.0	944.0
207.0	982.0
208.0	906.0
209.0	962.0
210.0	1027.0
211.0	1005.0
212.0	1070.0
213.0	1096.0
214.0	1058.0
215.0	1135.0
216.0	1163.0
217.0	1156.0
218.0	1117.0
219.0	1223.0
220.0	1220.0
221.0	1261.0
222.0	1278.0
223.0	1327.0
224.0	1309.0
225.0	1366.0
226.0	1253.0
227.0	1423.0
228.0	1443.0
229.0	1455.0
230.0	1467.0
231.0	1549.0
232.0	1542.0
233.0	1527.0
234.0	1609.0
235.0	1617.0
236.0	1582.0
237.0	1746.0
238.0	1639.0
239.0	1686.0
240.0	1818.0
241.0	1878.0
242.0	1778.0
243.0	1821.0
244.0	1868.0
245.0	1850.0
246.0	1981.0
247.0	2066.0
248.0	2037.0
249.0	2044.0
250.0	2096.0
251.0	2108.0
252.0	2190.0
253.0	2132.0
254.0	2264.0
255.0	2288.0
256.0	2326.0
257.0	2408.0
258.0	2449.0
259.0	2410.0
260.0	2587.0
261.0	2519.0
262.0	2555.0
263.0	2522.0
264.0	2612.0
265.0	2640.0
266.0	2645.0
267.0	2652.0
268.0	2737.0
269.0	2849.0
270.0	2884.0
271.0	2920.0
272.0	2859.0
273.0	3155.0
274.0	2890.0
275.0	3053.0
276.0	3114.0
277.0	3119.0
278.0	3099.0
279.0	3299.0
280.0	3233.0
281.0	3184.0
282.0	3351.0
283.0	3472.0
284.0	3392.0
285.0	3435.0
286.0	3503.0
287.0	3636.0
288.0	3739.0
289.0	3657.0
290.0	3645.0
291.0	3758.0
292.0	3700.0
293.0	3890.0
294.0	3782.0
295.0	3831.0
296.0	4010.0
297.0	3942.0
298.0	3837.0
299.0	3971.0
300.0	4131.0
301.0	4199.0
302.0	4220.0
303.0	4226.0
304.0	4253.0
305.0	4206.0
306.0	4221.0
307.0	4335.0
308.0	4427.0
309.0	4499.0
310.0	4397.0
311.0	4697.0
312.0	4705.0
