#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	6.475467690653957E-6
27.0	8.633956920871944E-6
28.0	8.633956920871944E-6
29.0	6.475467690653957E-6
30.0	0.0
31.0	1.2950935381307916E-5
32.0	1.7267913841743887E-5
33.0	1.5109424611525903E-5
34.0	5.612071998566762E-5
35.0	7.986410151806549E-5
36.0	8.202259074828344E-5
37.0	1.4246028919438704E-4
38.0	1.7699611687787485E-4
39.0	2.3743381532397847E-4
40.0	4.036374860507634E-4
41.0	5.460977752451505E-4
42.0	6.13010941381908E-4
43.0	7.123014459719354E-4
44.0	9.411013043750418E-4
45.0	0.0011634256950874943
46.0	0.001381433107339511
47.0	0.001534685842684988
48.0	0.00215417225175755
49.0	0.00244340980860676
50.0	0.0029161189500244997
51.0	0.003876646657471503
52.0	0.004027740903586762
53.0	0.005756690776991369
54.0	0.007489957628856411
55.0	0.009251284840714287
56.0	0.011705487095472138
57.0	0.015737544977519335
58.0	0.020656741933186125
59.0	0.027611394232948474
60.0	0.03594100417235968
61.0	0.04539302851148424
62.0	0.05640995754251685
63.0	0.06759740722273667
64.0	0.0777423066047612
65.0	0.08346230306483886
66.0	0.08640864086408641
67.0	0.08539415092588394
68.0	0.07993533166266265
69.0	0.06968250781912723
70.0	0.057882047197525516
71.0	0.044667776130130996
72.0	0.03287810795468036
73.0	0.022290718280461138
74.0	0.014064715824100398
75.0	0.008361987277864476
76.0	0.004822064940306981
77.0	0.0025988210331824553
78.0	0.001392225553490601
79.0	7.123014459719354E-4
80.0	3.604677014464036E-4
81.0	1.51094246115259E-4
82.0	3.4535827683487774E-5
83.0	1.079244615108993E-5
84.0	8.633956920871944E-6
85.0	2.158489230217986E-6
86.0	0.0
87.0	2.158489230217986E-6
88.0	2.158489230217986E-6
89.0	0.0
90.0	2.158489230217986E-6
91.0	2.158489230217986E-6
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	1.2950935381307915E-5
