CP170252.1_2478 # 3055394 # 3056755 # -1 # ID=1_2478;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.568	PF00589.RP35	1.637E-10	53
CP170252.1_1923 # 2358535 # 2359851 # -1 # ID=1_1923;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.604	PRK09692	1.791E-52	183
CP170253.1_125 # 109367 # 110335 # 1 # ID=2_125;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.682	PF00589.RP35	2.963E-14	64
CP170252.1_1826 # 2259067 # 2260269 # 1 # ID=1_1826;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.628	PRK09692	3.646E-45	160
CP170253.1_134 # 118516 # 119736 # 1 # ID=2_134;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.607	PF00589.RP35	5.639E-10	51
CP170252.1_1910 # 2345492 # 2346766 # 1 # ID=1_1910;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.664	PF00589.RP35	8.545E-12	57
CP170252.1_930 # 1158435 # 1159676 # 1 # ID=1_930;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.597	PF00589.RP35	2.304E-13	62
CP170254.1_77 # 62333 # 63607 # -1 # ID=3_77;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.684	PF00589.RP35	2.059E-12	59
CP170252.1_676 # 812601 # 813692 # 1 # ID=1_676;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.679	TIGR02225	5.438E-118	371
CP170253.1_79 # 72523 # 73608 # -1 # ID=2_79;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.692	PF00589.RP35	1.482E-12	59
CP170252.1_3456 # 4176093 # 4177010 # -1 # ID=1_3456;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.669	COG4973	2.520E-126	392
CP170252.1_1866 # 2291196 # 2292470 # -1 # ID=1_1866;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.684	PF00589.RP35	2.059E-12	59
CP170252.1_1962 # 2402952 # 2404178 # -1 # ID=1_1962;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.673	PRK09692	6.354E-75	248
CP170252.1_3029 # 3703198 # 3704715 # 1 # ID=1_3029;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.638	PF00589.RP35	4.734E-11	55
CP170252.1_1698 # 2112075 # 2113289 # -1 # ID=1_1698;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.613	PRK09692	1.296E-73	244
CP170252.1_2619 # 3216782 # 3218029 # 1 # ID=1_2619;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.500	PF00589.RP35	5.580E-14	64
CP170252.1_3770 # 4549881 # 4550828 # -1 # ID=1_3770;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.651	TIGR02249	8.339E-153	469
CP170252.1_2325 # 2880880 # 2882337 # 1 # ID=1_2325;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.604	PF00589.RP35	1.015E-19	83
CP170252.1_3065 # 3732950 # 3734251 # -1 # ID=1_3065;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.502	PF00589.RP35	5.162E-13	61
