#Position (bp)	mapping quality
94.0	55.28458824006598
281.0	59.99991976525607
468.0	59.99861562954246
655.0	59.999231852515685
842.0	59.99818093227221
1029.0	59.999872658778585
1216.0	57.05808978961849
1403.0	60.0
1590.0	60.0
1777.0	59.98591583497244
1964.0	59.99771265189421
2151.0	59.9989581853483
2338.0	59.99826212889211
2525.0	60.0
2712.0	60.0
2899.0	60.0
3086.0	59.86708722684798
3273.0	59.20730745999734
3460.0	59.601383340289786
3647.0	59.95926027648082
3834.0	60.0
4021.0	60.0
4208.0	59.99126416865208
4395.0	60.0
4582.0	60.0
4769.0	60.0
4956.0	60.0
5143.0	60.0
5330.0	60.0
5517.0	59.95730651550011
5704.0	59.98782714546561
5891.0	59.99590583418628
6078.0	60.0
6265.0	60.0
6452.0	60.0
6639.0	60.0
6826.0	60.0
7013.0	60.0
7200.0	60.0
7387.0	59.787859487531236
7574.0	59.99347508800046
7761.0	60.0
7948.0	60.0
8135.0	59.97731349071695
8322.0	59.89148024750119
8509.0	60.0
8696.0	60.0
8883.0	60.0
9070.0	59.97859661923872
9257.0	59.842453228302155
9444.0	9.088948069241011
9631.0	17.49748952047538
9818.0	15.21822821728035
10005.0	6.270924369747899
10192.0	25.075570520014963
10379.0	34.15684410646388
10566.0	39.086900895581145
10753.0	52.218076095416876
10940.0	60.0
11127.0	59.920510406861204
11314.0	60.0
11501.0	60.0
11688.0	60.0
11875.0	60.0
12062.0	60.0
12249.0	60.0
12436.0	60.0
12623.0	60.0
12810.0	59.981605766840666
12997.0	55.85006815084053
13184.0	54.72245586708203
13371.0	58.75922117979694
13558.0	59.89117097892771
13745.0	59.99004271152687
13932.0	60.0
14119.0	60.0
14306.0	59.9987027027027
14493.0	60.0
14680.0	60.0
14867.0	60.0
15054.0	60.0
15241.0	60.0
15428.0	59.9960887481666
15615.0	60.0
15802.0	60.0
15989.0	60.0
16176.0	59.98846597462514
16363.0	60.0
16550.0	60.0
16737.0	60.0
16924.0	56.398736398736396
17111.0	59.99108932947204
17298.0	60.0
17485.0	59.93749485977465
17672.0	59.993229060870746
17859.0	59.8963482295975
18046.0	59.741977524774384
18233.0	59.37639335738195
18420.0	59.98460291734198
18607.0	59.94495037626786
18794.0	60.0
18981.0	59.99878031427236
19168.0	60.0
19355.0	59.995856448976774
19542.0	60.0
19729.0	60.0
19916.0	60.0
20103.0	60.0
20290.0	60.0
20477.0	60.0
20664.0	60.0
20851.0	60.0
21038.0	60.0
21225.0	60.0
21412.0	60.0
21599.0	60.0
21786.0	59.99072735702403
21973.0	60.0
22160.0	59.99423718531999
22347.0	60.0
22534.0	60.0
22721.0	57.11976214809997
22908.0	59.99584610819899
23095.0	60.0
23282.0	59.99859174764118
23469.0	59.9542093349143
23656.0	52.15494418349295
23843.0	39.76451505573116
24030.0	39.98750548005261
24217.0	39.4
24404.0	40.84624165046081
24591.0	48.54986261516082
24778.0	36.83499871893415
24965.0	29.220460903157054
25152.0	26.67824074074074
25339.0	23.47804723411
25526.0	25.498376400640293
25713.0	32.08626534007093
25900.0	60.0
26087.0	60.0
26274.0	60.0
26461.0	60.0
26648.0	60.0
26835.0	60.0
27022.0	60.0
27209.0	59.991353024166024
27396.0	60.0
27583.0	60.0
27770.0	60.0
27957.0	60.0
28144.0	59.99408796266971
28331.0	59.99596143167247
28518.0	60.0
28705.0	59.912168002055644
28892.0	60.0
29079.0	60.0
29266.0	60.0
29453.0	60.0
29640.0	60.0
29827.0	60.0
30014.0	60.0
30201.0	59.998524420835174
30388.0	60.0
30575.0	60.0
30762.0	59.926791089705
30949.0	60.0
31136.0	59.99606631076145
31323.0	60.0
31510.0	60.0
31697.0	59.9165554402096
31884.0	59.998476925420114
32071.0	60.0
32258.0	60.0
32445.0	60.0
32632.0	59.99748564723631
32819.0	60.0
33006.0	60.0
33193.0	60.0
33380.0	60.0
33567.0	60.0
33754.0	60.0
33941.0	60.0
34128.0	60.0
34315.0	59.752412945924945
34502.0	60.0
34689.0	60.0
34876.0	60.0
35063.0	60.0
35250.0	60.0
35437.0	60.0
35624.0	60.0
35811.0	60.0
35998.0	60.0
36185.0	59.974378331388834
36372.0	59.96296115795117
36559.0	60.0
36746.0	59.98032566206736
36933.0	60.0
37120.0	60.0
37307.0	60.0
37494.0	60.0
37681.0	59.995845594599274
37868.0	60.0
38055.0	60.0
38242.0	60.0
38429.0	60.0
38616.0	60.0
38803.0	59.99354150799695
38990.0	60.0
39177.0	60.0
39364.0	60.0
39551.0	60.0
39738.0	60.0
39925.0	59.99092910186014
40112.0	60.0
40299.0	60.0
40486.0	60.0
40673.0	59.88377131496444
40860.0	60.0
41047.0	60.0
41234.0	60.0
41421.0	60.0
41608.0	60.0
41795.0	60.0
41982.0	60.0
42169.0	59.99858273296327
42356.0	60.0
42543.0	60.0
42730.0	60.0
42917.0	60.0
43104.0	59.99307223351192
43291.0	60.0
43478.0	60.0
43665.0	60.0
43852.0	60.0
44039.0	60.0
44226.0	59.98262975050005
44413.0	60.0
44600.0	60.0
44787.0	60.0
44974.0	60.0
45161.0	60.0
45348.0	60.0
45535.0	60.0
45722.0	60.0
45909.0	60.0
46096.0	60.0
46283.0	60.0
46470.0	60.0
46657.0	60.0
46844.0	59.99848477195818
47031.0	60.0
47218.0	60.0
47405.0	60.0
47592.0	60.0
47779.0	60.0
47966.0	60.0
48153.0	60.0
48340.0	60.0
48527.0	60.0
48714.0	60.0
48901.0	60.0
49088.0	60.0
49275.0	60.0
49462.0	60.0
49649.0	60.0
49836.0	60.0
50023.0	60.0
50210.0	59.95922571989843
50397.0	59.94517608759988
50584.0	59.94277605629724
50771.0	58.878390228625115
50958.0	45.30980461186411
51145.0	38.44349315068493
51332.0	39.71825249907442
51519.0	39.85125617575949
51706.0	46.87967550161011
