seq_name	chromosome_score	plasmid_score	virus_score
JAQRDX010000010.1	0.5720	0.4130	0.0149
JAQRDX010000011.1	0.4464	0.5457	0.0079
JAQRDX010000012.1	0.4255	0.5542	0.0203
JAQRDX010000013.1	0.4467	0.5465	0.0068
JAQRDX010000014.1	0.5237	0.4599	0.0165
JAQRDX010000015.1	0.5157	0.4564	0.0279
JAQRDX010000016.1	0.4270	0.5333	0.0397
JAQRDX010000017.1	0.5859	0.3642	0.0498
JAQRDX010000018.1	0.5416	0.4516	0.0068
JAQRDX010000019.1	0.4341	0.5426	0.0233
JAQRDX010000001.1	0.4068	0.5758	0.0174
JAQRDX010000020.1	0.5646	0.4112	0.0242
JAQRDX010000021.1	0.3491	0.5372	0.1137
JAQRDX010000022.1	0.5786	0.4065	0.0149
JAQRDX010000023.1	0.4297	0.5460	0.0243
JAQRDX010000024.1	0.3492	0.6186	0.0323
JAQRDX010000025.1	0.4432	0.5234	0.0334
JAQRDX010000026.1	0.4483	0.4423	0.1094
JAQRDX010000027.1	0.0157	0.7864	0.1979
JAQRDX010000028.1	0.3326	0.6245	0.0429
JAQRDX010000029.1	0.5678	0.3933	0.0389
JAQRDX010000002.1	0.4669	0.5071	0.0260
JAQRDX010000030.1	0.4444	0.4702	0.0854
JAQRDX010000031.1	0.5134	0.4529	0.0337
JAQRDX010000032.1	0.0047	0.8875	0.1078
JAQRDX010000033.1	0.4403	0.5397	0.0200
JAQRDX010000034.1	0.0047	0.8022	0.1931
JAQRDX010000035.1	0.5975	0.3926	0.0099
JAQRDX010000036.1	0.3827	0.4833	0.1340
JAQRDX010000037.1	0.3390	0.6425	0.0185
JAQRDX010000038.1	0.4331	0.4524	0.1146
JAQRDX010000039.1	0.4603	0.5330	0.0066
JAQRDX010000003.1	0.4255	0.5486	0.0259
JAQRDX010000040.1	0.3455	0.6098	0.0447
JAQRDX010000041.1	0.2344	0.5239	0.2417
JAQRDX010000042.1	0.0962	0.7304	0.1733
JAQRDX010000043.1	0.6922	0.2787	0.0292
JAQRDX010000044.1	0.0904	0.8917	0.0179
JAQRDX010000045.1	0.0004	0.9570	0.0426
JAQRDX010000046.1	0.1355	0.7045	0.1600
JAQRDX010000047.1	0.0172	0.9417	0.0411
JAQRDX010000048.1	0.0825	0.8746	0.0429
JAQRDX010000049.1	0.0130	0.8428	0.1443
JAQRDX010000004.1	0.4880	0.4832	0.0288
JAQRDX010000050.1	0.2173	0.7798	0.0029
JAQRDX010000051.1	0.0128	0.9678	0.0194
JAQRDX010000052.1	0.8864	0.0788	0.0348
JAQRDX010000053.1	0.2802	0.5079	0.2119
JAQRDX010000054.1	0.2268	0.6926	0.0806
JAQRDX010000055.1	0.0624	0.6485	0.2891
JAQRDX010000056.1	0.2686	0.5352	0.1962
JAQRDX010000057.1	0.6034	0.3060	0.0906
JAQRDX010000058.1	0.4662	0.4023	0.1315
JAQRDX010000059.1	0.0662	0.9195	0.0143
JAQRDX010000005.1	0.4922	0.4828	0.0250
JAQRDX010000060.1	0.3219	0.3382	0.3399
JAQRDX010000061.1	0.2592	0.3649	0.3759
JAQRDX010000062.1	0.3416	0.4236	0.2348
JAQRDX010000063.1	0.2446	0.3674	0.3881
JAQRDX010000064.1	0.4544	0.4685	0.0771
JAQRDX010000065.1	0.2875	0.4815	0.2310
JAQRDX010000066.1	0.1611	0.4507	0.3881
JAQRDX010000067.1	0.2315	0.7586	0.0100
JAQRDX010000068.1	0.1963	0.4214	0.3823
JAQRDX010000069.1	0.3754	0.3244	0.3002
JAQRDX010000006.1	0.4312	0.5532	0.0155
JAQRDX010000070.1	0.3790	0.5909	0.0301
JAQRDX010000071.1	0.7548	0.1602	0.0849
JAQRDX010000072.1	0.5404	0.2081	0.2515
JAQRDX010000073.1	0.6404	0.2520	0.1076
JAQRDX010000074.1	0.5899	0.2470	0.1630
JAQRDX010000075.1	0.1226	0.0838	0.7936
JAQRDX010000076.1	0.4437	0.2715	0.2847
JAQRDX010000007.1	0.5085	0.4730	0.0186
JAQRDX010000008.1	0.4687	0.5082	0.0231
JAQRDX010000009.1	0.4815	0.4884	0.0301
