gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JBHJCD010000038.1|provirus_16_17310_1	16	759	744	1	0.578	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJCD010000038.1|provirus_16_17310_2	1477	1905	429	-1	0.608	11	GGA/GAG/AGG	GENOMAD.101014.VV	9.116e-31	119	0	0	1	1	NA	NA	NA	PF12375	Phage protein
JBHJCD010000038.1|provirus_16_17310_3	1898	2386	489	-1	0.607	11	GGA/GAG/AGG	GENOMAD.223687.VP	1.015e-06	50	0	0	1	2773	Inoviridae	NA	NA	PF12472	Phage related protein
JBHJCD010000038.1|provirus_16_17310_4	2514	2729	216	1	0.611	11	GGAGG	GENOMAD.096365.VV	3.199e-18	79	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBHJCD010000038.1|provirus_16_17310_5	2726	2899	174	1	0.546	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJCD010000038.1|provirus_16_17310_6	2892	3068	177	1	0.565	11	AGxAGG/AGGxGG	GENOMAD.185254.VV	3.756e-18	78	0	0	0	1	NA	NA	NA	NA	NA
JBHJCD010000038.1|provirus_16_17310_7	3061	4101	1041	1	0.579	11	GGAG/GAGG	GENOMAD.222675.VP	8.995e-234	716	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBHJCD010000038.1|provirus_16_17310_8	4098	4394	297	1	0.566	11	GGA/GAG/AGG	GENOMAD.222243.VP	5.055e-49	169	0	0	1	2773	Inoviridae	NA	NA	PF02303	Helix-destabilising protein
JBHJCD010000038.1|provirus_16_17310_9	4398	4649	252	1	0.639	11	GGA/GAG/AGG	GENOMAD.148914.VV	4.547e-20	85	0	0	1	1	NA	NA	NA	PF17091	Inovirus G7P protein
JBHJCD010000038.1|provirus_16_17310_10	4677	4805	129	1	0.581	11	AGGAG	GENOMAD.112093.VV	2.595e-14	66	0	0	0	1	NA	NA	NA	NA	NA
JBHJCD010000038.1|provirus_16_17310_11	5067	5909	843	1	0.600	11	None	GENOMAD.097192.VV	4.686e-31	126	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBHJCD010000038.1|provirus_16_17310_12	6044	6364	321	1	0.583	11	GGAG/GAGG	GENOMAD.214060.VP	4.995e-45	158	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBHJCD010000038.1|provirus_16_17310_13	6366	7688	1323	1	0.613	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJCD010000038.1|provirus_16_17310_14	7718	8110	393	1	0.583	11	GGAGG	GENOMAD.141606.VV	9.358e-50	173	0	0	0	16538	Coriovirus Cf1c	NA	NA	PF13511	NA
JBHJCD010000038.1|provirus_16_17310_15	8149	8487	339	-1	0.640	11	GGA/GAG/AGG	GENOMAD.212325.VP	8.98e-58	195	0	0	1	2773	Inoviridae	NA	NA	PF12375;PF12472	Phage protein; Phage related protein
JBHJCD010000038.1|provirus_16_17310_16	8671	9036	366	1	0.639	11	GGAG/GAGG	GENOMAD.212325.VP	4.952e-28	110	0	0	1	2773	Inoviridae	NA	NA	PF12375;PF12472	Phage protein; Phage related protein
JBHJCD010000038.1|provirus_16_17310_17	9115	9387	273	-1	0.667	11	GGA/GAG/AGG	GENOMAD.213312.VP	6.29e-20	85	0	0	0	2773	Inoviridae	NA	NA	PF10723	NA
JBHJCD010000038.1|provirus_16_17310_18	9392	9484	93	-1	0.581	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJCD010000038.1|provirus_16_17310_19	9535	10677	1143	-1	0.604	11	None	GENOMAD.090645.VV	1.033e-25	113	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBHJCD010000038.1|provirus_16_17310_20	10677	10967	291	-1	0.636	11	AGGAG	GENOMAD.100562.VV	3.787e-43	152	0	0	0	1	NA	NA	NA	PF10734	NA
JBHJCD010000038.1|provirus_16_17310_21	10969	12438	1470	-1	0.618	11	GGxGG	GENOMAD.083062.VV	1.078e-64	233	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBHJCD010000038.1|provirus_16_17310_22	12562	12789	228	-1	0.667	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJCD010000038.1|provirus_16_17310_23	12818	13018	201	-1	0.597	11	AGGAG	GENOMAD.209539.VP	8.859e-14	66	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBHJCD010000038.1|provirus_16_17310_24	13028	13300	273	-1	0.593	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJCD010000038.1|provirus_16_17310_25	13410	14480	1071	-1	0.603	11	GGxGG	GENOMAD.223689.VP	2.947e-164	516	0	0	0	2773	Inoviridae	MOBT	NA	PF02486;K07467;COG2946	DNA relaxase NicK
JBHJCD010000038.1|provirus_16_17310_26	14477	14629	153	-1	0.654	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJCD010000038.1|provirus_16_17310_27	14622	14795	174	-1	0.626	11	GGA/GAG/AGG	GENOMAD.226430.VP	3.187e-19	81	0	0	0	1	NA	NA	NA	NA	NA
JBHJCD010000038.1|provirus_16_17310_28	14932	15327	396	1	0.540	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJCD010000038.1|provirus_16_17310_29	15394	17310	1917	1	0.664	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
