#Position (bp)	Coverage	Std
6876.0	66.01687150025452	13.091247927813022
20627.0	63.47516544251327	13.042949698349856
34378.0	62.064358955712315	11.459670551986251
48129.0	63.81041378808814	14.648538047645369
61880.0	42.19038615373427	35.55585391644304
75631.0	69.02079848738273	10.96057021045119
89382.0	62.862264562577266	15.194338974674674
103133.0	65.84590211620973	16.214447186948977
116884.0	63.828012508181224	14.159505662658715
130635.0	67.19256781324995	13.458679832427634
144386.0	63.21496618427751	13.25446427483423
158137.0	66.62482728528835	14.836009982613378
171888.0	64.55617773252854	13.614320402442493
185639.0	64.22740164351684	12.678185312122656
199390.0	63.431968584102975	12.835525273215072
213141.0	61.53377936150098	14.741552124129745
226892.0	64.56243182314013	14.03529838501157
240643.0	63.10304705112355	11.464479739071729
254394.0	63.98167406006836	15.636571346189513
268145.0	61.31408624827285	12.803227085745897
281896.0	67.21285724674568	13.039439399606497
295647.0	64.76830775943567	29.388500306381122
309398.0	60.661042833248494	14.52759367929469
323149.0	60.86946403897898	14.268990907555073
336900.0	64.35801032652171	12.985461458641725
350651.0	63.548469202239836	14.050947741228432
364402.0	62.24041887862701	11.80589874367079
378153.0	64.55043269580395	14.947577657015954
391904.0	63.68867718711366	14.792413742420742
405655.0	62.98363755363246	14.77014394672957
419406.0	65.04821467529634	12.081174070678804
433157.0	58.04974183695731	11.817719643138155
446908.0	59.304850556323174	11.989114035489612
460659.0	60.45713039051705	13.535391435864922
474410.0	58.84444767653262	15.53617626345828
488161.0	63.189658933895714	10.535536410290133
501912.0	63.35582866700604	11.997781774470548
515663.0	59.91811504617846	15.24078909517067
529414.0	62.50294524034616	13.066682855955424
543165.0	63.521343902261656	14.24660478660104
556916.0	60.1080648680096	11.25014887707631
570667.0	60.880663224492764	16.06884459778847
584418.0	58.91913315395244	23.448188427733726
598169.0	63.51167187840884	13.599732744083378
611920.0	60.662351828957895	13.429659561769329
625671.0	56.84946549341866	14.181195984133256
639422.0	58.43611373718275	12.603489133242336
653173.0	61.03228856083194	10.850254364777804
666924.0	61.94865827939786	14.508000345705113
680675.0	62.32397643807723	12.39316060522596
694426.0	60.939568031415895	14.741347397838986
708177.0	63.264417133299396	12.063497071860748
721928.0	60.58068504108792	12.889073235013354
735679.0	58.41604246963857	15.77777046574562
749430.0	57.34513853537924	12.663426615476276
763181.0	59.78583375754491	19.099572972498656
776932.0	56.01032652170751	24.97178685835255
790683.0	58.12886335539233	24.574236482213077
804434.0	45.85462875427242	28.07653916506029
818185.0	58.02639808013963	16.257381422936966
831936.0	63.05119627663443	11.452748251545215
845687.0	63.21489346229365	11.254466061382592
859438.0	57.60737400916297	13.054642020290848
873189.0	56.99927278016144	14.155216525995836
886940.0	60.397134753836085	13.241825345366921
900691.0	57.22587448185587	10.768006652816814
914442.0	57.769980365064356	13.97798949208039
928193.0	57.20914842556905	11.110000631326303
941944.0	56.20107628536106	20.319078603026757
955695.0	56.86742782343102	13.848878414886231
969446.0	57.92436913679005	13.654898671418644
983197.0	56.020653043415024	11.162063700796995
996948.0	55.904443313213584	14.991326607867235
1010699.0	60.38142680532325	12.18993744610711
1024450.0	57.939131699512764	14.954448081320663
1038201.0	55.61042833248491	12.97361430073146
1051952.0	61.27845247618355	12.752076150547843
1065703.0	59.63522652897971	13.309036901257619
1079454.0	59.158897534724744	12.555399742196588
1093205.0	55.65646134826558	13.65816826382241
1106956.0	57.46709330230529	11.745882169748006
1120707.0	55.74161879136063	13.898669202466568
1134458.0	56.913460839211695	13.704261296724285
1148209.0	57.04145153079776	10.442503893789706
1161960.0	58.892589629845105	14.50401482613173
1175711.0	54.379317867791436	11.233922002728034
1189462.0	55.27176205366882	10.622385162505411
1203213.0	56.72881972220202	13.709415614953354
1216964.0	57.71507526725329	13.392479956319098
1230715.0	54.177950694494946	11.037836303682434
1244466.0	56.37459093884081	13.024598712585428
1258217.0	57.671369354956006	13.4467736834123
1271968.0	57.32630354156061	12.172436319351126
1285719.0	58.408770271253	11.935583291079281
1299470.0	55.24063704457858	12.227624418656095
1313221.0	54.9466220638499	13.985541637055997
1326972.0	57.319976728965166	10.71899623224548
1340723.0	57.47894698567377	11.81115804204791
1354474.0	58.259326594429496	11.370109843883386
1368225.0	58.56897680168715	13.370494598519231
1381976.0	57.70453057959421	13.681862729726255
1395727.0	58.086830048723726	9.423970168135634
1409478.0	53.34113882626718	16.83226052988282
1423229.0	59.195476692604174	10.953189747563705
1436980.0	57.254526943495016	11.599691052837196
1450731.0	54.56374081884954	12.257687010374443
1464482.0	58.60991927859792	12.724722055042369
1478233.0	57.13366300632681	9.856430667887434
1491984.0	57.834412042760526	13.737225573094324
1505735.0	57.3013599010981	11.49978894621886
1519486.0	52.41458802996146	11.494709839813494
1533237.0	54.75929023343757	13.566686324220631
1546988.0	57.158970256708606	10.519596736427443
1560739.0	56.06952221656607	9.919870219733264
1574490.0	56.6649698203767	12.406206909974479
1588241.0	57.91215184350229	28.46833718524738
1601992.0	51.77310741037015	13.697830934933203
1615743.0	55.62904516035197	12.731681041039083
1629494.0	49.73405570503964	20.252450066401718
1643245.0	54.32943058686641	11.786645987499783
1656996.0	54.25198167406007	11.13544382718622
1670747.0	54.13948076503527	10.3271059076537
1684498.0	53.12609992000582	11.392693692268287
1698249.0	55.85884662933605	14.277038567815453
1712000.0	55.19620391244273	10.929238688421387
1725751.0	53.313722638353575	11.669524636870493
1739502.0	54.95949385499237	13.938312728038621
1753253.0	53.78990618864083	13.814840900399032
1767004.0	54.3890626136281	11.590916978843515
1780755.0	53.60701039924369	13.55669097766784
1794506.0	51.45407606719511	12.235359476766796
1808257.0	54.405279616027926	11.925187370073436
1822008.0	53.9408770271253	15.613197746093805
1835759.0	55.74845465784306	13.297661235804945
1849510.0	57.514798923714636	12.252337454845517
1863261.0	54.22376554432405	9.902675256617218
