#Position (bp)	Coverage	Std
6876.0	194.78976074467312	29.897677780132152
20627.0	194.08813904443312	20.528232606324085
34378.0	188.627008944804	28.395994170132376
48129.0	197.54977819794925	26.057936824668893
61880.0	112.59668387753618	95.36715199931055
75631.0	192.8163769907643	24.878516558251484
89382.0	191.54337866336994	28.05025902712158
103133.0	198.39095338520835	27.22582831767375
116884.0	186.40869754926914	22.205080392321033
130635.0	190.1882044942186	24.803223837509847
144386.0	192.44709475674497	25.25143720830584
158137.0	194.66656970402153	29.816392053871507
171888.0	194.33932077667077	27.392293093003826
185639.0	184.6687513635372	24.750208707540924
199390.0	190.63798996436623	26.97945091324597
213141.0	194.03025234528397	23.07492546674023
226892.0	192.50279979637844	24.597438101689786
240643.0	189.29452403461568	23.722805641970893
254394.0	193.43444113155408	25.38601411699297
268145.0	190.06195913024507	27.033069597537743
281896.0	196.6953676096284	23.508841407398826
295647.0	186.7728892444186	28.02935131148975
309398.0	188.05803214311686	20.055179860956816
323149.0	187.8797905606865	26.873864012095193
336900.0	181.24703657915788	24.8063505724882
350651.0	184.84670205803215	29.12133606798298
364402.0	179.3900807214021	24.403054191780825
378153.0	174.657770343975	23.715389066360114
391904.0	181.47334739291688	23.879006821181957
405655.0	182.86568249581848	26.769929358934395
419406.0	187.22689258962984	21.55787686956358
433157.0	190.29961457348557	23.487738118056495
446908.0	184.78547014762563	27.48674322313073
460659.0	185.62591811504618	26.866886912923615
474410.0	181.72132935786487	26.634848785112972
488161.0	187.55108719365865	27.371238807167515
501912.0	180.66373354665114	26.49022497997125
515663.0	180.0850847211112	18.754463750050537
529414.0	179.39437131844957	22.806010190137837
543165.0	183.87877245291253	31.825614761178027
556916.0	180.29517853247037	22.83088140034653
570667.0	179.2660897389281	21.861333373795528
584418.0	149.96283906624973	54.32001696060614
598169.0	170.86051923496473	27.068679366781563
611920.0	175.82539451676243	26.457284973153993
625671.0	174.1404261508254	26.28437231065743
639422.0	178.73660097447458	24.332236667745587
653173.0	174.25365427968876	21.271355950139355
666924.0	177.94036797323832	25.75902803428128
680675.0	175.07323103774272	19.28766348267467
694426.0	177.93731364991638	24.933706008030338
708177.0	175.663297214748	26.33570190763178
