#Insert size (bp)	insert size
4.0	2.0
5.0	8.0
6.0	6.0
7.0	2.0
8.0	5.0
9.0	7.0
10.0	9.0
11.0	2.0
12.0	2.0
14.0	4.0
17.0	5.0
18.0	2.0
19.0	247.0
20.0	67.0
21.0	85.0
22.0	52.0
23.0	41.0
24.0	51.0
25.0	45.0
26.0	54.0
27.0	49.0
28.0	80.0
29.0	64.0
30.0	66.0
31.0	79.0
32.0	86.0
33.0	101.0
34.0	76.0
35.0	124.0
36.0	88.0
37.0	91.0
38.0	96.0
39.0	76.0
40.0	82.0
41.0	76.0
42.0	131.0
43.0	84.0
44.0	82.0
45.0	85.0
46.0	95.0
47.0	96.0
48.0	73.0
49.0	108.0
50.0	89.0
51.0	172.0
52.0	103.0
53.0	101.0
54.0	107.0
55.0	110.0
56.0	134.0
57.0	112.0
58.0	114.0
59.0	98.0
60.0	140.0
61.0	121.0
62.0	150.0
63.0	110.0
64.0	188.0
65.0	139.0
66.0	153.0
67.0	142.0
68.0	146.0
69.0	150.0
70.0	155.0
71.0	147.0
72.0	193.0
73.0	143.0
74.0	138.0
75.0	279.0
76.0	160.0
77.0	238.0
78.0	178.0
79.0	200.0
80.0	257.0
81.0	249.0
82.0	233.0
83.0	231.0
84.0	223.0
85.0	213.0
86.0	268.0
87.0	233.0
88.0	208.0
89.0	295.0
90.0	269.0
91.0	294.0
92.0	255.0
93.0	277.0
94.0	361.0
95.0	257.0
96.0	271.0
97.0	299.0
98.0	313.0
99.0	353.0
100.0	359.0
101.0	355.0
102.0	343.0
103.0	325.0
104.0	424.0
105.0	406.0
106.0	387.0
107.0	379.0
108.0	394.0
109.0	436.0
110.0	433.0
111.0	565.0
112.0	481.0
113.0	453.0
114.0	556.0
115.0	523.0
116.0	506.0
117.0	502.0
118.0	545.0
119.0	594.0
120.0	596.0
121.0	582.0
122.0	649.0
123.0	594.0
124.0	667.0
125.0	674.0
126.0	726.0
127.0	717.0
128.0	745.0
129.0	726.0
130.0	941.0
131.0	719.0
132.0	815.0
133.0	844.0
134.0	823.0
135.0	850.0
136.0	855.0
137.0	835.0
138.0	1028.0
139.0	886.0
140.0	1083.0
141.0	995.0
142.0	1028.0
143.0	1036.0
144.0	1071.0
145.0	1144.0
146.0	1124.0
147.0	1212.0
148.0	1135.0
149.0	1294.0
150.0	1224.0
151.0	1232.0
152.0	1365.0
153.0	1366.0
154.0	1371.0
155.0	1345.0
156.0	1381.0
157.0	1486.0
158.0	1602.0
159.0	1602.0
160.0	1530.0
161.0	1611.0
162.0	1621.0
163.0	1682.0
