#Insert size (bp)	insert size
19.0	130.0
20.0	55.0
21.0	9.0
22.0	22.0
23.0	1.0
24.0	2.0
25.0	1.0
27.0	3.0
28.0	4.0
29.0	3.0
30.0	1.0
31.0	5.0
32.0	3.0
33.0	3.0
34.0	3.0
35.0	1.0
36.0	2.0
37.0	3.0
38.0	2.0
39.0	2.0
40.0	1.0
41.0	3.0
43.0	3.0
44.0	4.0
45.0	5.0
46.0	33.0
48.0	4.0
49.0	4.0
50.0	34.0
51.0	2.0
52.0	10.0
53.0	5.0
54.0	1.0
55.0	22.0
56.0	5.0
57.0	5.0
58.0	17.0
59.0	2.0
60.0	2.0
61.0	4.0
62.0	7.0
63.0	7.0
64.0	9.0
65.0	5.0
66.0	5.0
67.0	4.0
68.0	3.0
70.0	1.0
71.0	2.0
72.0	2.0
73.0	4.0
74.0	3.0
75.0	3.0
76.0	10.0
77.0	49.0
78.0	6.0
79.0	7.0
80.0	5.0
81.0	10.0
82.0	8.0
83.0	6.0
84.0	2.0
85.0	6.0
86.0	7.0
87.0	6.0
88.0	3.0
89.0	4.0
90.0	3.0
91.0	4.0
92.0	4.0
93.0	9.0
94.0	5.0
95.0	10.0
96.0	6.0
97.0	6.0
98.0	9.0
99.0	8.0
100.0	4.0
101.0	9.0
102.0	4.0
103.0	11.0
104.0	8.0
105.0	13.0
106.0	8.0
107.0	9.0
108.0	7.0
109.0	15.0
110.0	9.0
111.0	33.0
112.0	12.0
113.0	32.0
114.0	17.0
115.0	11.0
116.0	14.0
117.0	11.0
118.0	10.0
119.0	12.0
120.0	11.0
121.0	16.0
122.0	16.0
123.0	21.0
124.0	20.0
125.0	22.0
126.0	57.0
127.0	23.0
128.0	13.0
129.0	15.0
130.0	21.0
131.0	21.0
132.0	23.0
133.0	17.0
134.0	15.0
135.0	28.0
136.0	19.0
137.0	23.0
138.0	20.0
139.0	30.0
140.0	19.0
141.0	12.0
142.0	33.0
143.0	30.0
144.0	18.0
145.0	26.0
146.0	24.0
147.0	34.0
148.0	63.0
149.0	34.0
150.0	24.0
151.0	32.0
152.0	23.0
153.0	21.0
154.0	32.0
155.0	20.0
156.0	28.0
157.0	44.0
158.0	26.0
159.0	38.0
160.0	36.0
161.0	24.0
162.0	45.0
163.0	37.0
164.0	31.0
165.0	36.0
166.0	41.0
167.0	34.0
168.0	43.0
169.0	49.0
170.0	36.0
171.0	60.0
172.0	45.0
173.0	45.0
174.0	50.0
175.0	53.0
176.0	61.0
177.0	86.0
178.0	62.0
179.0	71.0
180.0	54.0
181.0	39.0
182.0	57.0
183.0	53.0
184.0	153.0
185.0	58.0
186.0	52.0
187.0	56.0
188.0	71.0
189.0	57.0
190.0	75.0
191.0	81.0
192.0	75.0
193.0	95.0
194.0	84.0
195.0	64.0
196.0	77.0
197.0	72.0
198.0	87.0
199.0	82.0
200.0	69.0
201.0	68.0
202.0	80.0
203.0	177.0
204.0	93.0
205.0	104.0
206.0	78.0
207.0	73.0
208.0	80.0
209.0	88.0
210.0	206.0
211.0	76.0
212.0	122.0
213.0	72.0
214.0	107.0
215.0	95.0
216.0	123.0
217.0	109.0
218.0	106.0
219.0	119.0
220.0	101.0
221.0	92.0
222.0	105.0
223.0	130.0
224.0	126.0
225.0	105.0
226.0	125.0
227.0	127.0
228.0	135.0
229.0	123.0
230.0	142.0
231.0	137.0
232.0	95.0
233.0	118.0
234.0	113.0
235.0	134.0
236.0	145.0
237.0	135.0
238.0	148.0
239.0	146.0
240.0	125.0
241.0	160.0
242.0	161.0
243.0	159.0
244.0	146.0
245.0	134.0
246.0	167.0
247.0	172.0
248.0	168.0
249.0	178.0
250.0	143.0
251.0	192.0
252.0	174.0
253.0	183.0
254.0	159.0
255.0	171.0
256.0	192.0
257.0	209.0
258.0	224.0
259.0	194.0
260.0	216.0
261.0	198.0
262.0	210.0
263.0	200.0
264.0	227.0
265.0	216.0
266.0	233.0
267.0	211.0
268.0	226.0
269.0	226.0
270.0	224.0
271.0	343.0
272.0	205.0
273.0	231.0
274.0	208.0
275.0	243.0
276.0	222.0
277.0	224.0
278.0	381.0
279.0	243.0
280.0	233.0
281.0	251.0
282.0	251.0
283.0	221.0
284.0	284.0
285.0	234.0
286.0	264.0
287.0	268.0
288.0	262.0
289.0	259.0
290.0	259.0
291.0	254.0
292.0	249.0
293.0	283.0
294.0	263.0
295.0	244.0
296.0	283.0
297.0	254.0
298.0	249.0
299.0	256.0
300.0	286.0
301.0	275.0
302.0	264.0
303.0	256.0
304.0	278.0
305.0	252.0
306.0	264.0
307.0	292.0
308.0	275.0
309.0	280.0
310.0	287.0
311.0	266.0
312.0	294.0
313.0	254.0
314.0	267.0
315.0	254.0
316.0	303.0
317.0	309.0
318.0	273.0
319.0	265.0
320.0	324.0
321.0	284.0
322.0	309.0
323.0	295.0
324.0	318.0
325.0	323.0
326.0	278.0
327.0	327.0
328.0	293.0
329.0	276.0
330.0	295.0
331.0	286.0
332.0	291.0
333.0	278.0
334.0	333.0
335.0	312.0
336.0	348.0
337.0	318.0
338.0	276.0
339.0	318.0
340.0	313.0
341.0	269.0
342.0	291.0
343.0	304.0
344.0	286.0
345.0	286.0
346.0	314.0
347.0	338.0
348.0	296.0
349.0	327.0
350.0	291.0
351.0	271.0
352.0	286.0
353.0	307.0
354.0	299.0
355.0	293.0
356.0	302.0
357.0	282.0
358.0	294.0
359.0	331.0
360.0	298.0
361.0	282.0
362.0	297.0
363.0	269.0
364.0	315.0
365.0	271.0
366.0	297.0
367.0	303.0
368.0	312.0
369.0	253.0
370.0	256.0
371.0	289.0
372.0	261.0
373.0	295.0
374.0	258.0
375.0	275.0
376.0	275.0
377.0	295.0
378.0	271.0
379.0	286.0
380.0	233.0
381.0	275.0
382.0	288.0
383.0	265.0
384.0	296.0
385.0	283.0
386.0	261.0
