seq_name	chromosome_score	plasmid_score	virus_score
JAJIVP010000098.1	0.8331	0.0609	0.1060
JAJIVP010000099.1	0.9223	0.0733	0.0044
JAJIVP010000100.1	0.7741	0.1372	0.0886
JAJIVP010000101.1	0.8962	0.1001	0.0037
JAJIVP010000102.1	0.0000	0.9997	0.0002
JAJIVP010000103.1	0.2651	0.7204	0.0145
JAJIVP010000104.1	0.1801	0.8090	0.0109
JAJIVP010000105.1	0.9563	0.0404	0.0033
JAJIVP010000106.1	0.8969	0.0950	0.0082
JAJIVP010000107.1	0.0001	0.9998	0.0000
JAJIVP010000010.1	0.3488	0.0270	0.6242
JAJIVP010000108.1	0.9555	0.0414	0.0031
JAJIVP010000109.1	0.9531	0.0422	0.0046
JAJIVP010000110.1	0.0507	0.9430	0.0063
JAJIVP010000111.1	0.9968	0.0028	0.0005
JAJIVP010000112.1	0.9753	0.0226	0.0021
JAJIVP010000113.1	0.0927	0.9039	0.0034
JAJIVP010000114.1	0.9808	0.0173	0.0019
JAJIVP010000115.1	0.9734	0.0246	0.0020
JAJIVP010000116.1	0.9341	0.0611	0.0048
JAJIVP010000117.1	0.9986	0.0013	0.0002
JAJIVP010000011.1	0.0003	0.9996	0.0000
JAJIVP010000118.1	0.9627	0.0348	0.0025
JAJIVP010000119.1	0.7071	0.2355	0.0574
JAJIVP010000120.1	0.1598	0.8297	0.0105
JAJIVP010000012.1	0.9632	0.0339	0.0029
JAJIVP010000013.1	0.9128	0.0823	0.0049
JAJIVP010000014.1	0.9919	0.0074	0.0007
JAJIVP010000015.1	0.9685	0.0286	0.0029
JAJIVP010000016.1	0.8341	0.1585	0.0074
JAJIVP010000017.1	0.9636	0.0332	0.0032
JAJIVP010000018.1	0.9528	0.0264	0.0207
JAJIVP010000001.1	0.9826	0.0157	0.0017
JAJIVP010000019.1	0.8465	0.1402	0.0133
JAJIVP010000020.1	0.9844	0.0141	0.0015
JAJIVP010000021.1	0.8570	0.1327	0.0103
JAJIVP010000022.1	0.0515	0.9471	0.0014
JAJIVP010000023.1	0.0085	0.9908	0.0007
JAJIVP010000024.1	0.9841	0.0145	0.0014
JAJIVP010000025.1	0.8660	0.1265	0.0075
JAJIVP010000026.1	0.9316	0.0639	0.0045
JAJIVP010000027.1	0.9467	0.0497	0.0036
JAJIVP010000028.1	0.9365	0.0586	0.0048
JAJIVP010000002.1	0.2323	0.7587	0.0090
JAJIVP010000029.1	0.0002	0.9996	0.0002
JAJIVP010000030.1	0.9924	0.0067	0.0009
JAJIVP010000031.1	0.9362	0.0574	0.0064
JAJIVP010000032.1	0.0000	1.0000	0.0000
JAJIVP010000033.1	0.0000	1.0000	0.0000
JAJIVP010000034.1	0.9759	0.0222	0.0019
JAJIVP010000035.1	0.0003	0.9995	0.0002
JAJIVP010000036.1	0.0095	0.9529	0.0377
JAJIVP010000037.1	0.9217	0.0740	0.0043
JAJIVP010000038.1	0.8949	0.0984	0.0067
JAJIVP010000003.1	0.5869	0.2897	0.1234
JAJIVP010000039.1	0.4623	0.5271	0.0106
JAJIVP010000040.1	0.0223	0.9763	0.0014
JAJIVP010000041.1	0.9669	0.0306	0.0025
JAJIVP010000042.1	0.0034	0.9947	0.0019
JAJIVP010000043.1	0.0000	0.9999	0.0000
JAJIVP010000044.1	0.0008	0.9990	0.0002
JAJIVP010000045.1	0.9884	0.0104	0.0012
JAJIVP010000046.1	0.9639	0.0334	0.0027
JAJIVP010000047.1	0.9907	0.0084	0.0009
JAJIVP010000048.1	0.9731	0.0249	0.0020
JAJIVP010000004.1	0.9879	0.0110	0.0011
JAJIVP010000049.1	0.9868	0.0121	0.0012
JAJIVP010000050.1	0.9820	0.0166	0.0014
JAJIVP010000051.1	0.8973	0.0968	0.0059
JAJIVP010000052.1	0.5268	0.4326	0.0406
JAJIVP010000053.1	0.9689	0.0288	0.0023
JAJIVP010000054.1	0.0001	0.9998	0.0001
JAJIVP010000055.1	0.2140	0.7772	0.0088
JAJIVP010000056.1	0.9297	0.0656	0.0047
