#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	3.96207501792839E-6
26.0	0.0
27.0	0.0
28.0	7.92415003585678E-6
29.0	7.92415003585678E-6
30.0	0.0
31.0	3.96207501792839E-6
32.0	1.584830007171356E-5
33.0	1.981037508964195E-5
34.0	3.9620750179283903E-5
35.0	7.131735032271102E-5
36.0	7.527942534063941E-5
37.0	9.905187544820974E-5
38.0	1.8621752584263432E-4
39.0	2.575348761653453E-4
40.0	3.7243505168526865E-4
41.0	5.705388025816881E-4
42.0	5.745008775996165E-4
43.0	8.201495287111766E-4
44.0	9.707083793924552E-4
45.0	0.001319370980970154
46.0	0.0016323749073864963
47.0	0.0018859477085339134
48.0	0.0021395205096813304
49.0	0.0026228936618685936
50.0	0.0031141909640917138
51.0	0.004243382344201305
52.0	0.004005657843125602
53.0	0.005614260300404528
54.0	0.007361535383310947
55.0	0.009287103842024146
56.0	0.011497941702028187
57.0	0.015808679321534274
58.0	0.021228797946060307
59.0	0.02897861668112824
60.0	0.03661749731569417
61.0	0.04786186621657494
62.0	0.05974412919534219
63.0	0.07098849809622297
64.0	0.0794356420344463
65.0	0.08510537138510181
66.0	0.08732809547015963
67.0	0.08504594025983288
68.0	0.07738328717515937
69.0	0.0678980795822388
70.0	0.05533037762536996
71.0	0.04261607889283775
72.0	0.030638726113640234
73.0	0.020535434817922842
74.0	0.012492422531528213
75.0	0.007468511408795014
76.0	0.004286965169398517
77.0	0.0021949895599323276
78.0	0.001220319105521944
79.0	5.546905025099746E-4
80.0	3.0111770136255766E-4
81.0	6.339320028685423E-5
82.0	1.981037508964195E-5
83.0	3.96207501792839E-6
84.0	1.1886225053785169E-5
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	3.96207501792839E-6
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	1.1886225053785169E-5
