#Position (bp)	mapping quality
6876.0	59.989362544118954
20627.0	59.993497710297774
34378.0	59.989191960860666
48129.0	59.99431586224515
61880.0	59.53737186893898
75631.0	59.99278461562832
89382.0	59.994420468709485
103133.0	59.97685216749986
116884.0	59.98240826495159
130635.0	59.900822015862175
144386.0	59.9928788439883
158137.0	59.99584251697885
171888.0	59.995077010582406
185639.0	59.994992478479
199390.0	59.996757535772964
213141.0	59.99182380036805
226892.0	59.99427072433065
240643.0	59.993245457433744
254394.0	59.99135687316559
268145.0	59.992196413908786
281896.0	59.993034496986425
295647.0	59.81783302197473
309398.0	59.977400883067425
323149.0	59.98998233041163
336900.0	59.99482371501664
350651.0	59.99400077188574
364402.0	59.99474824194815
378153.0	59.98964658230209
391904.0	59.99493195588754
405655.0	59.99216252695275
419406.0	59.990685387816235
433157.0	59.299261314348385
446908.0	59.355673095276046
460659.0	59.99408315318612
474410.0	59.99253656682074
488161.0	59.995361795103946
501912.0	59.99092785231455
515663.0	59.99260120742221
529414.0	59.98941444399583
543165.0	59.99392410650195
556916.0	59.98538664485352
570667.0	59.99687151128073
584418.0	59.64817017669517
598169.0	59.70241408502139
611920.0	59.996975731819546
625671.0	59.894288202020796
639422.0	59.98686227193592
653173.0	59.97141595601633
666924.0	59.99288311785972
680675.0	59.99607216320128
694426.0	59.58757013195925
708177.0	59.991125815861096
721928.0	59.99363421760232
735679.0	59.31132362498255
749430.0	59.995905064417194
763181.0	59.813277512860985
776932.0	58.80503307419731
790683.0	59.81332290790762
804434.0	57.66940685196106
818185.0	58.94773033181382
831936.0	59.99512555951749
845687.0	59.99339079125135
859438.0	59.99433140627768
873189.0	59.988083898454676
886940.0	59.99051913331144
900691.0	59.99295500992459
914442.0	59.996539187253376
928193.0	59.99605695337247
941944.0	59.9979259981019
955695.0	59.99144846665657
969446.0	59.95309404570534
983197.0	59.98939519332121
996948.0	59.96681897468922
1010699.0	59.99709295421
1024450.0	59.99412505991118
1038201.0	59.98360828729632
1051952.0	59.99728376095216
1065703.0	59.99083840408352
1079454.0	59.99434274513793
1093205.0	59.995101030640654
1106956.0	59.99657154072691
1120707.0	59.99164446786926
1134458.0	59.99246304484233
1148209.0	59.98887266530539
1161960.0	59.982505739083095
1175711.0	59.995188427985155
1189462.0	59.996996484676934
1203213.0	59.99633251999427
1216964.0	59.995263894235734
1230715.0	59.99028747346294
1244466.0	59.993857826953054
1258217.0	59.98507923996936
1271968.0	59.97808156530743
1285719.0	59.98724825324239
1299470.0	59.941855412036595
1313221.0	59.98555307746081
1326972.0	59.99092383041561
1340723.0	59.98615652843854
1354474.0	59.996301269498005
1368225.0	59.99515198528545
1381976.0	59.9913137781855
1395727.0	59.99384266921063
1409478.0	59.671664284265894
1423229.0	59.990689524465544
1436980.0	59.99694984006578
1450731.0	59.997471650157856
1464482.0	59.99624988117325
1478233.0	59.950013845070394
1491984.0	59.99632602526022
1505735.0	59.99648017793579
1519486.0	59.99273567218556
1533237.0	59.995728253194315
1546988.0	59.99605417551103
1560739.0	59.97312535670924
1574490.0	59.98418798117913
1588241.0	58.574962393817025
1601992.0	59.99344407971801
1615743.0	59.994043498907395
1629494.0	58.96792944550152
1643245.0	59.99406587022833
1656996.0	59.99507182841436
1670747.0	59.99598514298853
1684498.0	59.99247981296384
1698249.0	59.98857229909708
1712000.0	59.9952374434059
1725751.0	59.9955930286619
1739502.0	59.995138705868776
1753253.0	59.97454122055897
1767004.0	59.99544090464972
1780755.0	59.995274642027745
1794506.0	59.99167108339747
1808257.0	59.99371371385837
1822008.0	59.99565445329352
1835759.0	59.98358213557711
1849510.0	59.98899706707808
1863261.0	59.99711367877267
1877012.0	59.24463850227436
1890763.0	59.99136108051394
1904514.0	58.11234739676021
1918265.0	58.643056793217355
1932016.0	59.72840006429748
1945767.0	59.93615813237502
1959518.0	55.607461189718705
1973269.0	59.63483274314078
1987020.0	59.99057308000267
2000771.0	59.99064000686259
2014522.0	59.81174624504584
2028273.0	59.99536463527888
2042024.0	59.98931987222161
2055775.0	59.99309742967807
2069526.0	59.97560614758221
2083277.0	59.67082578058413
2097028.0	59.99188530742535
2110779.0	59.99692254351632
2124530.0	59.56056349741723
2138281.0	59.98325265452729
2152032.0	59.98537881650113
2165783.0	59.993650156622174
2179534.0	59.99304881975071
2193285.0	59.99271844788497
2207036.0	59.99430127258428
2220787.0	59.99549950017207
2234538.0	59.99414313729625
2248289.0	59.99536192429391
2262040.0	59.99419382468333
2275791.0	59.99449035232802
2289542.0	59.98640292922059
2303293.0	59.96536179754286
2317044.0	59.99136043680989
2330795.0	59.942929812677484
2344546.0	59.83089301802439
2358297.0	59.98649058385354
2372048.0	59.993543656310685
2385799.0	59.99699247810003
2399550.0	59.98432238900069
2413301.0	59.99016192140983
2427052.0	59.995008300456035
2440803.0	59.99298044623181
2454554.0	59.9794904363419
2468305.0	59.22297316947775
2482056.0	59.490061242682756
2495807.0	56.05982480737128
2509558.0	59.99658816349302
2523309.0	59.99067168956443
2537060.0	59.99103217290321
2550811.0	59.51011801975245
2564562.0	59.989037266248594
2578313.0	59.961001094315996
2592064.0	59.995807184565486
2605815.0	59.9865405293561
2619566.0	59.99136676340389
2633317.0	59.99685946195701
2647068.0	59.99155964892077
2660819.0	59.93554692581742
2674570.0	59.29938328355793
2688321.0	59.995717167763424
2702072.0	59.977872181739386
2715823.0	59.993405643925
2729574.0	59.992360094105194
2743325.0	59.99401810161069
2757076.0	59.99400310655367
2770827.0	59.97637461887944
2784578.0	59.99659415811846
2798329.0	59.993572317149024
2812080.0	59.99194870060012
2825831.0	59.98983091755897
2839582.0	59.68118055036154
2853333.0	59.99707914605678
2867084.0	59.99664742982977
2880835.0	59.99437444772845
2894586.0	59.99047566452493
2908337.0	59.66758641055337
2922088.0	59.96949321546275
2935839.0	59.99413015635518
2949590.0	59.99329269465391
2963341.0	59.995403633047204
2977092.0	59.99701150709418
2990843.0	59.99662838909293
3004594.0	59.99174861554836
3018345.0	59.99505235877055
3032096.0	59.992026410938685
3045847.0	59.993671305671505
3059598.0	59.812187509200356
3073349.0	59.98713537910709
3087100.0	59.969210122226535
3100851.0	59.993156179386524
3114602.0	59.99538354662999
3128353.0	59.99367091069475
3142104.0	59.99344265907506
3155855.0	59.99488264586835
3169606.0	59.99446025539497
3183357.0	59.99746917254308
3197108.0	59.98528451749669
3210859.0	59.990103558870594
3224610.0	59.99148947447821
3238361.0	59.99575033839898
3252112.0	59.98769459835933
3265863.0	59.99492401523622
3279614.0	59.99357626433796
3293365.0	59.99434966214186
3307116.0	59.69700818184261
3320867.0	59.988908825147604
3334618.0	58.963510223342716
3348369.0	59.967398500962275
3362120.0	59.94111098237152
3375871.0	59.94504846740857
3389622.0	59.99045128399312
3403373.0	59.98630328985085
3417124.0	59.99374192570854
3430875.0	59.99546609318902
3444626.0	58.79851690089504
3458377.0	59.9932919529567
3472128.0	58.95695391092196
3485879.0	59.99456649294448
3499630.0	59.98768380625598
3513381.0	59.61795897774148
3527132.0	59.99547158288425
3540883.0	59.985740618518
3554634.0	59.99369529980009
3568385.0	59.9950868128069
3582136.0	59.99002237371473
3595887.0	59.803296891149884
3609638.0	59.9916912499638
3623389.0	59.991836747629684
3637140.0	59.996239943119576
3650891.0	59.933339357709436
3664642.0	59.9919756045933
3678393.0	59.99478234675777
3692144.0	59.99541917898992
3705895.0	59.99241351362797
3719646.0	59.96225197292055
3733397.0	59.99596490498761
3747148.0	59.993128932718605
3760899.0	59.92601532085997
3774650.0	59.991870344031675
