#Insert size (bp)	insert size
19.0	151.0
20.0	30.0
21.0	35.0
22.0	12.0
23.0	10.0
24.0	4.0
25.0	4.0
27.0	5.0
28.0	4.0
29.0	2.0
32.0	1.0
33.0	1.0
34.0	2.0
35.0	1.0
36.0	2.0
37.0	8.0
38.0	1.0
39.0	6.0
41.0	1.0
42.0	1.0
43.0	2.0
44.0	2.0
45.0	3.0
46.0	4.0
47.0	2.0
48.0	1.0
49.0	2.0
50.0	1.0
53.0	3.0
54.0	3.0
55.0	2.0
57.0	1.0
59.0	3.0
63.0	2.0
64.0	3.0
65.0	1.0
66.0	1.0
68.0	1.0
69.0	7.0
70.0	2.0
71.0	3.0
72.0	8.0
73.0	2.0
74.0	1.0
75.0	3.0
76.0	1.0
77.0	2.0
78.0	4.0
79.0	2.0
80.0	7.0
81.0	1.0
82.0	1.0
83.0	1.0
85.0	3.0
86.0	14.0
87.0	7.0
88.0	1.0
89.0	4.0
90.0	1.0
91.0	1.0
92.0	1.0
93.0	4.0
94.0	4.0
95.0	2.0
97.0	1.0
98.0	18.0
99.0	3.0
100.0	2.0
101.0	3.0
102.0	5.0
103.0	2.0
104.0	1.0
105.0	2.0
106.0	3.0
107.0	6.0
108.0	4.0
109.0	12.0
110.0	5.0
111.0	3.0
112.0	1.0
113.0	12.0
114.0	2.0
115.0	3.0
116.0	2.0
117.0	1.0
119.0	5.0
120.0	1.0
121.0	1.0
122.0	6.0
123.0	3.0
124.0	1.0
125.0	6.0
126.0	3.0
127.0	1.0
128.0	2.0
130.0	6.0
131.0	2.0
132.0	5.0
133.0	4.0
134.0	2.0
135.0	9.0
137.0	9.0
138.0	2.0
139.0	6.0
140.0	11.0
141.0	4.0
142.0	5.0
143.0	1.0
144.0	1.0
146.0	1.0
147.0	4.0
148.0	4.0
149.0	7.0
150.0	3.0
151.0	7.0
152.0	3.0
153.0	12.0
154.0	1.0
155.0	4.0
156.0	7.0
157.0	4.0
158.0	2.0
159.0	1.0
160.0	5.0
161.0	4.0
162.0	2.0
163.0	9.0
164.0	4.0
165.0	3.0
167.0	2.0
168.0	10.0
