#Read position (bp)	Clipping profile
0.0	3.550263067966665
1.0	0.9180440919768119
2.0	0.9066532028409494
3.0	0.8974173467848446
4.0	0.8823321152265402
5.0	0.8466201384762685
6.0	0.8423100723167529
7.0	0.8303034594438168
8.0	0.8198361559135647
9.0	0.8025958912755026
10.0	0.7878185215857348
11.0	0.7801219748723143
12.0	0.7742725993701146
13.0	0.764728881445473
14.0	0.7499515117557054
15.0	0.7324033852491064
16.0	0.7219360817188544
17.0	0.7083901595032341
18.0	0.6929970660763929
19.0	0.6902263092595614
20.0	0.6843769337573617
21.0	0.6772961107810148
22.0	0.6683681165934469
23.0	0.666213083513689
24.0	0.660979431748563
25.0	0.6572850893261212
26.0	0.6542064706407529
27.0	0.6489728188756269
28.0	0.6412762721622062
29.0	0.6354268966600066
30.0	0.6308089686319542
31.0	0.620649526970239
32.0	0.610182223439987
33.0	0.6046407098063241
34.0	0.6000227817782717
35.0	0.629577521157807
36.0	0.5929419588019248
37.0	0.615415875205113
38.0	0.5710837661358101
39.0	0.7086980213717708
40.0	0.7339426945917905
41.0	0.6252674549982914
42.0	0.7868949359801245
43.0	0.6191102176275548
44.0	0.6843769337573617
45.0	0.8081374049091653
46.0	0.5446076454416433
47.0	1.5694798058007335
48.0	0.7222439435873912
49.0	0.6868398287056564
50.0	0.7795062511352406
51.0	0.6468177857958691
52.0	0.6221888363129231
53.0	0.5713916280043471
54.0	0.5452233691787169
55.0	0.6317325542375647
56.0	0.5806274840604517
57.0	0.6095664997029132
58.0	0.5513806065494534
59.0	0.548609849732622
60.0	0.5212101434328446
61.0	0.54491550731018
62.0	0.5153607679306449
63.0	0.5153607679306449
64.0	0.5196708340901605
65.0	0.6452784764531849
66.0	0.5427604742304223
67.0	0.5910947875907038
68.0	0.6024856767265664
69.0	0.5393739936765172
70.0	0.5165922154047922
71.0	0.5664658381077577
72.0	0.5181315247474763
73.0	0.5147450441935713
74.0	0.5366032368596858
75.0	0.5212101434328446
76.0	0.5427604742304223
77.0	0.5209022815643077
78.0	0.5298302757518757
79.0	0.5523041921550639
80.0	0.666520945382226
81.0	0.5563063964460425
82.0	0.5569221201831163
83.0	0.5566142583145794
84.0	0.5359875131226122
85.0	0.5381425462023699
86.0	0.5378346843338331
87.0	0.536295374991149
88.0	0.5356796512540754
89.0	0.5381425462023699
90.0	0.5452233691787169
91.0	0.5399897174135909
92.0	0.5375268224652963
93.0	0.5359875131226122
94.0	0.5359875131226122
95.0	0.5375268224652963
96.0	0.5338324800428544
97.0	0.5307538613574861
98.0	0.5319853088316334
99.0	0.5335246181743175
100.0	0.546762678521401
101.0	0.5396818555450541
102.0	0.5498412972067693
103.0	0.550457020943843
104.0	0.5529199158921375
105.0	0.5547670871033585
106.0	0.559077153262874
107.0	0.5612321863426318
108.0	0.5636950812909264
109.0	0.5658501143706841
110.0	0.5726230754784943
111.0	0.5775488653750835
112.0	0.581858931534599
113.0	0.5864768595626515
114.0	0.5947891300131457
115.0	0.5997149199097349
116.0	0.60310140046364
117.0	0.6126451183882816
118.0	0.613568703993892
119.0	0.6188023557590181
120.0	0.629577521157807
121.0	0.6286539355521964
122.0	0.6351190347914698
123.0	0.6391212390824486
124.0	0.6538986087722162
125.0	0.6588243986688053
126.0	0.6631344648283208
127.0	0.6677523928563732
128.0	0.6732939064900361
129.0	0.6739096302271097
130.0	0.6776039726495516
131.0	0.6825297625461407
132.0	0.6917656186022456
133.0	0.7003857509212766
134.0	0.7093137451088446
135.0	0.7151631206110443
136.0	0.7219360817188544
137.0	0.7265540097469068
138.0	0.7342505564603274
139.0	0.7379448988827693
140.0	0.7434864125164321
141.0	0.754261577915221
142.0	0.7622659864971785
143.0	0.7678075001308413
144.0	0.7767354943184093
145.0	0.792744311482324
146.0	0.7970543776418396
147.0	0.7945914826935451
148.0	0.7462571693332636
149.0	0.5849375502199673
150.0	0.23028067766554502
