#Insert size (bp)	insert size
19.0	181.0
20.0	45.0
21.0	38.0
22.0	6.0
23.0	10.0
24.0	8.0
25.0	5.0
27.0	10.0
29.0	1.0
34.0	3.0
35.0	2.0
37.0	10.0
38.0	1.0
39.0	7.0
40.0	2.0
41.0	2.0
42.0	4.0
43.0	6.0
45.0	1.0
46.0	8.0
47.0	2.0
48.0	1.0
49.0	2.0
50.0	1.0
51.0	2.0
52.0	1.0
53.0	7.0
54.0	12.0
55.0	3.0
57.0	1.0
58.0	1.0
59.0	2.0
60.0	2.0
61.0	5.0
62.0	5.0
63.0	3.0
65.0	2.0
66.0	2.0
67.0	7.0
68.0	7.0
69.0	3.0
71.0	2.0
72.0	21.0
74.0	2.0
75.0	5.0
76.0	2.0
77.0	6.0
78.0	2.0
79.0	3.0
80.0	9.0
81.0	5.0
82.0	3.0
83.0	5.0
84.0	2.0
85.0	9.0
86.0	23.0
87.0	10.0
88.0	1.0
89.0	2.0
90.0	4.0
91.0	2.0
92.0	2.0
93.0	2.0
94.0	2.0
95.0	2.0
96.0	2.0
97.0	6.0
98.0	27.0
99.0	4.0
100.0	5.0
101.0	4.0
102.0	4.0
103.0	1.0
104.0	2.0
105.0	6.0
106.0	7.0
107.0	5.0
108.0	2.0
109.0	28.0
110.0	4.0
111.0	5.0
112.0	5.0
113.0	23.0
114.0	9.0
115.0	4.0
116.0	3.0
117.0	5.0
118.0	5.0
119.0	4.0
120.0	1.0
121.0	6.0
122.0	5.0
123.0	4.0
124.0	8.0
125.0	2.0
126.0	6.0
127.0	4.0
128.0	9.0
129.0	6.0
130.0	3.0
131.0	5.0
132.0	7.0
133.0	5.0
134.0	4.0
135.0	17.0
136.0	1.0
137.0	8.0
138.0	7.0
139.0	5.0
140.0	22.0
141.0	15.0
142.0	9.0
143.0	10.0
144.0	4.0
145.0	3.0
146.0	2.0
147.0	4.0
148.0	8.0
149.0	14.0
150.0	8.0
151.0	9.0
152.0	2.0
153.0	10.0
154.0	3.0
155.0	5.0
156.0	7.0
157.0	15.0
158.0	10.0
159.0	4.0
160.0	7.0
161.0	7.0
162.0	1.0
163.0	4.0
164.0	4.0
165.0	5.0
166.0	3.0
167.0	3.0
168.0	19.0
169.0	15.0
170.0	3.0
171.0	8.0
172.0	8.0
173.0	11.0
174.0	8.0
175.0	2.0
176.0	9.0
177.0	10.0
178.0	13.0
179.0	27.0
180.0	4.0
181.0	5.0
182.0	6.0
183.0	5.0
184.0	9.0
185.0	7.0
186.0	7.0
187.0	15.0
188.0	8.0
189.0	11.0
190.0	15.0
191.0	1.0
192.0	11.0
193.0	6.0
194.0	25.0
195.0	13.0
196.0	21.0
197.0	96.0
198.0	13.0
199.0	14.0
200.0	19.0
201.0	9.0
202.0	11.0
203.0	9.0
204.0	7.0
205.0	24.0
206.0	7.0
207.0	11.0
208.0	14.0
209.0	4.0
210.0	6.0
211.0	14.0
212.0	8.0
213.0	51.0
214.0	9.0
215.0	11.0
216.0	11.0
217.0	21.0
218.0	7.0
219.0	35.0
220.0	20.0
221.0	51.0
222.0	23.0
223.0	7.0
224.0	11.0
225.0	6.0
226.0	13.0
227.0	11.0
228.0	5.0
229.0	12.0
230.0	5.0
231.0	9.0
232.0	16.0
233.0	15.0
234.0	19.0
235.0	7.0
236.0	5.0
237.0	16.0
238.0	12.0
239.0	14.0
240.0	9.0
241.0	14.0
242.0	15.0
243.0	8.0
244.0	27.0
245.0	7.0
246.0	12.0
247.0	8.0
248.0	10.0
249.0	16.0
250.0	12.0
251.0	4.0
252.0	22.0
253.0	22.0
254.0	8.0
255.0	43.0
256.0	9.0
257.0	19.0
258.0	18.0
259.0	16.0
260.0	11.0
261.0	12.0
262.0	14.0
263.0	12.0
264.0	8.0
265.0	10.0
266.0	10.0
267.0	16.0
268.0	11.0
269.0	16.0
270.0	18.0
271.0	40.0
272.0	28.0
273.0	18.0
274.0	8.0
275.0	15.0
276.0	9.0
277.0	13.0
278.0	12.0
279.0	12.0
280.0	18.0
281.0	9.0
282.0	14.0
283.0	26.0
284.0	19.0
285.0	15.0
286.0	12.0
287.0	11.0
288.0	14.0
289.0	15.0
290.0	12.0
291.0	11.0
292.0	15.0
293.0	19.0
294.0	11.0
295.0	20.0
296.0	10.0
297.0	15.0
298.0	8.0
299.0	15.0
300.0	15.0
301.0	11.0
302.0	14.0
303.0	15.0
304.0	28.0
305.0	16.0
306.0	20.0
307.0	23.0
308.0	43.0
309.0	10.0
310.0	18.0
311.0	26.0
312.0	16.0
313.0	17.0
314.0	11.0
315.0	18.0
316.0	16.0
317.0	19.0
318.0	17.0
319.0	18.0
320.0	19.0
321.0	18.0
322.0	20.0
323.0	21.0
324.0	24.0
325.0	17.0
326.0	24.0
327.0	13.0
328.0	28.0
329.0	8.0
330.0	11.0
331.0	26.0
332.0	7.0
333.0	14.0
334.0	16.0
335.0	14.0
336.0	27.0
337.0	11.0
338.0	11.0
339.0	17.0
340.0	8.0
341.0	11.0
342.0	16.0
343.0	11.0
344.0	15.0
345.0	22.0
346.0	20.0
347.0	26.0
348.0	16.0
349.0	19.0
350.0	12.0
351.0	14.0
352.0	16.0
353.0	15.0
354.0	13.0
355.0	13.0
356.0	16.0
357.0	11.0
358.0	9.0
359.0	21.0
360.0	6.0
361.0	8.0
362.0	12.0
363.0	15.0
364.0	15.0
365.0	11.0
366.0	16.0
367.0	13.0
368.0	10.0
369.0	13.0
370.0	6.0
371.0	14.0
372.0	11.0
373.0	15.0
374.0	12.0
375.0	8.0
376.0	30.0
377.0	15.0
378.0	11.0
379.0	16.0
380.0	12.0
381.0	10.0
382.0	11.0
383.0	23.0
384.0	13.0
385.0	12.0
386.0	27.0
387.0	6.0
388.0	1.0
389.0	7.0
390.0	9.0
391.0	10.0
392.0	6.0
393.0	8.0
394.0	12.0
395.0	17.0
396.0	7.0
397.0	13.0
398.0	2.0
399.0	2.0
