#Read position (bp)	Clipping profile
0.0	2.400245943008955
1.0	0.9421787328345425
2.0	0.9277114970136666
3.0	0.9079834481670176
4.0	0.883487787515762
5.0	0.8514297081399573
6.0	0.8386064763896356
7.0	0.8261120454534245
8.0	0.8139464153313243
9.0	0.8037535900938891
10.0	0.7797511306637995
11.0	0.7684075025769764
12.0	0.7608450838524277
13.0	0.7488438541373829
14.0	0.737171425236449
15.0	0.7233617910437946
16.0	0.7134977666204702
17.0	0.7000169332419267
18.0	0.6898241080044915
19.0	0.6664792502026234
20.0	0.6605608355486288
21.0	0.649381607868861
22.0	0.6421479899584231
23.0	0.6294891586151566
24.0	0.622748741925885
25.0	0.6150219227942808
26.0	0.6143643211660592
27.0	0.6072951036626767
28.0	0.6003902865663495
29.0	0.5962802763899644
30.0	0.6309687622786554
31.0	0.6702604595648979
32.0	0.8201936307994299
33.0	0.5901974613289143
34.0	0.5749082234727613
35.0	0.5757302255080383
36.0	0.6140355203519483
37.0	0.6332703679774311
38.0	0.6495460082759165
39.0	0.5660306014917693
40.0	0.5855942499313628
41.0	0.5826350426043655
42.0	0.7853407445036833
43.0	0.5532073697414475
44.0	0.5533717701485028
45.0	0.5504125628215056
46.0	0.5472889550874528
47.0	0.5509057640426718
48.0	0.5500837620073947
49.0	0.5507413636356164
50.0	0.5926634674347454
51.0	0.563893396200049
52.0	0.5476177559015636
53.0	0.5474533554945082
54.0	0.5479465567156745
55.0	0.5472889550874528
56.0	0.5459737518310095
57.0	0.5642221970141599
58.0	0.552220967299115
59.0	0.5499193616003394
60.0	0.556659778289611
61.0	0.5499193616003394
62.0	0.5499193616003394
63.0	0.5527141685202812
64.0	0.5523853677061704
65.0	0.555837776254334
66.0	0.557481780324888
67.0	0.5635645953859382
68.0	0.6040070955215685
69.0	0.5615917905012733
70.0	0.5604409876518854
71.0	0.5622493921294949
72.0	0.56027658724483
73.0	0.5615917905012733
74.0	0.5591257843954421
75.0	0.5607697884659962
76.0	0.5913482641783021
77.0	0.6148575223872254
78.0	0.5663594023058801
79.0	0.599403884124017
80.0	0.5668526035270464
81.0	0.5630713941647719
82.0	0.5632357945718274
83.0	0.5665238027129356
84.0	0.5673458047482125
85.0	0.5726066177739856
86.0	0.5747438230657059
87.0	0.5699762112610991
88.0	0.5699762112610991
89.0	0.5732642194022073
90.0	0.5808266381267561
91.0	0.5816486401620331
92.0	0.5816486401620331
93.0	0.5851010487101965
94.0	0.5875670548160277
95.0	0.5972666788322968
96.0	0.6033494938933469
97.0	0.6036782947074577
98.0	0.607459504069732
99.0	0.6046646971497901
100.0	0.612227115874339
101.0	0.6168303272718902
102.0	0.6224199411117742
103.0	0.6238995447752729
104.0	0.6278451545446027
105.0	0.6331059675703756
106.0	0.6331059675703756
107.0	0.6340923700127081
108.0	0.643298792807811
109.0	0.6416547887372569
110.0	0.6447783964713096
111.0	0.6437919940289772
112.0	0.642476790772534
113.0	0.6503680103111935
114.0	0.6492172074618057
115.0	0.654971221708745
116.0	0.6566152257792991
117.0	0.6648352461320695
118.0	0.6671368518308451
119.0	0.6681232542731775
120.0	0.6705892603790087
121.0	0.6766720754400588
122.0	0.6773296770682804
123.0	0.6781516791035574
124.0	0.6781516791035574
125.0	0.6819328884658318
126.0	0.690810510446824
127.0	0.6944273194020428
128.0	0.6970577259149293
129.0	0.6991949312066497
130.0	0.7044557442324227
131.0	0.7128401649922486
132.0	0.7240193926720162
133.0	0.7319106122106759
134.0	0.73963743134228
135.0	0.7516386610573248
136.0	0.7616670858877047
137.0	0.7795867302567441
138.0	0.7873135493883483
139.0	0.7978351754398945
140.0	0.8093432039337729
141.0	0.8251256430110921
142.0	0.8374556735402476
143.0	0.8507721065117357
144.0	0.8606361309350602
145.0	0.8746101655347699
146.0	0.8897350029838673
147.0	0.8652393423326117
148.0	0.7866559477601266
149.0	0.5754014246939275
150.0	0.28243989932119073
