#Position (bp)	Coverage	Std
94.0	213.49197860962568	79.85414511456878
281.0	279.28877005347596	22.727165775149526
468.0	283.1764705882353	17.188324603456902
655.0	232.81283422459893	25.865654555056192
842.0	248.33155080213905	28.4588078337008
1029.0	309.8449197860963	48.47459227530106
1216.0	511.03743315508024	258.4810836178062
1403.0	268.49732620320856	20.37811030687462
1590.0	268.3048128342246	18.511305983043627
1777.0	284.45454545454544	22.09181134135998
1964.0	286.13903743315507	22.379803729551814
2151.0	310.2299465240642	22.099072015748035
2338.0	271.80748663101605	26.57076114065206
2525.0	262.427807486631	26.66809265349501
2712.0	250.3903743315508	28.249745633230905
2899.0	271.7165775401069	29.77006356210847
3086.0	355.86096256684493	127.32061933148091
3273.0	814.0053475935829	92.23745802601879
3460.0	645.3957219251337	145.56326151060324
3647.0	278.54545454545456	24.63986596254961
3834.0	254.4866310160428	24.65537873436059
4021.0	272.5080213903743	21.57476739701499
4208.0	309.93582887700535	43.293736193390494
4395.0	321.8449197860963	39.86528115680656
4582.0	298.4385026737968	23.58010581770845
4769.0	285.3903743315508	24.069085059781077
4956.0	245.03208556149733	14.20457860958695
5143.0	242.88235294117646	26.13836077001225
5330.0	259.89304812834223	25.117690891519697
5517.0	257.97860962566847	28.71126779499155
5704.0	303.85561497326205	31.813796489240723
5891.0	289.475935828877	24.344343466676694
6078.0	275.06417112299465	12.912705677526922
6265.0	277.0748663101604	15.377252454457842
6452.0	277.13903743315507	17.729699545939983
6639.0	255.14973262032086	14.385450165726041
6826.0	258.331550802139	24.580980430619103
7013.0	243.5668449197861	22.856913673411697
7200.0	254.99465240641712	26.227103587068985
7387.0	249.45989304812835	24.835501586185735
7574.0	213.32085561497325	29.173095802752517
7761.0	239.83957219251337	23.56184262334948
7948.0	216.94117647058823	23.121626795458116
8135.0	135.05882352941177	69.65672130906975
8322.0	255.44385026737967	20.183781279481988
8509.0	267.60427807486633	24.705646803053305
8696.0	275.06417112299465	38.71036009403205
8883.0	288.7379679144385	24.087074662054636
9070.0	280.83422459893046	34.50691630278312
9257.0	272.58288770053474	29.668128706788465
9444.0	301.72727272727275	89.05069757148404
9631.0	402.572192513369	115.05513674746821
9818.0	123.32085561497327	58.02544158951102
10005.0	28.705882352941178	12.539136594042837
10192.0	21.823529411764707	7.009542769651397
10379.0	33.3048128342246	19.15808146870394
10566.0	142.048128342246	58.76741976357691
10753.0	276.05882352941177	27.045416348330527
10940.0	258.54545454545456	19.613920626762436
11127.0	275.2139037433155	22.650565740003966
11314.0	263.7700534759358	28.442267259220305
11501.0	231.79679144385025	32.278616620126215
11688.0	276.93582887700535	26.433146425397837
11875.0	259.26737967914437	22.904591698076846
12062.0	284.85561497326205	28.049230974997585
12249.0	280.7860962566845	26.92383791602427
12436.0	277.4385026737968	26.34733038054944
12623.0	269.16577540106954	21.209547844923286
12810.0	244.23529411764707	24.359605381277284
12997.0	222.44385026737967	84.76166649465942
13184.0	262.6096256684492	132.06662554516828
13371.0	127.44919786096257	55.311949565223976
13558.0	243.0855614973262	11.166221024975684
13745.0	249.1283422459893	16.482692267497544
13932.0	273.5080213903743	23.1249801271774
14119.0	245.5614973262032	20.53417654587371
14306.0	260.41711229946526	21.441376362557754
14493.0	256.3636363636364	19.05185718065529
14680.0	280.1016042780749	21.841064203959913
14867.0	273.1283422459893	23.176144844204945
15054.0	257.7647058823529	22.90540883744919
15241.0	268.44919786096256	23.643067745248594
15428.0	251.9625668449198	30.303632792584544
15615.0	255.66844919786095	24.186994339668814
15802.0	266.9732620320856	24.864122725937452
15989.0	261.27272727272725	19.41152973443927
16176.0	288.620320855615	27.30223003173712
16363.0	245.40106951871658	19.741240526879462
16550.0	228.475935828877	24.097063082414408
16737.0	253.93582887700535	31.560907925642947
16924.0	253.4331550802139	67.43739421891563
17111.0	250.40641711229947	21.188484411532396
17298.0	237.75935828877004	24.73539108630611
17485.0	247.66844919786095	21.70179518930406
17672.0	254.51871657754012	19.983549384163577
17859.0	230.67914438502675	37.57922113299537
18046.0	259.7165775401069	27.43334167202588
18233.0	196.51871657754012	40.193582375438005
18420.0	221.4866310160428	32.47681196650961
18607.0	262.75935828877004	25.60769436507693
18794.0	262.41711229946526	20.140416173365622
18981.0	271.2032085561497	20.962405870821343
19168.0	252.64705882352942	28.465289868060854
19355.0	283.03743315508024	17.66851636635736
19542.0	238.07486631016042	19.97699211352251
19729.0	251.0427807486631	15.203081590242643
