seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JBHJCG010000001.1	525	2	6	1	11	0.3321	0.8521	0.3181	0.0000	0.6819	0.0000	0.0552	0.2686	0.0286	0.0533	0.0114	0.0000	0.0229	0.0038	0.0114	0.3524	0.0648	0.0381	0.7854	0.5697	0.0000	0.0000	0.0000	0.0000	0.0019	67.3153	-161.5598	-554.7006
JBHJCG010000002.1	479	3	1	0	11	0.3117	0.8639	0.3111	0.0000	0.6889	0.0000	0.0814	0.2965	0.0292	0.0355	0.0021	0.0000	0.0146	0.0000	0.0104	0.4071	0.0376	0.0251	0.8003	0.5654	0.0000	0.0000	0.0000	0.0000	0.0063	104.7808	-173.0465	-542.3519
JBHJCG010000003.1	376	0	2	3	11	0.3253	0.8431	0.2553	0.0000	0.7447	0.0000	0.0479	0.2952	0.0160	0.0638	0.0080	0.0000	0.0106	0.0000	0.0106	0.3590	0.0718	0.0213	0.7622	0.6290	0.0000	0.0000	0.0000	0.0000	0.0000	39.7624	-76.5835	-433.9558
JBHJCG010000004.1	267	1	0	0	11	0.1917	0.8711	0.2809	0.0000	0.7191	0.0000	0.0262	0.3408	0.0225	0.0637	0.0000	0.0000	0.0075	0.0037	0.0075	0.3895	0.0637	0.0187	0.7739	0.6277	0.0000	0.0000	0.0000	0.0000	0.0000	27.1791	-55.3969	-335.1213
JBHJCG010000005.1	208	2	0	0	11	0.2899	0.8344	0.2788	0.0000	0.7212	0.0000	0.0385	0.3173	0.0144	0.0577	0.0048	0.0000	0.0144	0.0000	0.0144	0.3702	0.0625	0.0288	0.7714	0.6232	0.0000	0.0000	0.0000	0.0000	0.0000	21.8198	-49.1450	-242.4656
JBHJCG010000006.1	196	5	1	0	11	0.2615	0.8510	0.2755	0.0000	0.7245	0.0000	0.0255	0.2806	0.0306	0.0357	0.0102	0.0000	0.0051	0.0000	0.0153	0.3367	0.0459	0.0204	0.7816	0.6207	0.0000	0.0000	0.0000	0.0000	0.0000	23.9736	-46.6128	-195.7843
JBHJCG010000007.1	198	5	3	1	11	0.2893	0.8860	0.3030	0.0000	0.6970	0.0000	0.0303	0.3030	0.0303	0.0404	0.0152	0.0051	0.0101	0.0051	0.0000	0.3636	0.0606	0.0152	0.7934	0.5937	0.0000	0.0000	0.0000	0.0000	0.0000	25.3734	-48.2906	-220.9583
JBHJCG010000008.1	194	2	1	1	11	0.2850	0.8636	0.3247	0.0000	0.6753	0.0000	0.0825	0.2268	0.0155	0.0567	0.0000	0.0000	0.0103	0.0052	0.0309	0.3247	0.0567	0.0464	0.7572	0.5105	0.0000	0.0000	0.0000	0.0000	0.0052	22.8287	-60.8042	-179.6239
JBHJCG010000009.1	171	2	0	1	11	0.3471	0.8574	0.2398	0.0000	0.7602	0.0000	0.0702	0.2690	0.0351	0.0585	0.0175	0.0000	0.0175	0.0000	0.0058	0.3743	0.0760	0.0234	0.7775	0.6151	0.0000	0.0000	0.0000	0.0000	0.0000	24.9548	-49.2467	-194.7586
JBHJCG010000010.1	157	4	0	0	11	0.2436	0.8818	0.3567	0.0000	0.6433	0.0000	0.0764	0.3312	0.0382	0.0637	0.0000	0.0064	0.0255	0.0000	0.0000	0.4459	0.0701	0.0255	0.7885	0.5950	0.0000	0.0000	0.0000	0.0000	0.0000	30.4170	-53.4023	-212.0097
JBHJCG010000011.1	173	29	0	1	11	0.2616	0.8144	0.2659	0.0000	0.7341	0.0000	0.1387	0.2139	0.0925	0.0000	0.0000	0.0000	0.0116	0.0000	0.0231	0.4451	0.0000	0.0347	0.9510	0.0000	0.0000	0.0000	0.0081	0.0000	0.0058	74.2949	-118.4854	-156.7238
JBHJCG010000012.1	140	7	5	0	11	0.1655	0.9015	0.2071	0.0000	0.7929	0.0000	0.0786	0.2929	0.0500	0.0500	0.0143	0.0000	0.0143	0.0000	0.0000	0.4214	0.0643	0.0143	0.8077	0.5676	0.0000	0.0000	0.0000	0.0000	0.0000	33.0733	-49.7752	-173.4343
JBHJCG010000013.1	142	3	0	0	11	0.2624	0.8629	0.2817	0.0000	0.7183	0.0000	0.0493	0.2324	0.0423	0.0211	0.0141	0.0070	0.0282	0.0000	0.0211	0.3239	0.0423	0.0493	0.8249	0.5206	0.0000	0.0000	0.0000	0.0000	0.0000	18.3551	-54.2159	-123.0269
JBHJCG010000014.1	110	1	0	0	11	0.2294	0.8922	0.3273	0.0000	0.6727	0.0000	0.0455	0.3182	0.0182	0.0364	0.0000	0.0000	0.0091	0.0000	0.0091	0.3818	0.0364	0.0182	0.7783	0.5959	0.0000	0.0000	0.0000	0.0000	0.0000	16.8647	-28.3342	-122.7697
JBHJCG010000015.1	101	0	2	0	11	0.3000	0.8860	0.2376	0.0000	0.7624	0.0000	0.0693	0.2178	0.0297	0.0495	0.0396	0.0000	0.0000	0.0000	0.0099	0.3168	0.0891	0.0099	0.7757	0.6242	0.0000	0.0000	0.0000	0.0021	0.0000	8.4483	-19.1077	-101.1443
JBHJCG010000016.1	89	1	0	0	11	0.3977	0.8576	0.2697	0.0000	0.7303	0.0000	0.0449	0.2135	0.0449	0.0787	0.0000	0.0000	0.0000	0.0000	0.0112	0.3034	0.0787	0.0112	0.7499	0.6347	0.0000	0.0000	0.0000	0.0019	0.0000	8.9804	-18.7043	-87.8165
JBHJCG010000017.1	81	0	0	0	11	0.4250	0.8180	0.3086	0.0000	0.6914	0.0000	0.0494	0.2469	0.0123	0.0247	0.0247	0.0000	0.0000	0.0123	0.0000	0.3086	0.0494	0.0123	0.7582	0.6495	0.0000	0.0000	0.0000	0.0211	0.0000	4.8873	-10.6551	-76.7464
JBHJCG010000018.1	57	0	0	0	11	0.3036	0.8614	0.2456	0.0000	0.7544	0.0000	0.0877	0.2982	0.0000	0.0526	0.0000	0.0000	0.0000	0.0000	0.0351	0.3860	0.0526	0.0351	0.7624	0.6200	0.0000	0.0000	0.0003	0.0047	0.0000	6.9742	-14.2731	-65.5893
JBHJCG010000019.1	52	0	0	0	11	0.3137	0.8475	0.2692	0.0000	0.7308	0.0000	0.0385	0.2692	0.0000	0.0000	0.0385	0.0000	0.0000	0.0000	0.0000	0.3077	0.0385	0.0000	0.7109	0.7007	0.0000	0.0001	0.0002	0.2728	0.0000	1.8535	-2.1641	-49.1008
JBHJCG010000020.1	66	0	0	0	11	0.2462	0.8570	0.3333	0.0000	0.6667	0.0000	0.0606	0.2576	0.0152	0.0909	0.0000	0.0000	0.0000	0.0000	0.0303	0.3333	0.0909	0.0303	0.8134	0.5705	0.0000	0.0000	0.0001	0.0032	0.0000	7.4527	-16.4170	-72.3584
