seq_name	chromosome_score	plasmid_score	virus_score
JBHJCG010000001.1	1.0000	0.0000	0.0000
JBHJCG010000002.1	1.0000	0.0000	0.0000
JBHJCG010000003.1	0.9996	0.0004	0.0000
JBHJCG010000004.1	0.9992	0.0008	0.0000
JBHJCG010000005.1	0.9999	0.0001	0.0000
JBHJCG010000006.1	0.9996	0.0004	0.0000
JBHJCG010000007.1	0.9999	0.0001	0.0000
JBHJCG010000008.1	1.0000	0.0000	0.0000
JBHJCG010000009.1	1.0000	0.0000	0.0000
JBHJCG010000010.1	1.0000	0.0000	0.0000
JBHJCG010000011.1	1.0000	0.0000	0.0000
JBHJCG010000012.1	1.0000	0.0000	0.0000
JBHJCG010000013.1	1.0000	0.0000	0.0000
JBHJCG010000014.1	0.9999	0.0001	0.0000
JBHJCG010000015.1	0.9999	0.0001	0.0000
JBHJCG010000016.1	0.9999	0.0001	0.0000
JBHJCG010000017.1	0.9998	0.0002	0.0000
JBHJCG010000018.1	0.9998	0.0002	0.0000
JBHJCG010000019.1	0.9958	0.0042	0.0000
JBHJCG010000020.1	0.9999	0.0001	0.0000
JBHJCG010000021.1	0.1714	0.8286	0.0000
JBHJCG010000022.1	0.9994	0.0006	0.0000
JBHJCG010000023.1	0.9988	0.0012	0.0000
JBHJCG010000024.1	0.9907	0.0092	0.0000
JBHJCG010000025.1	0.0001	0.9999	0.0000
JBHJCG010000026.1	0.0125	0.9875	0.0000
JBHJCG010000027.1	1.0000	0.0000	0.0000
JBHJCG010000028.1	0.5919	0.4057	0.0025
JBHJCG010000029.1	0.0001	0.9999	0.0000
JBHJCG010000030.1	1.0000	0.0000	0.0000
JBHJCG010000031.1	0.7501	0.2499	0.0000
JBHJCG010000032.1	0.0055	0.9945	0.0000
JBHJCG010000033.1	0.0036	0.9964	0.0000
JBHJCG010000034.1	0.0000	0.9999	0.0000
JBHJCG010000035.1	0.0000	1.0000	0.0000
JBHJCG010000036.1	0.9754	0.0238	0.0008
JBHJCG010000037.1	0.6492	0.3177	0.0331
JBHJCG010000038.1	0.0041	0.9959	0.0000
JBHJCG010000039.1	0.0021	0.9979	0.0000
JBHJCG010000040.1	0.0000	0.0000	1.0000
JBHJCG010000041.1	0.0000	0.0000	1.0000
JBHJCG010000042.1	0.6331	0.1372	0.2297
JBHJCG010000043.1	0.9819	0.0167	0.0014
JBHJCG010000044.1	0.7494	0.0668	0.1839
JBHJCG010000045.1	0.7954	0.1587	0.0460
JBHJCG010000046.1	0.7117	0.1994	0.0889
JBHJCG010000047.1	0.4685	0.2172	0.3143
JBHJCG010000048.1	0.8765	0.0863	0.0373
JBHJCG010000049.1	0.6906	0.0599	0.2495
JBHJCG010000050.1	0.6370	0.0273	0.3357
JBHJCG010000051.1	0.7193	0.0400	0.2408
JBHJCG010000052.1	0.9187	0.0411	0.0402
JBHJCG010000053.1	0.6254	0.0049	0.3697
JBHJCG010000054.1	0.7594	0.1093	0.1313
JBHJCG010000055.1	0.0007	0.9990	0.0003
JBHJCG010000056.1	0.6340	0.1384	0.2275
JBHJCG010000057.1	0.5589	0.4376	0.0034
JBHJCG010000058.1	0.0248	0.0003	0.9748
JBHJCG010000059.1	0.8086	0.0444	0.1471
JBHJCG010000060.1	0.1584	0.8329	0.0087
JBHJCG010000061.1	0.6519	0.1150	0.2330
JBHJCG010000062.1	0.7664	0.0676	0.1660
JBHJCG010000063.1	0.0079	0.9919	0.0001
JBHJCG010000064.1	0.6364	0.0281	0.3354
JBHJCG010000065.1	0.6828	0.0272	0.2900
JBHJCG010000066.1	0.0143	0.9840	0.0017
JBHJCG010000067.1	0.6650	0.0294	0.3056
JBHJCG010000068.1	0.7171	0.0422	0.2407
JBHJCG010000069.1	0.6345	0.0410	0.3245
JBHJCG010000070.1	0.7202	0.0387	0.2411
JBHJCG010000071.1	0.6404	0.0320	0.3275
JBHJCG010000072.1	0.6404	0.0320	0.3275
JBHJCG010000073.1	0.7134	0.0453	0.2413
JBHJCG010000074.1	0.6828	0.0272	0.2900
JBHJCG010000075.1	0.6519	0.0326	0.3155
JBHJCG010000076.1	0.8574	0.1418	0.0008
JBHJCG010000077.1	0.6375	0.0298	0.3327
JBHJCG010000078.1	0.6786	0.0324	0.2889
JBHJCG010000079.1	0.6828	0.0272	0.2900
JBHJCG010000080.1	0.6536	0.0306	0.3158
JBHJCG010000081.1	0.6828	0.0272	0.2900
JBHJCG010000082.1	0.6627	0.0298	0.3075
JBHJCG010000083.1	0.6828	0.0272	0.2900
JBHJCG010000084.1	0.0996	0.8972	0.0032
JBHJCG010000085.1	0.0996	0.8972	0.0032
JBHJCG010000086.1	0.6828	0.0272	0.2900
JBHJCG010000087.1	0.6759	0.0323	0.2918
JBHJCG010000088.1	0.6471	0.0303	0.3226
JBHJCG010000089.1	0.6364	0.0281	0.3354
JBHJCG010000090.1	0.6364	0.0281	0.3354
JBHJCG010000091.1	0.8448	0.0323	0.1229
JBHJCG010000092.1	0.5547	0.1597	0.2856
JBHJCG010000093.1	0.6279	0.0510	0.3211
JBHJCG010000094.1	0.6786	0.0324	0.2889
JBHJCG010000095.1	0.6786	0.0324	0.2889
JBHJCG010000096.1	0.4756	0.2041	0.3204
JBHJCG010000097.1	0.6636	0.0317	0.3047
JBHJCG010000098.1	0.7331	0.2656	0.0013
JBHJCG010000099.1	0.7044	0.0337	0.2619
JBHJCG010000100.1	0.7044	0.0337	0.2619
JBHJCG010000101.1	0.6813	0.0326	0.2861
JBHJCG010000102.1	0.6786	0.0324	0.2889
JBHJCG010000103.1	0.7914	0.0481	0.1605
JBHJCG010000104.1	0.6202	0.0290	0.3508
JBHJCG010000105.1	0.0779	0.9204	0.0018
