seq_name	chromosome_score	plasmid_score	virus_score
JAJITV010000096.1	0.0165	0.9826	0.0009
JAJITV010000097.1	0.9110	0.0833	0.0057
JAJITV010000098.1	0.0000	0.9999	0.0001
JAJITV010000099.1	0.0000	1.0000	0.0000
JAJITV010000100.1	0.9282	0.0678	0.0039
JAJITV010000101.1	0.9785	0.0196	0.0020
JAJITV010000102.1	0.1449	0.8342	0.0208
JAJITV010000103.1	0.1862	0.6053	0.2085
JAJITV010000104.1	0.9870	0.0118	0.0013
JAJITV010000105.1	0.9392	0.0567	0.0041
JAJITV010000008.1	0.9873	0.0114	0.0014
JAJITV010000106.1	0.9986	0.0012	0.0002
JAJITV010000107.1	0.9509	0.0460	0.0031
JAJITV010000108.1	0.2651	0.7204	0.0145
JAJITV010000109.1	0.9086	0.0530	0.0384
JAJITV010000110.1	0.0005	0.0061	0.9935
JAJITV010000111.1	0.9836	0.0147	0.0017
JAJITV010000112.1	0.0426	0.9533	0.0040
JAJITV010000113.1	0.9867	0.0120	0.0013
JAJITV010000114.1	0.9424	0.0527	0.0049
JAJITV010000115.1	0.2996	0.6052	0.0952
JAJITV010000009.1	0.0009	0.9988	0.0002
JAJITV010000116.1	0.8800	0.1150	0.0051
JAJITV010000117.1	0.7508	0.2396	0.0096
JAJITV010000118.1	0.9111	0.0841	0.0048
JAJITV010000119.1	0.9310	0.0648	0.0043
JAJITV010000120.1	0.3162	0.6734	0.0104
JAJITV010000121.1	0.0000	1.0000	0.0000
JAJITV010000122.1	0.9004	0.0926	0.0070
JAJITV010000123.1	0.7071	0.2355	0.0574
JAJITV010000124.1	0.3940	0.4820	0.1240
JAJITV010000125.1	0.9169	0.0775	0.0056
JAJITV010000010.1	0.9348	0.0612	0.0040
JAJITV010000126.1	0.9525	0.0432	0.0042
JAJITV010000127.1	0.1621	0.8273	0.0106
JAJITV010000011.1	0.9919	0.0074	0.0007
JAJITV010000012.1	0.9828	0.0155	0.0017
JAJITV010000013.1	0.0026	0.1683	0.8291
JAJITV010000014.1	0.9738	0.0240	0.0023
JAJITV010000015.1	0.6357	0.3511	0.0132
JAJITV010000016.1	0.2591	0.5505	0.1904
JAJITV010000001.1	0.0000	1.0000	0.0000
JAJITV010000017.1	0.9556	0.0416	0.0029
JAJITV010000018.1	0.9255	0.0686	0.0059
JAJITV010000019.1	0.0000	0.9999	0.0000
JAJITV010000020.1	0.9705	0.0270	0.0025
JAJITV010000021.1	0.0003	0.9997	0.0001
JAJITV010000022.1	0.5767	0.3952	0.0280
JAJITV010000023.1	0.0109	0.9881	0.0009
JAJITV010000024.1	0.9760	0.0221	0.0019
JAJITV010000025.1	0.9787	0.0194	0.0019
JAJITV010000026.1	0.8947	0.0833	0.0220
JAJITV010000002.1	0.0414	0.8662	0.0924
JAJITV010000027.1	0.0084	0.9744	0.0172
JAJITV010000028.1	0.0000	0.9999	0.0000
JAJITV010000029.1	0.9887	0.0100	0.0013
JAJITV010000030.1	0.0004	0.9992	0.0005
JAJITV010000031.1	0.9594	0.0378	0.0028
JAJITV010000032.1	0.0000	0.9998	0.0001
JAJITV010000033.1	0.9651	0.0322	0.0027
JAJITV010000034.1	0.8412	0.1421	0.0167
JAJITV010000035.1	0.9687	0.0290	0.0023
JAJITV010000036.1	0.9884	0.0094	0.0022
JAJITV010000003.1	0.9416	0.0537	0.0047
JAJITV010000037.1	0.4155	0.3740	0.2105
JAJITV010000038.1	0.0000	1.0000	0.0000
JAJITV010000039.1	0.8803	0.1125	0.0071
JAJITV010000040.1	0.8592	0.1311	0.0097
JAJITV010000041.1	0.9112	0.0831	0.0057
JAJITV010000042.1	0.9763	0.0218	0.0019
JAJITV010000043.1	0.0003	0.9995	0.0002
JAJITV010000044.1	0.9700	0.0278	0.0021
JAJITV010000045.1	0.2562	0.7377	0.0062
JAJITV010000046.1	0.0076	0.9911	0.0013
JAJITV010000047.1	0.9300	0.0659	0.0040
JAJITV010000048.1	0.0068	0.9911	0.0021
JAJITV010000049.1	0.9854	0.0132	0.0014
JAJITV010000050.1	0.4106	0.0661	0.5233
JAJITV010000051.1	0.3399	0.0221	0.6380
JAJITV010000052.1	0.9914	0.0077	0.0009
JAJITV010000053.1	0.9108	0.0840	0.0051
JAJITV010000054.1	0.9579	0.0388	0.0032
JAJITV010000055.1	0.9733	0.0247	0.0020
JAJITV010000004.1	0.9919	0.0070	0.0011
JAJITV010000056.1	0.9707	0.0273	0.0020
JAJITV010000057.1	0.9077	0.0868	0.0054
JAJITV010000058.1	0.9042	0.0923	0.0035
JAJITV010000059.1	0.9758	0.0224	0.0018
JAJITV010000060.1	0.9102	0.0836	0.0062
JAJITV010000061.1	0.9818	0.0164	0.0018
JAJITV010000062.1	0.9296	0.0542	0.0162
JAJITV010000063.1	0.2008	0.7905	0.0087
JAJITV010000064.1	0.9589	0.0378	0.0033
JAJITV010000065.1	0.9779	0.0197	0.0024
JAJITV010000005.1	0.0000	0.9997	0.0003
JAJITV010000066.1	0.9894	0.0091	0.0015
JAJITV010000067.1	0.3886	0.5920	0.0194
JAJITV010000068.1	0.9453	0.0420	0.0128
JAJITV010000069.1	0.2928	0.4579	0.2493
JAJITV010000070.1	0.0000	0.9999	0.0001
JAJITV010000071.1	0.9952	0.0042	0.0006
JAJITV010000072.1	0.9178	0.0250	0.0571
JAJITV010000073.1	0.4310	0.4737	0.0953
JAJITV010000074.1	0.0012	0.9987	0.0001
JAJITV010000075.1	0.0001	0.9999	0.0001
JAJITV010000006.1	0.9993	0.0006	0.0001
JAJITV010000076.1	0.9964	0.0030	0.0006
JAJITV010000077.1	0.0000	1.0000	0.0000
JAJITV010000078.1	0.5831	0.4032	0.0138
JAJITV010000079.1	0.9660	0.0312	0.0028
JAJITV010000080.1	0.0136	0.9274	0.0590
JAJITV010000081.1	0.9983	0.0013	0.0004
JAJITV010000082.1	0.9624	0.0342	0.0033
JAJITV010000083.1	0.3511	0.6429	0.0060
JAJITV010000084.1	0.9099	0.0851	0.0050
JAJITV010000085.1	0.0006	0.9992	0.0002
JAJITV010000086.1	0.9813	0.0168	0.0018
JAJITV010000087.1	0.9734	0.0249	0.0018
JAJITV010000088.1	0.9665	0.0307	0.0028
JAJITV010000089.1	0.9472	0.0492	0.0036
JAJITV010000090.1	0.9409	0.0541	0.0050
JAJITV010000091.1	0.9240	0.0716	0.0044
JAJITV010000092.1	0.9620	0.0352	0.0028
JAJITV010000093.1	0.9410	0.0545	0.0045
JAJITV010000094.1	0.9798	0.0185	0.0017
JAJITV010000095.1	0.7808	0.1411	0.0781
JAJITV010000007.1	0.9176	0.0772	0.0052
