seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JBJGLA010000061.1	10530	No terminal repeats	10	11	1.0000	NA	1	8.5656	NA	NA
JBJGLA010000058.1	13073	No terminal repeats	20	11	1.0000	NA	0	3.7839	NA	NA
JBJGLA010000063.1	6536	No terminal repeats	10	11	1.0000	NA	0	4.2600	NA	NA
JBJGLA010000042.1	31455	DTR	41	11	1.0000	NA	10	24.4440	t4cp2;virb4;T_virB5;T_virB6;T_virB9;T_virB10;T_virB1	NA
JBJGLA010000057.1	13992	No terminal repeats	17	11	1.0000	NA	3	11.4351	MOBH;T_virB6;B_traI	NA
JBJGLA010000043.1	31166	No terminal repeats	36	11	1.0000	NA	10	22.1400	t4cp2;T_virB9;T_virB8;T_virB6;T_virB5;virb4;T_virB3;T_virB2;T_virB1	NA
JBJGLA010000051.1	22226	No terminal repeats	21	11	1.0000	NA	1	10.9399	NA	NA
JBJGLA010000062.1	8557	No terminal repeats	12	11	1.0000	NA	1	2.7002	NA	NA
JBJGLA010000064.1	6341	No terminal repeats	9	11	1.0000	NA	0	2.1428	NA	NA
JBJGLA010000059.1	12418	ITR	10	11	1.0000	NA	0	4.9816	NA	NA
JBJGLA010000038.1	38489	No terminal repeats	51	11	0.9999	NA	11	17.4228	I_traV;T_virB2;T_virB3;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
JBJGLA010000069.1	3395	No terminal repeats	7	11	0.9999	NA	0	2.0286	NA	NA
JBJGLA010000036.1	39972	No terminal repeats	31	11	0.9999	NA	0	6.3270	NA	NA
JBJGLA010000022.1	88965	No terminal repeats	97	11	0.9998	NA	4	27.9266	I_traI;I_traK;I_traY;I_traW;I_trbA	NA
JBJGLA010000030.1	67116	No terminal repeats	74	11	0.9997	NA	4	6.5362	I_traM;I_traN;traU	NF000272
JBJGLA010000056.1	14656	No terminal repeats	15	11	0.9921	NA	0	0.5447	NA	NA
JBJGLA010000052.1	20896	ITR	21	11	0.9915	NA	0	0.3959	NA	NA
JBJGLA010000054.1	17532	No terminal repeats	15	11	0.8561	NA	0	0.9362	NA	NF033135
