JBHJBW010000001.1_tRNA1_Lys	104853	104928
JBHJBW010000003.1_tRNA1_Met	252605	252680
JBHJBW010000005.1_tRNA1_Thr	96693	96768
JBHJBW010000007.1_tRNA1_Ala	87703	87778
JBHJBW010000007.1_tRNA2_Pro	174429	174505
JBHJBW010000010.1_tRNA1_Gln	57184	57258
JBHJBW010000010.1_tRNA2_Met	57311	57387
JBHJBW010000011.1_tRNA1_Leu	65714	65800
JBHJBW010000017.1_tRNA1_Arg	90727	90803
JBHJBW010000017.1_tRNA2_Arg	90905	90981
JBHJBW010000018.1_tRNA1_Glu	72652	72727
JBHJBW010000018.1_tRNA2_Ala	72775	72850
JBHJBW010000018.1_tRNA3_Glu	73600	73675
JBHJBW010000018.1_tRNA4_Ala	73723	73798
