#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	0.0
35.0	0.0
36.0	0.0
37.0	0.0
38.0	0.0013114754098360656
39.0	0.002622950819672131
40.0	0.0
41.0	0.0
42.0	6.557377049180328E-4
43.0	6.557377049180328E-4
44.0	0.007213114754098361
45.0	0.0019672131147540984
46.0	0.0019672131147540984
47.0	0.0045901639344262295
48.0	0.003934426229508197
49.0	0.005901639344262295
50.0	0.010491803278688525
51.0	0.015081967213114753
52.0	0.0045901639344262295
53.0	0.005245901639344262
54.0	0.007868852459016393
55.0	0.007868852459016393
56.0	0.007868852459016393
57.0	0.019672131147540982
58.0	0.026229508196721315
59.0	0.022295081967213116
60.0	0.032131147540983604
61.0	0.046557377049180323
62.0	0.04524590163934426
63.0	0.057049180327868855
64.0	0.0780327868852459
65.0	0.06360655737704918
66.0	0.05377049180327868
67.0	0.048524590163934435
68.0	0.043934426229508196
69.0	0.05245901639344262
70.0	0.06754098360655737
71.0	0.058360655737704915
72.0	0.059016393442622946
73.0	0.055081967213114744
74.0	0.0380327868852459
75.0	0.02163934426229508
76.0	0.015081967213114753
77.0	0.0013114754098360656
78.0	6.557377049180328E-4
79.0	0.0019672131147540984
80.0	6.557377049180328E-4
81.0	6.557377049180328E-4
82.0	0.0
83.0	6.557377049180328E-4
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
