#Position (bp)	Coverage	Std
210.0	0.0	0.0
629.0	0.0	0.0
1048.0	44.93556085918854	80.89925671766193
1467.0	2.909307875894988	10.341772928424923
1886.0	8.949880668257757	21.362425469900195
2305.0	0.0	0.0
2724.0	0.0	0.0
3143.0	0.0	0.0
3562.0	0.0	0.0
3981.0	107.31503579952268	183.88582116827362
4400.0	270.29355608591885	128.88080745337118
4819.0	286.7875894988067	236.7390132231305
5238.0	566.7112171837708	212.2899804501443
5657.0	355.63484486873506	206.31944553002901
6076.0	442.03341288782815	281.78326189214573
6495.0	76.47016706443914	10.551725079245173
6914.0	70.16706443914082	10.815440213727156
7333.0	81.23627684964201	10.198624082405646
7752.0	238.36992840095465	154.38177579266724
8171.0	429.6014319809069	218.61246102305893
8590.0	0.0	0.0
9009.0	0.0	0.0
9428.0	0.0	0.0
9847.0	0.0	0.0
10266.0	0.0	0.0
10685.0	0.0	0.0
11104.0	0.0	0.0
11523.0	0.0	0.0
11942.0	0.0	0.0
12361.0	0.0	0.0
12780.0	0.0	0.0
13199.0	0.0	0.0
13618.0	0.0	0.0
14037.0	0.0	0.0
14456.0	0.0	0.0
14875.0	0.0	0.0
15294.0	0.0	0.0
15713.0	0.0	0.0
16132.0	0.0	0.0
16551.0	0.0	0.0
16970.0	0.162291169451074	0.8057075634523335
17389.0	0.028639618138424822	0.33846487639591094
17808.0	0.0	0.0
18227.0	0.0	0.0
18646.0	0.0	0.0
19065.0	0.0	0.0
19484.0	0.0	0.0
19903.0	0.18138424821002386	0.8517845929811688
20322.0	1.0	4.5771039608313195
20741.0	0.0	0.0
21160.0	0.0	0.0
21579.0	0.0	0.0
21998.0	0.0	0.0
22417.0	0.0	0.0
22836.0	0.0	0.0
23255.0	0.0	0.0
23674.0	0.45346062052505964	2.129461482452922
24093.0	0.0	0.0
24512.0	0.5441527446300716	2.5553537789435063
24931.0	0.0	0.0
25350.0	0.3627684964200477	1.7035691859623376
25769.0	0.0	0.0
26188.0	0.0	0.0
26607.0	0.0	0.0
27026.0	0.0	0.0
27445.0	0.0	0.0
27864.0	0.0	0.0
28283.0	0.0	0.0
28702.0	0.0	0.0
29121.0	0.0	0.0
29540.0	0.0	0.0
29959.0	0.0	0.0
30378.0	0.0	0.0
30797.0	0.8973747016706444	4.008939890463071
31216.0	0.0	0.0
31635.0	0.0	0.0
32054.0	0.0	0.0
32473.0	0.0	0.0
32892.0	0.0	0.0
33311.0	0.0	0.0
33730.0	0.0	0.0
34149.0	0.0	0.0
34568.0	0.0	0.0
34987.0	0.0	0.0
35406.0	0.0	0.0
35825.0	0.0	0.0
36244.0	0.0	0.0
36663.0	0.0	0.0
37082.0	0.0	0.0
37501.0	0.0	0.0
37920.0	0.1718377088305489	1.4359848557580916
38339.0	0.4009546539379475	2.193503099440566
38758.0	0.0	0.0
39177.0	0.0	0.0
39596.0	0.0	0.0
40015.0	0.0	0.0
40434.0	0.0	0.0
40853.0	0.0	0.0
41272.0	0.09069212410501193	0.4258922964905844
41691.0	0.45584725536992843	2.1300217933381496
42110.0	0.0	0.0
42529.0	0.0	0.0
42948.0	0.0	0.0
