seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAWUDW010000010.1	145	1	0	0	11	0.3611	0.8593	0.2552	0.0000	0.7448	0.0000	0.0621	0.2483	0.0276	0.0690	0.0000	0.0000	0.0000	0.0000	0.0207	0.3379	0.0690	0.0207	0.7577	0.6283	0.0000	0.0000	0.0000	0.0000	0.0000	15.9545	-32.9774	-153.4058
JAWUDW010000011.1	163	1	0	0	11	0.3086	0.8250	0.2761	0.0000	0.7239	0.0000	0.0368	0.3067	0.0184	0.0307	0.0061	0.0000	0.0123	0.0000	0.0184	0.3620	0.0368	0.0307	0.7764	0.6192	0.0000	0.0000	0.0000	0.0000	0.0000	18.6425	-42.2770	-171.2380
JAWUDW010000012.1	142	7	5	0	11	0.1631	0.9030	0.2113	0.0000	0.7887	0.0000	0.0775	0.2887	0.0493	0.0493	0.0141	0.0000	0.0141	0.0000	0.0000	0.4155	0.0634	0.0141	0.8077	0.5676	0.0000	0.0000	0.0000	0.0000	0.0000	33.0733	-49.7752	-173.4343
JAWUDW010000013.1	145	1	0	0	11	0.2431	0.8747	0.3448	0.0000	0.6552	0.0000	0.0414	0.3103	0.0138	0.0345	0.0069	0.0000	0.0069	0.0000	0.0069	0.3655	0.0414	0.0138	0.7724	0.6050	0.0000	0.0000	0.0000	0.0000	0.0000	19.2594	-30.7289	-158.4459
JAWUDW010000014.1	144	3	0	0	11	0.2587	0.8666	0.2778	0.0000	0.7222	0.0000	0.0486	0.2292	0.0417	0.0208	0.0139	0.0069	0.0278	0.0000	0.0208	0.3194	0.0417	0.0486	0.8249	0.5206	0.0000	0.0000	0.0000	0.0000	0.0000	18.3551	-54.2159	-123.0269
JAWUDW010000015.1	114	0	3	0	11	0.3274	0.8668	0.3421	0.0000	0.6579	0.0000	0.0351	0.3421	0.0088	0.0614	0.0263	0.0000	0.0175	0.0000	0.0000	0.3860	0.0877	0.0175	0.7825	0.6021	0.0000	0.0000	0.0000	0.0007	0.0000	11.2461	-20.1891	-148.3713
JAWUDW010000016.1	114	24	1	0	11	0.2566	0.8105	0.2368	0.0000	0.7632	0.0000	0.1842	0.2281	0.0789	0.0000	0.0088	0.0000	0.0088	0.0000	0.0263	0.4912	0.0088	0.0351	0.9640	0.0000	0.0000	0.0000	0.0033	0.0000	0.0088	55.6807	-79.5256	-119.2129
JAWUDW010000017.1	86	1	3	0	11	0.2353	0.8617	0.3837	0.0000	0.6163	0.0000	0.1395	0.3372	0.0465	0.0233	0.0349	0.0000	0.0000	0.0000	0.0000	0.5233	0.0581	0.0000	0.8388	0.5444	0.0000	0.0000	0.0000	0.0000	0.0000	30.7833	-35.8368	-122.5061
JAWUDW010000018.1	80	1	0	0	11	0.2658	0.8311	0.3625	0.0000	0.6375	0.0000	0.0125	0.1500	0.0125	0.1375	0.0250	0.0000	0.0125	0.0000	0.0000	0.1750	0.1625	0.0125	0.6054	0.7702	0.0000	0.0000	0.0000	0.7964	0.0000	-4.6895	-0.8886	-72.9697
JAWUDW010000019.1	54	0	0	0	11	0.3208	0.8476	0.2593	0.0000	0.7407	0.0000	0.0370	0.2593	0.0000	0.0000	0.0370	0.0000	0.0000	0.0000	0.0000	0.2963	0.0370	0.0000	0.7109	0.7007	0.0000	0.0001	0.0002	0.2728	0.0000	1.8535	-2.1641	-49.1008
